Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
240.0	56.5	1102.6	0.00090694	122.11	127.24	0.70853	0.94968	1.9934	840.17	-0.0062292	0.00018106	0.15287	liquid
240.0	59.75	1103.6	0.00090615	121.86	127.28	0.70747	0.94998	1.9897	842.56	-0.0064647	0.00018168	0.15318	liquid
240.0	63.0	1104.5	0.00090536	121.62	127.32	0.70642	0.95028	1.9861	844.93	-0.0066966	0.0001823	0.1535	liquid
240.0	66.25	1105.5	0.00090459	121.37	127.36	0.70538	0.95058	1.9825	847.29	-0.0069248	0.00018292	0.15381	liquid
240.0	69.5	1106.4	0.00090382	121.13	127.41	0.70434	0.95088	1.979	849.63	-0.0071495	0.00018353	0.15412	liquid
240.0	72.75	1107.4	0.00090306	120.89	127.45	0.70331	0.95117	1.9756	851.95	-0.0073708	0.00018414	0.15442	liquid
240.0	76.0	1108.3	0.0009023	120.65	127.5	0.70229	0.95146	1.9722	854.26	-0.0075886	0.00018475	0.15473	liquid
240.0	79.25	1109.2	0.00090155	120.41	127.55	0.70127	0.95176	1.9688	856.56	-0.0078032	0.00018536	0.15504	liquid
240.0	82.5	1110.1	0.00090081	120.17	127.6	0.70026	0.95204	1.9656	858.85	-0.0080146	0.00018597	0.15534	liquid
240.0	85.75	1111.0	0.00090008	119.94	127.65	0.69926	0.95233	1.9623	861.12	-0.0082229	0.00018657	0.15564	liquid
240.0	89.0	1111.9	0.00089935	119.7	127.71	0.69826	0.95261	1.9592	863.37	-0.0084281	0.00018717	0.15594	liquid
240.0	92.25	1112.8	0.00089863	119.47	127.76	0.69727	0.9529	1.9561	865.61	-0.0086303	0.00018778	0.15624	liquid
240.0	95.5	1113.7	0.00089791	119.24	127.82	0.69629	0.95318	1.953	867.84	-0.0088297	0.00018837	0.15654	liquid
240.0	98.75	1114.6	0.0008972	119.01	127.87	0.69531	0.95345	1.95	870.06	-0.0090262	0.00018897	0.15683	liquid
240.0	102.0	1115.5	0.0008965	118.79	127.93	0.69433	0.95373	1.947	872.27	-0.0092199	0.00018957	0.15713	liquid
240.0	105.25	1116.3	0.0008958	118.56	127.99	0.69337	0.95401	1.9441	874.46	-0.0094109	0.00019016	0.15742	liquid
240.0	108.5	1117.2	0.00089511	118.34	128.05	0.6924	0.95428	1.9412	876.64	-0.0095992	0.00019075	0.15771	liquid
240.0	111.75	1118.0	0.00089442	118.12	128.11	0.69145	0.95455	1.9384	878.81	-0.009785	0.00019134	0.158	liquid
240.0	115.0	1118.9	0.00089374	117.9	128.17	0.69049	0.95482	1.9356	880.97	-0.0099682	0.00019193	0.15829	liquid
240.0	118.25	1119.7	0.00089306	117.68	128.24	0.68955	0.95508	1.9329	883.11	-0.010149	0.00019252	0.15858	liquid
240.0	121.5	1120.6	0.00089239	117.46	128.3	0.68861	0.95535	1.9302	885.24	-0.010327	0.0001931	0.15887	liquid
240.0	124.75	1121.4	0.00089173	117.24	128.37	0.68767	0.95561	1.9275	887.37	-0.010503	0.00019369	0.15915	liquid
240.0	128.0	1122.2	0.00089107	117.03	128.43	0.68674	0.95587	1.9249	889.48	-0.010677	0.00019427	0.15944	liquid
240.0	131.25	1123.1	0.00089041	116.81	128.5	0.68581	0.95613	1.9223	891.58	-0.010848	0.00019485	0.15972	liquid
240.0	134.5	1123.9	0.00088977	116.6	128.57	0.68489	0.95639	1.9197	893.67	-0.011017	0.00019543	0.16	liquid
240.0	137.75	1124.7	0.00088912	116.39	128.64	0.68398	0.95665	1.9172	895.75	-0.011184	0.00019601	0.16029	liquid
240.0	141.0	1125.5	0.00088848	116.18	128.71	0.68307	0.9569	1.9148	897.82	-0.011349	0.00019659	0.16057	liquid
240.0	144.25	1126.3	0.00088785	115.97	128.78	0.68216	0.95716	1.9123	899.88	-0.011511	0.00019716	0.16084	liquid
240.0	147.5	1127.1	0.00088722	115.76	128.85	0.68126	0.95741	1.9099	901.93	-0.011672	0.00019774	0.16112	liquid
