Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
495.0	56.5	62.975	0.015879	582.36	672.08	2.4197	0.83961	1.0931	335.3	0.2984	2.4615e-05	0.034742	vapor
495.0	59.75	66.746	0.014982	581.5	671.02	2.4074	0.84063	1.0982	335.21	0.29688	2.4679e-05	0.034885	vapor
495.0	63.0	70.532	0.014178	580.64	669.96	2.3957	0.84164	1.1034	335.13	0.29534	2.4744e-05	0.03503	vapor
495.0	66.25	74.333	0.013453	579.78	668.91	2.3845	0.84266	1.1086	335.06	0.29378	2.4811e-05	0.035177	vapor
495.0	69.5	78.149	0.012796	578.92	667.85	2.3737	0.84367	1.1139	335.01	0.29219	2.4879e-05	0.035325	vapor
495.0	72.75	81.98	0.012198	578.05	666.79	2.3634	0.84468	1.1191	334.97	0.29057	2.4949e-05	0.035475	vapor
495.0	76.0	85.824	0.011652	577.18	665.73	2.3534	0.84568	1.1245	334.96	0.28894	2.5021e-05	0.035626	vapor
495.0	76.0	85.824	0.011652	577.18	665.73	2.3534	0.84568	1.1245	334.96	0.28894	2.5021e-05	0.035626	supercritical
495.0	76.0	85.824	0.011652	577.18	665.73	2.3534	0.84568	1.1245	334.96	0.28894	2.5021e-05	0.035626	supercritical
495.0	79.25	89.683	0.01115	576.31	664.68	2.3438	0.84668	1.1298	334.95	0.28728	2.5094e-05	0.035779	supercritical
495.0	82.5	93.555	0.010689	575.44	663.62	2.3345	0.84768	1.1352	334.96	0.28559	2.5168e-05	0.035935	supercritical
495.0	85.75	97.441	0.010263	574.57	662.57	2.3255	0.84868	1.1406	334.99	0.28389	2.5244e-05	0.036092	supercritical
495.0	89.0	101.34	0.0098678	573.7	661.52	2.3168	0.84967	1.146	335.04	0.28215	2.5322e-05	0.036251	supercritical
495.0	92.25	105.25	0.0095011	572.82	660.47	2.3083	0.85066	1.1515	335.1	0.2804	2.5401e-05	0.036411	supercritical
495.0	95.5	109.18	0.0091596	571.95	659.42	2.3001	0.85164	1.157	335.18	0.27862	2.5483e-05	0.036574	supercritical
495.0	98.75	113.11	0.0088409	571.07	658.37	2.292	0.85261	1.1625	335.28	0.27681	2.5565e-05	0.036739	supercritical
495.0	102.0	117.06	0.0085427	570.19	657.33	2.2842	0.85359	1.168	335.39	0.27499	2.565e-05	0.036906	supercritical
495.0	105.25	121.02	0.0082632	569.32	656.29	2.2766	0.85455	1.1736	335.52	0.27314	2.5736e-05	0.037076	supercritical
495.0	108.5	124.99	0.0080008	568.44	655.25	2.2692	0.85552	1.1791	335.67	0.27126	2.5824e-05	0.037247	supercritical
495.0	111.75	128.97	0.0077538	567.56	654.21	2.2619	0.85647	1.1847	335.84	0.26937	2.5914e-05	0.03742	supercritical
495.0	115.0	132.96	0.0075211	566.68	653.17	2.2548	0.85742	1.1903	336.03	0.26745	2.6006e-05	0.037596	supercritical
495.0	118.25	136.96	0.0073014	565.8	652.14	2.2478	0.85837	1.1959	336.23	0.26551	2.6099e-05	0.037774	supercritical
495.0	121.5	140.97	0.0070937	564.92	651.11	2.241	0.8593	1.2015	336.46	0.26355	2.6195e-05	0.037954	supercritical
495.0	124.75	144.99	0.0068971	564.04	650.08	2.2344	0.86024	1.2071	336.7	0.26157	2.6292e-05	0.038137	supercritical
495.0	128.0	149.01	0.0067107	563.16	649.06	2.2278	0.86116	1.2127	336.96	0.25956	2.6391e-05	0.038322	supercritical
495.0	131.25	153.05	0.0065338	562.28	648.03	2.2214	0.86208	1.2183	337.25	0.25754	2.6492e-05	0.038509	supercritical
495.0	134.5	157.09	0.0063657	561.4	647.02	2.2151	0.86299	1.2239	337.55	0.2555	2.6595e-05	0.038698	supercritical
495.0	137.75	161.14	0.0062058	560.52	646.0	2.2089	0.86389	1.2295	337.88	0.25344	2.67e-05	0.03889	supercritical
495.0	141.0	165.19	0.0060535	559.64	644.99	2.2029	0.86479	1.2351	338.22	0.25136	2.6806e-05	0.039084	supercritical
495.0	144.25	169.26	0.0059082	558.76	643.98	2.1969	0.86567	1.2407	338.58	0.24926	2.6915e-05	0.039281	supercritical
495.0	147.5	173.32	0.0057696	557.88	642.98	2.1911	0.86655	1.2463	338.97	0.24715	2.7026e-05	0.03948	supercritical
495.0	150.75	177.39	0.0056373	557.0	641.98	2.1853	0.86742	1.2518	339.38	0.24502	2.7139e-05	0.039681	supercritical
495.0	154.0	181.47	0.0055107	556.12	640.99	2.1796	0.86829	1.2574	339.81	0.24287	2.7253e-05	0.039885	supercritical
495.0	157.25	185.54	0.0053896	555.25	640.0	2.1741	0.86914	1.2629	340.25	0.24071	2.737e-05	0.04009	supercritical
495.0	160.5	189.62	0.0052736	554.37	639.01	2.1686	0.86999	1.2684	340.73	0.23854	2.7489e-05	0.040299	supercritical
495.0	163.75	193.71	0.0051625	553.49	638.03	2.1632	0.87083	1.2739	341.22	0.23635	2.7609e-05	0.040509	supercritical
495.0	167.0	197.79	0.0050559	552.62	637.05	2.1578	0.87166	1.2793	341.73	0.23415	2.7732e-05	0.040722	supercritical
495.0	170.25	201.87	0.0049536	551.75	636.08	2.1526	0.87248	1.2847	342.27	0.23195	2.7857e-05	0.040937	supercritical
495.0	173.5	205.96	0.0048553	550.88	635.12	2.1474	0.87329	1.2901	342.83	0.22973	2.7984e-05	0.041155	supercritical
495.0	176.75	210.04	0.0047609	550.01	634.16	2.1423	0.87409	1.2954	343.41	0.2275	2.8112e-05	0.041374	supercritical
495.0	180.0	214.13	0.0046701	549.14	633.2	2.1373	0.87488	1.3008	344.01	0.22526	2.8243e-05	0.041596	supercritical
495.0	183.25	218.21	0.0045827	548.27	632.25	2.1323	0.87566	1.306	344.63	0.22302	2.8376e-05	0.04182	supercritical
495.0	186.5	222.29	0.0044986	547.41	631.31	2.1274	0.87644	1.3113	345.28	0.22077	2.8511e-05	0.042046	supercritical
495.0	189.75	226.37	0.0044176	546.55	630.37	2.1226	0.8772	1.3164	345.95	0.21851	2.8648e-05	0.042274	supercritical
495.0	193.0	230.44	0.0043395	545.69	629.44	2.1179	0.87796	1.3216	346.64	0.21625	2.8786e-05	0.042505	supercritical
495.0	196.25	234.51	0.0042642	544.83	628.51	2.1132	0.8787	1.3266	347.35	0.21399	2.8927e-05	0.042737	supercritical
495.0	199.5	238.57	0.0041916	543.97	627.59	2.1085	0.87944	1.3317	348.08	0.21172	2.907e-05	0.042971	supercritical
495.0	202.75	242.63	0.0041214	543.12	626.68	2.104	0.88016	1.3367	348.84	0.20946	2.9215e-05	0.043208	supercritical
495.0	206.0	246.69	0.0040537	542.27	625.77	2.0994	0.88088	1.3416	349.62	0.20719	2.9361e-05	0.043446	supercritical
495.0	209.25	250.73	0.0039883	541.42	624.87	2.095	0.88158	1.3465	350.42	0.20492	2.951e-05	0.043686	supercritical
495.0	212.5	254.77	0.0039251	540.57	623.98	2.0906	0.88228	1.3513	351.24	0.20265	2.9661e-05	0.043928	supercritical
495.0	215.75	258.8	0.003864	539.73	623.09	2.0862	0.88297	1.356	352.08	0.20038	2.9813e-05	0.044171	supercritical
495.0	219.0	262.82	0.0038048	538.89	622.21	2.0819	0.88364	1.3607	352.94	0.19812	2.9967e-05	0.044417	supercritical
495.0	222.25	266.84	0.0037476	538.05	621.34	2.0777	0.88431	1.3653	353.83	0.19586	3.0124e-05	0.044663	supercritical
495.0	225.5	270.84	0.0036922	537.22	620.48	2.0735	0.88497	1.3699	354.74	0.19361	3.0282e-05	0.044912	supercritical
495.0	228.75	274.83	0.0036386	536.38	619.62	2.0694	0.88561	1.3744	355.66	0.19136	3.0441e-05	0.045162	supercritical
