Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
367.0	56.5	95.484	0.010473	470.66	529.83	2.0866	0.78626	1.1837	274.68	0.62463	1.9421e-05	0.0259	vapor
367.0	59.75	102.04	0.0098001	468.86	527.41	2.071	0.79041	1.2066	273.6	0.62122	1.9543e-05	0.026232	vapor
367.0	63.0	108.74	0.0091962	467.02	524.96	2.0559	0.7946	1.2306	272.55	0.61754	1.9673e-05	0.02658	vapor
367.0	66.25	115.59	0.0086511	465.16	522.47	2.0412	0.79884	1.2557	271.53	0.61359	1.9811e-05	0.026946	vapor
367.0	69.5	122.6	0.0081566	463.26	519.95	2.0269	0.80311	1.282	270.54	0.60935	1.9957e-05	0.027331	vapor
367.0	72.75	129.77	0.007706	461.33	517.39	2.0129	0.80742	1.3095	269.59	0.6048	2.0112e-05	0.027736	vapor
367.0	76.0	137.11	0.0072936	459.37	514.8	1.9992	0.81175	1.3383	268.68	0.59994	2.0277e-05	0.028161	vapor
367.0	76.0	137.11	0.0072936	459.37	514.8	1.9992	0.81175	1.3383	268.68	0.59994	2.0277e-05	0.028161	supercritical
367.0	76.0	137.11	0.0072936	459.37	514.8	1.9992	0.81175	1.3383	268.68	0.59994	2.0277e-05	0.028161	supercritical
367.0	79.25	144.62	0.0069148	457.37	512.17	1.9858	0.81612	1.3685	267.81	0.59475	2.0453e-05	0.028608	supercritical
367.0	82.5	152.31	0.0065658	455.34	509.51	1.9726	0.82051	1.4001	266.98	0.58923	2.0639e-05	0.029078	supercritical
367.0	85.75	160.18	0.006243	453.28	506.81	1.9596	0.82492	1.4331	266.21	0.58335	2.0837e-05	0.029573	supercritical
367.0	89.0	168.24	0.0059439	451.18	504.08	1.9467	0.82934	1.4676	265.5	0.57711	2.1047e-05	0.030092	supercritical
367.0	92.25	176.5	0.0056658	449.04	501.31	1.934	0.83376	1.5036	264.85	0.5705	2.1271e-05	0.030638	supercritical
367.0	95.5	184.95	0.0054068	446.87	498.5	1.9215	0.83818	1.5412	264.27	0.56351	2.1509e-05	0.031211	supercritical
367.0	98.75	193.61	0.005165	444.66	495.66	1.9091	0.84258	1.5803	263.77	0.55613	2.1762e-05	0.031812	supercritical
367.0	102.0	202.48	0.0049389	442.41	492.79	1.8968	0.84696	1.6209	263.35	0.54836	2.2031e-05	0.032441	supercritical
367.0	105.25	211.55	0.004727	440.13	489.89	1.8846	0.85131	1.663	263.01	0.54019	2.2317e-05	0.0331	supercritical
367.0	108.5	220.83	0.0045283	437.82	486.95	1.8725	0.85561	1.7066	262.78	0.53162	2.262e-05	0.033788	supercritical
367.0	111.75	230.32	0.0043417	435.47	483.99	1.8605	0.85984	1.7515	262.65	0.52266	2.2943e-05	0.034505	supercritical
367.0	115.0	240.02	0.0041662	433.09	481.0	1.8486	0.864	1.7976	262.63	0.51331	2.3285e-05	0.035251	supercritical
367.0	118.25	249.93	0.0040011	430.68	477.99	1.8368	0.86807	1.8447	262.74	0.50357	2.3647e-05	0.036025	supercritical
367.0	121.5	260.03	0.0038457	428.24	474.97	1.825	0.87203	1.8926	262.98	0.49346	2.4031e-05	0.036826	supercritical
367.0	124.75	270.32	0.0036993	425.78	471.92	1.8134	0.87586	1.9411	263.36	0.48299	2.4437e-05	0.037653	supercritical
367.0	128.0	280.8	0.0035613	423.29	468.87	1.8019	0.87954	1.9897	263.89	0.47219	2.4865e-05	0.038503	supercritical
367.0	131.25	291.44	0.0034313	420.78	465.82	1.7905	0.88307	2.0383	264.58	0.46106	2.5317e-05	0.039374	supercritical
367.0	134.5	302.22	0.0033088	418.26	462.77	1.7792	0.88641	2.0862	265.44	0.44966	2.5792e-05	0.040263	supercritical
367.0	137.75	313.14	0.0031935	415.73	459.72	1.768	0.88955	2.1331	266.48	0.43801	2.6291e-05	0.041168	supercritical
367.0	141.0	324.16	0.0030849	413.2	456.7	1.757	0.89249	2.1784	267.7	0.42615	2.6813e-05	0.042084	supercritical
367.0	144.25	335.27	0.0029827	410.67	453.69	1.7461	0.89521	2.2219	269.11	0.41412	2.7359e-05	0.043009	supercritical
367.0	147.5	346.43	0.0028866	408.14	450.72	1.7354	0.89769	2.2628	270.71	0.40199	2.7926e-05	0.043938	supercritical
367.0	150.75	357.62	0.0027963	405.63	447.78	1.7249	0.89995	2.3009	272.51	0.38979	2.8516e-05	0.044869	supercritical
