Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
771.0	56.5	38.606	0.025903	838.48	984.83	2.9203	0.9722	1.1799	422.71	0.094314	3.4496e-05	0.055768	vapor
771.0	59.75	40.812	0.024503	838.07	984.47	2.9092	0.97242	1.1812	423.06	0.093734	3.4529e-05	0.055847	vapor
771.0	63.0	43.017	0.023247	837.66	984.11	2.8987	0.97264	1.1825	423.43	0.093157	3.4561e-05	0.055926	vapor
771.0	66.25	45.22	0.022114	837.25	983.76	2.8887	0.97285	1.1837	423.79	0.092581	3.4594e-05	0.056003	vapor
771.0	69.5	47.421	0.021088	836.84	983.4	2.8791	0.97307	1.185	424.16	0.092008	3.4628e-05	0.056081	vapor
771.0	72.75	49.619	0.020153	836.43	983.05	2.87	0.97328	1.1863	424.53	0.091437	3.4661e-05	0.056157	vapor
771.0	76.0	51.816	0.019299	836.02	982.7	2.8612	0.97349	1.1875	424.91	0.090868	3.4695e-05	0.056233	vapor
771.0	76.0	51.816	0.019299	836.02	982.7	2.8612	0.97349	1.1875	424.91	0.090868	3.4695e-05	0.056233	supercritical
771.0	76.0	51.816	0.019299	836.02	982.7	2.8612	0.97349	1.1875	424.91	0.090868	3.4695e-05	0.056233	supercritical
771.0	79.25	54.011	0.018515	835.62	982.35	2.8528	0.97371	1.1888	425.29	0.090301	3.4729e-05	0.056309	supercritical
771.0	82.5	56.204	0.017792	835.21	982.0	2.8447	0.97392	1.19	425.68	0.089736	3.4763e-05	0.056384	supercritical
771.0	85.75	58.394	0.017125	834.81	981.65	2.8369	0.97413	1.1913	426.07	0.089172	3.4798e-05	0.056458	supercritical
771.0	89.0	60.582	0.016506	834.4	981.31	2.8294	0.97435	1.1925	426.47	0.08861	3.4833e-05	0.056532	supercritical
771.0	92.25	62.768	0.015932	834.0	980.97	2.8221	0.97456	1.1938	426.86	0.08805	3.4868e-05	0.056606	supercritical
771.0	95.5	64.952	0.015396	833.59	980.63	2.815	0.97477	1.195	427.27	0.087492	3.4903e-05	0.05668	supercritical
771.0	98.75	67.133	0.014896	833.19	980.29	2.8082	0.97498	1.1963	427.67	0.086935	3.4939e-05	0.056753	supercritical
771.0	102.0	69.312	0.014427	832.79	979.95	2.8016	0.97519	1.1975	428.09	0.086379	3.4975e-05	0.056826	supercritical
771.0	105.25	71.489	0.013988	832.39	979.61	2.7952	0.9754	1.1987	428.5	0.085825	3.5011e-05	0.056898	supercritical
771.0	108.5	73.663	0.013575	831.99	979.28	2.7889	0.97561	1.2	428.92	0.085272	3.5048e-05	0.056971	supercritical
771.0	111.75	75.835	0.013187	831.59	978.95	2.7829	0.97581	1.2012	429.34	0.084721	3.5085e-05	0.057043	supercritical
771.0	115.0	78.004	0.01282	831.19	978.62	2.7769	0.97602	1.2024	429.77	0.084171	3.5122e-05	0.057115	supercritical
771.0	118.25	80.17	0.012474	830.79	978.29	2.7712	0.97623	1.2036	430.2	0.083622	3.516e-05	0.057187	supercritical
771.0	121.5	82.334	0.012146	830.39	977.96	2.7656	0.97644	1.2048	430.64	0.083074	3.5197e-05	0.057259	supercritical
771.0	124.75	84.495	0.011835	830.0	977.64	2.7601	0.97664	1.206	431.07	0.082527	3.5236e-05	0.05733	supercritical
