Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
473.0	56.5	66.576	0.01502	563.19	648.06	2.37	0.82778	1.0916	326.54	0.33347	2.3744e-05	0.033077	vapor
473.0	59.75	70.606	0.014163	562.25	646.87	2.3575	0.82901	1.0978	326.36	0.33179	2.3813e-05	0.033233	vapor
473.0	63.0	74.657	0.013395	561.3	645.69	2.3455	0.83024	1.104	326.19	0.33007	2.3884e-05	0.033391	vapor
473.0	66.25	78.729	0.012702	560.36	644.5	2.3341	0.83146	1.1102	326.04	0.32832	2.3956e-05	0.033551	vapor
473.0	69.5	82.822	0.012074	559.4	643.32	2.3231	0.83268	1.1166	325.91	0.32653	2.4031e-05	0.033713	vapor
473.0	72.75	86.935	0.011503	558.45	642.13	2.3124	0.8339	1.1229	325.79	0.32471	2.4107e-05	0.033878	vapor
473.0	76.0	91.068	0.010981	557.5	640.95	2.3022	0.83511	1.1294	325.7	0.32285	2.4185e-05	0.034045	vapor
473.0	76.0	91.068	0.010981	557.5	640.95	2.3022	0.83511	1.1294	325.7	0.32285	2.4185e-05	0.034045	supercritical
473.0	76.0	91.068	0.010981	557.5	640.95	2.3022	0.83511	1.1294	325.7	0.32285	2.4185e-05	0.034045	supercritical
473.0	79.25	95.222	0.010502	556.54	639.76	2.2923	0.83632	1.1359	325.62	0.32096	2.4265e-05	0.034214	supercritical
473.0	82.5	99.394	0.010061	555.58	638.58	2.2828	0.83753	1.1424	325.56	0.31904	2.4348e-05	0.034385	supercritical
473.0	85.75	103.59	0.0096538	554.61	637.4	2.2735	0.83873	1.149	325.51	0.31708	2.4432e-05	0.03456	supercritical
473.0	89.0	107.8	0.0092766	553.65	636.21	2.2645	0.83993	1.1556	325.49	0.31508	2.4518e-05	0.034736	supercritical
473.0	92.25	112.03	0.0089264	552.68	635.03	2.2557	0.84112	1.1623	325.49	0.31305	2.4606e-05	0.034916	supercritical
473.0	95.5	116.28	0.0086003	551.71	633.85	2.2472	0.84231	1.169	325.51	0.31098	2.4697e-05	0.035097	supercritical
473.0	98.75	120.54	0.0082959	550.74	632.67	2.2389	0.84349	1.1758	325.54	0.30888	2.4789e-05	0.035282	supercritical
473.0	102.0	124.82	0.0080112	549.77	631.49	2.2308	0.84467	1.1826	325.6	0.30675	2.4884e-05	0.035469	supercritical
473.0	105.25	129.13	0.0077444	548.8	630.31	2.2229	0.84584	1.1894	325.68	0.30458	2.4981e-05	0.03566	supercritical
473.0	108.5	133.44	0.0074939	547.82	629.13	2.2152	0.847	1.1963	325.78	0.30238	2.508e-05	0.035853	supercritical
