Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
337.0	56.5	112.31	0.0089036	442.2	492.5	1.9804	0.79503	1.3289	253.96	0.77672	1.824e-05	0.024654	vapor
337.0	59.75	120.91	0.0082709	439.68	489.1	1.962	0.80246	1.3766	252.19	0.77177	1.8412e-05	0.025185	vapor
337.0	63.0	129.86	0.0077008	437.08	485.6	1.9439	0.81012	1.4289	250.43	0.76617	1.86e-05	0.025764	vapor
337.0	66.25	139.2	0.007184	434.39	481.98	1.926	0.81804	1.4862	248.69	0.75987	1.8806e-05	0.026395	vapor
337.0	69.5	148.96	0.006713	431.6	478.25	1.9082	0.82623	1.5495	246.97	0.75277	1.9034e-05	0.027087	vapor
337.0	72.75	159.2	0.0062815	428.7	474.4	1.8905	0.83469	1.6194	245.29	0.74481	1.9285e-05	0.027845	vapor
337.0	76.0	169.94	0.0058844	425.69	470.41	1.8728	0.84344	1.697	243.65	0.73589	1.9562e-05	0.028679	vapor
337.0	76.0	169.94	0.0058844	425.69	470.41	1.8728	0.84344	1.697	243.65	0.73589	1.9562e-05	0.028679	supercritical
337.0	76.0	169.94	0.0058844	425.69	470.41	1.8728	0.84344	1.697	243.65	0.73589	1.9562e-05	0.028679	supercritical
337.0	79.25	181.24	0.0055174	422.55	466.28	1.8551	0.8525	1.7832	242.07	0.7259	1.987e-05	0.029597	supercritical
337.0	82.5	193.16	0.005177	419.28	461.99	1.8372	0.86186	1.8795	240.56	0.71475	2.0213e-05	0.030608	supercritical
337.0	85.75	205.76	0.0048601	415.87	457.54	1.8192	0.87152	1.987	239.14	0.7023	2.0595e-05	0.031723	supercritical
337.0	89.0	219.1	0.0045641	412.3	452.92	1.8009	0.88146	2.1073	237.83	0.68845	2.1024e-05	0.032951	supercritical
337.0	92.25	233.26	0.0042871	408.56	448.11	1.7824	0.89167	2.2419	236.65	0.67305	2.1505e-05	0.034303	supercritical
337.0	95.5	248.3	0.0040273	404.65	443.11	1.7635	0.90209	2.3919	235.66	0.65599	2.2047e-05	0.035786	supercritical
337.0	98.75	264.31	0.0037834	400.55	437.91	1.7443	0.91262	2.558	234.88	0.63712	2.266e-05	0.037403	supercritical
337.0	102.0	281.35	0.0035543	396.26	432.52	1.7248	0.92314	2.7399	234.38	0.61638	2.3353e-05	0.039154	supercritical
337.0	105.25	299.44	0.0033396	391.79	426.94	1.7049	0.93347	2.9354	234.23	0.5937	2.4137e-05	0.041028	supercritical
337.0	108.5	318.59	0.0031388	387.14	421.2	1.6848	0.94334	3.1397	234.51	0.56914	2.5022e-05	0.043003	supercritical
337.0	111.75	338.75	0.0029521	382.35	415.34	1.6644	0.95245	3.3447	235.3	0.54287	2.6015e-05	0.045044	supercritical
337.0	115.0	359.76	0.0027796	377.45	409.42	1.6441	0.96044	3.5396	236.71	0.51522	2.7121e-05	0.047108	supercritical
337.0	118.25	381.41	0.0026219	372.51	403.51	1.624	0.967	3.7116	238.84	0.48663	2.8337e-05	0.049143	supercritical
337.0	121.5	403.38	0.002479	367.59	397.71	1.6043	0.97192	3.8484	241.76	0.45761	2.9653e-05	0.051099	supercritical
337.0	124.75	425.32	0.0023512	362.76	392.09	1.5853	0.97509	3.9403	245.51	0.42873	3.1053e-05	0.052936	supercritical
337.0	128.0	446.84	0.002238	358.11	386.75	1.5673	0.97655	3.9825	250.07	0.40054	3.2512e-05	0.054628	supercritical
337.0	131.25	467.6	0.0021386	353.67	381.74	1.5503	0.97643	3.9773	255.4	0.37353	3.4002e-05	0.056171	supercritical
337.0	134.5	487.36	0.0020519	349.51	377.1	1.5345	0.975	3.9329	261.37	0.34808	3.5498e-05	0.057577	supercritical
337.0	137.75	505.95	0.0019765	345.62	372.84	1.5199	0.9726	3.8603	267.86	0.32447	3.6978e-05	0.058869	supercritical
337.0	141.0	523.31	0.0019109	342.01	368.96	1.5065	0.96958	3.7707	274.72	0.30278	3.8425e-05	0.060072	supercritical
337.0	144.25	539.45	0.0018537	338.67	365.41	1.4942	0.96622	3.6726	281.81	0.283	3.9829e-05	0.061204	supercritical
337.0	147.5	554.44	0.0018036	335.59	362.19	1.4828	0.9627	3.5718	289.06	0.26503	4.1185e-05	0.06228	supercritical
337.0	150.75	568.35	0.0017595	332.73	359.25	1.4724	0.95916	3.4722	296.36	0.24871	4.2489e-05	0.063309	supercritical
337.0	154.0	581.26	0.0017204	330.07	356.57	1.4628	0.95568	3.3762	303.68	0.23389	4.3741e-05	0.064299	supercritical
337.0	157.25	593.28	0.0016856	327.6	354.11	1.4538	0.95231	3.2851	310.95	0.22042	4.4942e-05	0.065254	supercritical
337.0	160.5	604.48	0.0016543	325.3	351.85	1.4455	0.9491	3.1997	318.15	0.20815	4.6095e-05	0.066177	supercritical
337.0	163.75	614.95	0.0016261	323.14	349.77	1.4378	0.94605	3.1202	325.26	0.19697	4.7202e-05	0.067072	supercritical
337.0	167.0	624.77	0.0016006	321.12	347.85	1.4305	0.94317	3.0467	332.24	0.18674	4.8266e-05	0.067941	supercritical
337.0	170.25	633.99	0.0015773	319.21	346.07	1.4237	0.94048	2.9788	339.1	0.17737	4.9291e-05	0.068784	supercritical
337.0	173.5	642.69	0.001556	317.42	344.41	1.4173	0.93796	2.9161	345.83	0.16876	5.0278e-05	0.069605	supercritical
