Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
590.0	56.5	51.433	0.019443	667.08	776.93	2.6134	0.89015	1.1173	369.09	0.19339	2.8228e-05	0.042041	vapor
590.0	59.75	54.429	0.018373	666.45	776.23	2.6018	0.89067	1.12	369.24	0.19235	2.8277e-05	0.04215	vapor
590.0	63.0	57.428	0.017413	665.82	775.53	2.5907	0.89119	1.1228	369.4	0.19131	2.8326e-05	0.042259	vapor
590.0	66.25	60.431	0.016548	665.2	774.83	2.5802	0.89171	1.1256	369.57	0.19026	2.8377e-05	0.042368	vapor
590.0	69.5	63.436	0.015764	664.57	774.13	2.5701	0.89223	1.1284	369.75	0.18921	2.8427e-05	0.042478	vapor
590.0	72.75	66.444	0.01505	663.95	773.44	2.5605	0.89274	1.1312	369.94	0.18816	2.8479e-05	0.042588	vapor
590.0	76.0	69.454	0.014398	663.33	772.75	2.5512	0.89326	1.134	370.14	0.18711	2.8531e-05	0.042698	vapor
590.0	76.0	69.454	0.014398	663.33	772.75	2.5512	0.89326	1.134	370.14	0.18711	2.8531e-05	0.042698	supercritical
590.0	76.0	69.454	0.014398	663.33	772.75	2.5512	0.89326	1.134	370.14	0.18711	2.8531e-05	0.042698	supercritical
590.0	79.25	72.467	0.013799	662.7	772.06	2.5423	0.89377	1.1369	370.35	0.18605	2.8584e-05	0.042808	supercritical
590.0	82.5	75.482	0.013248	662.08	771.38	2.5336	0.89428	1.1397	370.56	0.18498	2.8638e-05	0.042919	supercritical
590.0	85.75	78.499	0.012739	661.46	770.69	2.5253	0.89479	1.1425	370.79	0.18391	2.8692e-05	0.043031	supercritical
590.0	89.0	81.518	0.012267	660.83	770.01	2.5173	0.8953	1.1453	371.03	0.18284	2.8747e-05	0.043143	supercritical
590.0	92.25	84.539	0.011829	660.21	769.33	2.5095	0.8958	1.1481	371.27	0.18177	2.8803e-05	0.043255	supercritical
590.0	95.5	87.562	0.011421	659.59	768.65	2.502	0.8963	1.1509	371.53	0.18069	2.886e-05	0.043368	supercritical
590.0	98.75	90.586	0.011039	658.97	767.98	2.4946	0.8968	1.1537	371.79	0.1796	2.8917e-05	0.043482	supercritical
590.0	102.0	93.611	0.010683	658.35	767.31	2.4875	0.8973	1.1565	372.07	0.17851	2.8976e-05	0.043596	supercritical
590.0	105.25	96.637	0.010348	657.73	766.64	2.4806	0.8978	1.1593	372.35	0.17742	2.9035e-05	0.043711	supercritical
590.0	108.5	99.665	0.010034	657.11	765.97	2.4738	0.8983	1.1621	372.65	0.17632	2.9095e-05	0.043827	supercritical
590.0	111.75	102.69	0.0097378	656.49	765.31	2.4673	0.89879	1.1649	372.95	0.17522	2.9155e-05	0.043943	supercritical
590.0	115.0	105.72	0.0094588	655.87	764.64	2.4609	0.89928	1.1677	373.26	0.17411	2.9217e-05	0.04406	supercritical
590.0	118.25	108.75	0.0091953	655.25	763.98	2.4546	0.89977	1.1705	373.59	0.173	2.9279e-05	0.044178	supercritical
590.0	121.5	111.78	0.0089461	654.63	763.33	2.4485	0.90025	1.1733	373.92	0.17189	2.9342e-05	0.044297	supercritical
590.0	124.75	114.81	0.0087101	654.02	762.67	2.4425	0.90073	1.1761	374.26	0.17077	2.9406e-05	0.044417	supercritical
590.0	128.0	117.84	0.0084861	653.4	762.02	2.4367	0.90121	1.1789	374.62	0.16965	2.9471e-05	0.044538	supercritical
590.0	131.25	120.87	0.0082735	652.78	761.37	2.431	0.90169	1.1816	374.98	0.16852	2.9536e-05	0.044659	supercritical
590.0	134.5	123.9	0.0080712	652.17	760.73	2.4254	0.90217	1.1844	375.35	0.16739	2.9603e-05	0.044781	supercritical
590.0	137.75	126.93	0.0078787	651.56	760.08	2.4199	0.90264	1.1872	375.74	0.16626	2.967e-05	0.044905	supercritical
590.0	141.0	129.95	0.0076951	650.94	759.44	2.4145	0.90311	1.1899	376.13	0.16512	2.9738e-05	0.045029	supercritical
590.0	144.25	132.98	0.00752	650.33	758.81	2.4092	0.90358	1.1926	376.53	0.16398	2.9807e-05	0.045154	supercritical
590.0	147.5	136.0	0.0073527	649.72	758.17	2.4041	0.90404	1.1954	376.95	0.16283	2.9877e-05	0.04528	supercritical
590.0	150.75	139.03	0.0071928	649.11	757.54	2.399	0.90451	1.1981	377.37	0.16168	2.9948e-05	0.045408	supercritical
590.0	154.0	142.05	0.0070398	648.5	756.91	2.394	0.90497	1.2008	377.81	0.16053	3.002e-05	0.045536	supercritical
590.0	157.25	145.07	0.0068932	647.89	756.29	2.3891	0.90542	1.2035	378.25	0.15938	3.0092e-05	0.045665	supercritical
590.0	160.5	148.09	0.0067527	647.29	755.67	2.3843	0.90588	1.2062	378.71	0.15822	3.0166e-05	0.045795	supercritical
590.0	163.75	151.1	0.0066179	646.68	755.05	2.3796	0.90633	1.2089	379.17	0.15706	3.024e-05	0.045927	supercritical
590.0	167.0	154.12	0.0064885	646.08	754.43	2.3749	0.90678	1.2116	379.65	0.1559	3.0315e-05	0.046059	supercritical
590.0	170.25	157.13	0.0063642	645.47	753.82	2.3703	0.90722	1.2142	380.14	0.15473	3.0391e-05	0.046193	supercritical
590.0	173.5	160.14	0.0062446	644.87	753.21	2.3658	0.90766	1.2169	380.64	0.15356	3.0468e-05	0.046327	supercritical
590.0	176.75	163.14	0.0061295	644.27	752.61	2.3614	0.9081	1.2195	381.15	0.15239	3.0546e-05	0.046463	supercritical
590.0	180.0	166.15	0.0060188	643.67	752.0	2.357	0.90854	1.2221	381.66	0.15122	3.0624e-05	0.046599	supercritical
590.0	183.25	169.15	0.005912	643.07	751.41	2.3527	0.90898	1.2247	382.19	0.15005	3.0704e-05	0.046737	supercritical
590.0	186.5	172.14	0.0058091	642.47	750.81	2.3485	0.90941	1.2273	382.73	0.14887	3.0785e-05	0.046876	supercritical
590.0	189.75	175.13	0.0057099	641.87	750.22	2.3443	0.90984	1.2299	383.29	0.1477	3.0866e-05	0.047016	supercritical
590.0	193.0	178.12	0.0056141	641.28	749.63	2.3402	0.91026	1.2324	383.85	0.14652	3.0948e-05	0.047157	supercritical
590.0	196.25	181.11	0.0055216	640.68	749.04	2.3361	0.91068	1.235	384.42	0.14534	3.1031e-05	0.047299	supercritical
590.0	199.5	184.09	0.0054322	640.09	748.46	2.3321	0.9111	1.2375	385.0	0.14416	3.1116e-05	0.047442	supercritical
590.0	202.75	187.06	0.0053458	639.5	747.88	2.3282	0.91152	1.24	385.6	0.14298	3.12e-05	0.047587	supercritical
590.0	206.0	190.04	0.0052622	638.91	747.31	2.3243	0.91193	1.2425	386.2	0.1418	3.1286e-05	0.047732	supercritical
590.0	209.25	193.0	0.0051813	638.32	746.74	2.3205	0.91234	1.245	386.81	0.14062	3.1373e-05	0.047878	supercritical
590.0	212.5	195.96	0.005103	637.73	746.17	2.3167	0.91275	1.2474	387.44	0.13944	3.1461e-05	0.048026	supercritical
590.0	215.75	198.92	0.0050272	637.15	745.61	2.3129	0.91316	1.2499	388.07	0.13826	3.1549e-05	0.048174	supercritical
590.0	219.0	201.87	0.0049537	636.56	745.05	2.3092	0.91356	1.2523	388.72	0.13708	3.1639e-05	0.048324	supercritical
590.0	222.25	204.82	0.0048824	635.98	744.49	2.3056	0.91396	1.2547	389.38	0.1359	3.1729e-05	0.048474	supercritical
590.0	225.5	207.76	0.0048133	635.4	743.94	2.302	0.91435	1.2571	390.04	0.13472	3.182e-05	0.048626	supercritical
590.0	228.75	210.69	0.0047463	634.82	743.39	2.2984	0.91475	1.2595	390.72	0.13354	3.1912e-05	0.048778	supercritical
590.0	232.0	213.62	0.0046812	634.24	742.85	2.2949	0.91513	1.2618	391.41	0.13236	3.2005e-05	0.048932	supercritical
590.0	235.25	216.54	0.0046181	633.67	742.31	2.2914	0.91552	1.2641	392.11	0.13119	3.2099e-05	0.049086	supercritical
590.0	238.5	219.46	0.0045567	633.09	741.77	2.288	0.9159	1.2664	392.81	0.13002	3.2194e-05	0.049242	supercritical
590.0	241.75	222.37	0.0044971	632.52	741.24	2.2846	0.91629	1.2687	393.53	0.12884	3.2289e-05	0.049398	supercritical
590.0	245.0	225.27	0.0044392	631.95	740.71	2.2812	0.91666	1.271	394.26	0.12768	3.2385e-05	0.049556	supercritical
590.0	248.25	228.16	0.0043828	631.38	740.18	2.2779	0.91704	1.2732	395.0	0.12651	3.2483e-05	0.049714	supercritical
590.0	251.5	231.05	0.004328	630.81	739.66	2.2746	0.91741	1.2755	395.75	0.12534	3.2581e-05	0.049873	supercritical
590.0	254.75	233.93	0.0042747	630.24	739.14	2.2714	0.91778	1.2777	396.5	0.12418	3.268e-05	0.050033	supercritical
590.0	258.0	236.81	0.0042228	629.68	738.63	2.2681	0.91814	1.2798	397.27	0.12302	3.2779e-05	0.050194	supercritical
590.0	261.25	239.67	0.0041723	629.12	738.12	2.265	0.91851	1.282	398.05	0.12187	3.288e-05	0.050356	supercritical
590.0	264.5	242.53	0.0041231	628.56	737.61	2.2618	0.91887	1.2841	398.84	0.12072	3.2981e-05	0.050519	supercritical
590.0	267.75	245.38	0.0040752	628.0	737.11	2.2587	0.91922	1.2862	399.64	0.11957	3.3084e-05	0.050683	supercritical
590.0	271.0	248.23	0.0040286	627.44	736.61	2.2556	0.91958	1.2883	400.44	0.11843	3.3187e-05	0.050847	supercritical
590.0	274.25	251.06	0.0039831	626.88	736.12	2.2526	0.91993	1.2904	401.26	0.11728	3.3291e-05	0.051012	supercritical
590.0	277.5	253.89	0.0039387	626.33	735.63	2.2496	0.92028	1.2925	402.08	0.11615	3.3395e-05	0.051178	supercritical
590.0	280.75	256.71	0.0038954	625.78	735.14	2.2466	0.92062	1.2945	402.92	0.11502	3.3501e-05	0.051345	supercritical
590.0	284.0	259.52	0.0038533	625.23	734.66	2.2437	0.92097	1.2965	403.76	0.11389	3.3607e-05	0.051512	supercritical
590.0	287.25	262.32	0.0038121	624.68	734.18	2.2407	0.92131	1.2985	404.61	0.11276	3.3714e-05	0.05168	supercritical
590.0	290.5	265.12	0.0037719	624.14	733.71	2.2378	0.92164	1.3004	405.48	0.11165	3.3822e-05	0.051849	supercritical
590.0	293.75	267.9	0.0037327	623.59	733.24	2.235	0.92198	1.3024	406.35	0.11053	3.3931e-05	0.052019	supercritical
590.0	297.0	270.68	0.0036944	623.05	732.77	2.2321	0.92231	1.3043	407.22	0.10942	3.404e-05	0.052189	supercritical
590.0	300.25	273.44	0.0036571	622.51	732.31	2.2293	0.92264	1.3062	408.11	0.10832	3.415e-05	0.05236	supercritical
590.0	303.5	276.2	0.0036205	621.97	731.85	2.2266	0.92296	1.3081	409.01	0.10722	3.4261e-05	0.052531	supercritical
590.0	306.75	278.95	0.0035849	621.44	731.4	2.2238	0.92329	1.3099	409.91	0.10613	3.4373e-05	0.052703	supercritical
590.0	310.0	281.69	0.00355	620.9	730.95	2.2211	0.92361	1.3117	410.83	0.10504	3.4485e-05	0.052875	supercritical
590.0	313.25	284.42	0.0035159	620.37	730.51	2.2184	0.92392	1.3135	411.75	0.10396	3.4598e-05	0.053049	supercritical
590.0	316.5	287.14	0.0034826	619.84	730.06	2.2157	0.92424	1.3153	412.68	0.10289	3.4712e-05	0.053222	supercritical
590.0	319.75	289.85	0.00345	619.31	729.63	2.213	0.92455	1.3171	413.61	0.10182	3.4826e-05	0.053396	supercritical
590.0	323.0	292.55	0.0034182	618.78	729.19	2.2104	0.92486	1.3188	414.56	0.10076	3.4941e-05	0.053571	supercritical
590.0	326.25	295.25	0.003387	618.26	728.76	2.2078	0.92517	1.3205	415.51	0.099699	3.5057e-05	0.053746	supercritical
590.0	329.5	297.93	0.0033565	617.74	728.34	2.2052	0.92547	1.3222	416.47	0.098648	3.5174e-05	0.053922	supercritical
590.0	332.75	300.6	0.0033267	617.22	727.91	2.2027	0.92578	1.3239	417.44	0.097604	3.5291e-05	0.054098	supercritical
590.0	336.0	303.26	0.0032975	616.7	727.5	2.2001	0.92608	1.3256	418.41	0.096566	3.5409e-05	0.054274	supercritical
590.0	339.25	305.91	0.0032689	616.18	727.08	2.1976	0.92637	1.3272	419.39	0.095536	3.5527e-05	0.054451	supercritical
590.0	342.5	308.56	0.0032409	615.67	726.67	2.1952	0.92667	1.3288	420.38	0.094511	3.5647e-05	0.054628	supercritical
590.0	345.75	311.19	0.0032135	615.16	726.27	2.1927	0.92696	1.3304	421.38	0.093494	3.5766e-05	0.054806	supercritical
590.0	349.0	313.81	0.0031866	614.65	725.86	2.1902	0.92725	1.332	422.38	0.092483	3.5887e-05	0.054983	supercritical
590.0	352.25	316.42	0.0031603	614.14	725.46	2.1878	0.92754	1.3335	423.39	0.091479	3.6008e-05	0.055162	supercritical
590.0	355.5	319.02	0.0031346	613.64	725.07	2.1854	0.92782	1.335	424.4	0.090482	3.613e-05	0.05534	supercritical
590.0	358.75	321.61	0.0031093	613.13	724.68	2.183	0.9281	1.3365	425.43	0.089492	3.6252e-05	0.055519	supercritical
590.0	362.0	324.2	0.0030846	612.63	724.29	2.1807	0.92839	1.338	426.45	0.088509	3.6375e-05	0.055698	supercritical
590.0	365.25	326.77	0.0030603	612.13	723.91	2.1783	0.92866	1.3395	427.49	0.087534	3.6498e-05	0.055877	supercritical
590.0	368.5	329.33	0.0030365	611.64	723.53	2.176	0.92894	1.3409	428.53	0.086565	3.6622e-05	0.056056	supercritical
590.0	371.75	331.87	0.0030132	611.14	723.16	2.1737	0.92921	1.3423	429.57	0.085603	3.6747e-05	0.056236	supercritical
590.0	375.0	334.41	0.0029903	610.65	722.78	2.1714	0.92948	1.3437	430.63	0.084649	3.6872e-05	0.056416	supercritical
590.0	378.25	336.94	0.0029679	610.16	722.42	2.1692	0.92975	1.3451	431.69	0.083702	3.6998e-05	0.056596	supercritical
590.0	381.5	339.46	0.0029459	609.67	722.05	2.1669	0.93002	1.3465	432.75	0.082763	3.7124e-05	0.056776	supercritical
590.0	384.75	341.97	0.0029243	609.18	721.69	2.1647	0.93028	1.3478	433.82	0.08183	3.7251e-05	0.056956	supercritical
590.0	388.0	344.46	0.0029031	608.7	721.34	2.1625	0.93055	1.3492	434.89	0.080905	3.7378e-05	0.057137	supercritical
590.0	391.25	346.95	0.0028823	608.21	720.98	2.1603	0.93081	1.3505	435.97	0.079987	3.7506e-05	0.057317	supercritical
590.0	394.5	349.43	0.0028618	607.73	720.63	2.1581	0.93107	1.3518	437.06	0.079077	3.7634e-05	0.057498	supercritical
590.0	397.75	351.89	0.0028418	607.26	720.29	2.156	0.93132	1.353	438.14	0.078173	3.7763e-05	0.057678	supercritical
590.0	401.0	354.34	0.0028221	606.78	719.95	2.1538	0.93158	1.3543	439.24	0.077278	3.7892e-05	0.057859	supercritical
590.0	404.25	356.79	0.0028028	606.3	719.61	2.1517	0.93183	1.3555	440.34	0.076389	3.8022e-05	0.05804	supercritical
590.0	407.5	359.22	0.0027838	605.83	719.27	2.1496	0.93208	1.3567	441.44	0.075508	3.8152e-05	0.058221	supercritical
590.0	410.75	361.64	0.0027652	605.36	718.94	2.1475	0.93233	1.3579	442.55	0.074634	3.8283e-05	0.058401	supercritical
590.0	414.0	364.06	0.0027468	604.89	718.61	2.1454	0.93257	1.3591	443.66	0.073767	3.8414e-05	0.058582	supercritical
590.0	417.25	366.46	0.0027288	604.43	718.29	2.1434	0.93282	1.3603	444.78	0.072908	3.8545e-05	0.058763	supercritical
