Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
354.0	56.5	101.81	0.0098226	458.67	514.16	2.0431	0.78725	1.2295	266.31	0.68451	1.8898e-05	0.025255	vapor
354.0	59.75	109.06	0.0091691	456.62	511.4	2.0266	0.79243	1.2597	264.99	0.68059	1.9036e-05	0.025649	vapor
354.0	63.0	116.52	0.0085819	454.53	508.59	2.0105	0.7977	1.2917	263.69	0.67629	1.9185e-05	0.026067	vapor
354.0	66.25	124.2	0.0080514	452.39	505.73	1.9948	0.80305	1.3256	262.43	0.6716	1.9344e-05	0.026512	vapor
354.0	69.5	132.11	0.0075695	450.2	502.8	1.9794	0.80849	1.3618	261.19	0.66648	1.9516e-05	0.026985	vapor
354.0	72.75	140.25	0.0071299	447.96	499.83	1.9642	0.814	1.4002	260.0	0.66091	1.97e-05	0.02749	vapor
354.0	76.0	148.65	0.0067271	445.66	496.79	1.9493	0.81959	1.4411	258.85	0.65487	1.9898e-05	0.028027	vapor
354.0	76.0	148.65	0.0067271	445.66	496.79	1.9493	0.81959	1.4411	258.85	0.65487	1.9898e-05	0.028027	supercritical
354.0	76.0	148.65	0.0067271	445.66	496.79	1.9493	0.81959	1.4411	258.85	0.65487	1.9898e-05	0.028027	supercritical
354.0	79.25	157.32	0.0063566	443.31	493.69	1.9345	0.82525	1.4846	257.74	0.64833	2.0111e-05	0.028599	supercritical
354.0	82.5	166.26	0.0060147	440.91	490.53	1.9199	0.83097	1.531	256.7	0.64126	2.0341e-05	0.02921	supercritical
354.0	85.75	175.5	0.0056981	438.45	487.31	1.9054	0.83675	1.5804	255.72	0.63363	2.0589e-05	0.02986	supercritical
354.0	89.0	185.04	0.0054043	435.92	484.02	1.8911	0.84257	1.6328	254.81	0.62542	2.0856e-05	0.030553	supercritical
354.0	92.25	194.9	0.0051308	433.34	480.67	1.8767	0.84843	1.6886	253.98	0.6166	2.1144e-05	0.031291	supercritical
354.0	95.5	205.1	0.0048757	430.69	477.25	1.8625	0.8543	1.7478	253.25	0.60715	2.1456e-05	0.032075	supercritical
354.0	98.75	215.64	0.0046374	427.98	473.77	1.8483	0.86017	1.8105	252.63	0.59704	2.1792e-05	0.032908	supercritical
354.0	102.0	226.54	0.0044143	425.2	470.23	1.8341	0.86601	1.8767	252.12	0.58626	2.2155e-05	0.03379	supercritical
354.0	105.25	237.8	0.0042052	422.36	466.62	1.82	0.8718	1.9462	251.75	0.5748	2.2548e-05	0.034723	supercritical
354.0	108.5	249.44	0.0040091	419.46	462.96	1.8059	0.8775	2.019	251.53	0.56264	2.2972e-05	0.035705	supercritical
354.0	111.75	261.44	0.003825	416.5	459.24	1.7918	0.88308	2.0946	251.48	0.54979	2.3429e-05	0.036735	supercritical
354.0	115.0	273.81	0.0036521	413.48	455.48	1.7777	0.8885	2.1726	251.62	0.53626	2.3922e-05	0.037812	supercritical
354.0	118.25	286.54	0.0034899	410.4	451.67	1.7637	0.8937	2.2521	251.96	0.52206	2.4452e-05	0.038929	supercritical
354.0	121.5	299.61	0.0033377	407.28	447.84	1.7497	0.89865	2.3323	252.54	0.50725	2.5022e-05	0.040084	supercritical
354.0	124.75	312.98	0.0031951	404.13	443.99	1.7358	0.90328	2.4119	253.38	0.49187	2.5632e-05	0.041268	supercritical
354.0	128.0	326.63	0.0030616	400.94	440.13	1.7221	0.90756	2.4896	254.48	0.476	2.6282e-05	0.042474	supercritical
354.0	131.25	340.5	0.0029369	397.74	436.29	1.7085	0.91143	2.5639	255.88	0.45972	2.6974e-05	0.043693	supercritical
354.0	134.5	354.53	0.0028206	394.54	432.47	1.6951	0.91487	2.6332	257.58	0.44314	2.7705e-05	0.044917	supercritical
354.0	137.75	368.67	0.0027124	391.35	428.71	1.6819	0.91784	2.6961	259.61	0.42638	2.8474e-05	0.046136	supercritical
354.0	141.0	382.84	0.0026121	388.18	425.01	1.669	0.92034	2.7513	261.95	0.40956	2.9278e-05	0.047342	supercritical
354.0	144.25	396.96	0.0025191	385.05	421.39	1.6564	0.92237	2.7979	264.63	0.39281	3.0114e-05	0.048528	supercritical
354.0	147.5	410.97	0.0024333	381.98	417.87	1.6442	0.92395	2.8352	267.62	0.37625	3.0977e-05	0.04969	supercritical
354.0	150.75	424.79	0.0023541	378.97	414.46	1.6324	0.92512	2.8629	270.92	0.35999	3.1863e-05	0.050821	supercritical
354.0	154.0	438.36	0.0022812	376.04	411.17	1.621	0.92591	2.8812	274.5	0.34414	3.2767e-05	0.051921	supercritical
354.0	157.25	451.62	0.0022143	373.2	408.02	1.61	0.92637	2.8906	278.36	0.32876	3.3683e-05	0.052986	supercritical
354.0	160.5	464.52	0.0021528	370.45	405.0	1.5994	0.92654	2.8918	282.45	0.31394	3.4606e-05	0.054019	supercritical
354.0	163.75	477.04	0.0020963	367.79	402.12	1.5894	0.92649	2.8858	286.75	0.29971	3.5532e-05	0.055018	supercritical
354.0	167.0	489.14	0.0020444	365.23	399.38	1.5797	0.92624	2.8737	291.23	0.28612	3.6458e-05	0.055986	supercritical
354.0	170.25	500.81	0.0019968	362.78	396.77	1.5705	0.92583	2.8565	295.86	0.27319	3.7378e-05	0.056924	supercritical
354.0	173.5	512.05	0.0019529	360.42	394.3	1.5617	0.9253	2.8353	300.62	0.26092	3.8291e-05	0.057834	supercritical
354.0	176.75	522.85	0.0019126	358.16	391.96	1.5533	0.92467	2.8111	305.48	0.24931	3.9193e-05	0.058718	supercritical
354.0	180.0	533.22	0.0018754	355.99	389.74	1.5453	0.92397	2.7847	310.42	0.23834	4.0083e-05	0.059578	supercritical
354.0	183.25	543.18	0.001841	353.91	387.65	1.5377	0.92322	2.7567	315.41	0.22798	4.096e-05	0.060414	supercritical
354.0	186.5	552.74	0.0018092	351.92	385.66	1.5304	0.92243	2.7279	320.44	0.21822	4.1822e-05	0.06123	supercritical
354.0	189.75	561.91	0.0017796	350.01	383.77	1.5234	0.92162	2.6985	325.5	0.20901	4.2669e-05	0.062024	supercritical
354.0	193.0	570.71	0.0017522	348.17	381.99	1.5168	0.9208	2.669	330.57	0.20033	4.35e-05	0.0628	supercritical
354.0	196.25	579.16	0.0017267	346.41	380.3	1.5104	0.91998	2.6396	335.65	0.19215	4.4315e-05	0.063557	supercritical
354.0	199.5	587.27	0.0017028	344.72	378.69	1.5043	0.91917	2.6106	340.71	0.18443	4.5114e-05	0.064297	supercritical
354.0	202.75	595.07	0.0016805	343.09	377.17	1.4984	0.91836	2.5822	345.75	0.17715	4.5898e-05	0.065019	supercritical
354.0	206.0	602.56	0.0016596	341.53	375.72	1.4928	0.91758	2.5544	350.76	0.17028	4.6666e-05	0.065727	supercritical
354.0	209.25	609.78	0.0016399	340.02	374.34	1.4874	0.91681	2.5273	355.74	0.16378	4.7418e-05	0.066419	supercritical
354.0	212.5	616.73	0.0016215	338.57	373.02	1.4822	0.91607	2.5011	360.68	0.15764	4.8155e-05	0.067096	supercritical
354.0	215.75	623.42	0.001604	337.17	371.77	1.4772	0.91535	2.4757	365.58	0.15183	4.8878e-05	0.06776	supercritical
354.0	219.0	629.89	0.0015876	335.81	370.58	1.4723	0.91465	2.4512	370.43	0.14633	4.9587e-05	0.068411	supercritical
354.0	222.25	636.12	0.001572	334.5	369.44	1.4677	0.91398	2.4276	375.23	0.14112	5.0283e-05	0.069049	supercritical
354.0	225.5	642.15	0.0015573	333.23	368.35	1.4631	0.91334	2.4049	379.98	0.13618	5.0965e-05	0.069675	supercritical
354.0	228.75	647.98	0.0015433	332.01	367.31	1.4588	0.91272	2.383	384.68	0.13148	5.1635e-05	0.070289	supercritical
354.0	232.0	653.62	0.0015299	330.82	366.31	1.4545	0.91214	2.3619	389.33	0.12702	5.2292e-05	0.070893	supercritical
354.0	235.25	659.09	0.0015172	329.67	365.36	1.4505	0.91158	2.3416	393.93	0.12277	5.2938e-05	0.071485	supercritical
354.0	238.5	664.39	0.0015051	328.55	364.44	1.4465	0.91104	2.322	398.47	0.11872	5.3573e-05	0.072068	supercritical
354.0	241.75	669.52	0.0014936	327.46	363.57	1.4426	0.91053	2.3032	402.97	0.11486	5.4197e-05	0.07264	supercritical
354.0	245.0	674.51	0.0014825	326.4	362.72	1.4389	0.91004	2.2851	407.41	0.11118	5.481e-05	0.073203	supercritical
354.0	248.25	679.36	0.001472	325.37	361.91	1.4352	0.90958	2.2677	411.8	0.10766	5.5414e-05	0.073757	supercritical
354.0	251.5	684.07	0.0014618	324.37	361.14	1.4317	0.90914	2.2509	416.14	0.10429	5.6007e-05	0.074302	supercritical
354.0	254.75	688.66	0.0014521	323.4	360.39	1.4282	0.90873	2.2346	420.44	0.10107	5.6592e-05	0.074839	supercritical
354.0	258.0	693.12	0.0014428	322.44	359.67	1.4249	0.90834	2.219	424.68	0.097977	5.7167e-05	0.075367	supercritical
354.0	261.25	697.46	0.0014338	321.52	358.97	1.4216	0.90796	2.2039	428.88	0.095014	5.7734e-05	0.075888	supercritical
354.0	264.5	701.7	0.0014251	320.61	358.31	1.4184	0.90761	2.1893	433.03	0.09217	5.8293e-05	0.076401	supercritical
354.0	267.75	705.83	0.0014168	319.73	357.66	1.4153	0.90728	2.1753	437.13	0.089438	5.8844e-05	0.076906	supercritical
354.0	271.0	709.85	0.0014087	318.86	357.04	1.4122	0.90696	2.1617	441.19	0.086811	5.9387e-05	0.077405	supercritical
354.0	274.25	713.79	0.001401	318.02	356.44	1.4092	0.90666	2.1485	445.21	0.084284	5.9922e-05	0.077896	supercritical
354.0	277.5	717.63	0.0013935	317.19	355.86	1.4063	0.90638	2.1358	449.18	0.081852	6.045e-05	0.078381	supercritical
354.0	280.75	721.38	0.0013862	316.39	355.31	1.4035	0.90612	2.1236	453.11	0.079509	6.0972e-05	0.07886	supercritical
354.0	284.0	725.05	0.0013792	315.6	354.77	1.4007	0.90587	2.1117	457.0	0.07725	6.1487e-05	0.079332	supercritical
354.0	287.25	728.63	0.0013724	314.82	354.25	1.3979	0.90564	2.1002	460.85	0.075072	6.1995e-05	0.079799	supercritical
354.0	290.5	732.15	0.0013658	314.06	353.74	1.3953	0.90542	2.089	464.65	0.07297	6.2497e-05	0.08026	supercritical
354.0	293.75	735.58	0.0013595	313.32	353.25	1.3926	0.90521	2.0783	468.42	0.07094	6.2993e-05	0.080715	supercritical
354.0	297.0	738.95	0.0013533	312.59	352.78	1.3901	0.90502	2.0678	472.15	0.068979	6.3483e-05	0.081164	supercritical
354.0	300.25	742.24	0.0013473	311.87	352.33	1.3875	0.90484	2.0577	475.84	0.067083	6.3968e-05	0.081609	supercritical
354.0	303.5	745.48	0.0013414	311.17	351.89	1.3851	0.90467	2.0479	479.49	0.06525	6.4447e-05	0.082048	supercritical
354.0	306.75	748.65	0.0013357	310.48	351.46	1.3826	0.90451	2.0383	483.11	0.063475	6.4921e-05	0.082482	supercritical
354.0	310.0	751.75	0.0013302	309.81	351.04	1.3802	0.90436	2.0291	486.69	0.061758	6.5389e-05	0.082912	supercritical
354.0	313.25	754.8	0.0013248	309.14	350.64	1.3779	0.90423	2.0202	490.23	0.060094	6.5853e-05	0.083337	supercritical
354.0	316.5	757.8	0.0013196	308.49	350.25	1.3756	0.9041	2.0115	493.74	0.058482	6.6312e-05	0.083758	supercritical
