Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
665.0	56.5	45.138	0.022154	736.51	861.68	2.7486	0.92678	1.1432	392.59	0.14216	3.0916e-05	0.047795	vapor
665.0	59.75	47.739	0.020947	736.0	861.16	2.7372	0.92713	1.1452	392.85	0.14136	3.0957e-05	0.047889	vapor
665.0	63.0	50.34	0.019865	735.48	860.63	2.7265	0.92747	1.1471	393.12	0.14056	3.0998e-05	0.047981	vapor
665.0	66.25	52.941	0.018889	734.97	860.11	2.7162	0.92782	1.149	393.4	0.13976	3.104e-05	0.048074	vapor
665.0	69.5	55.542	0.018005	734.46	859.59	2.7064	0.92816	1.151	393.68	0.13896	3.1082e-05	0.048166	vapor
665.0	72.75	58.142	0.017199	733.95	859.07	2.6971	0.9285	1.1529	393.97	0.13816	3.1124e-05	0.048258	vapor
665.0	76.0	60.742	0.016463	733.43	858.55	2.6881	0.92884	1.1548	394.26	0.13736	3.1167e-05	0.04835	vapor
665.0	76.0	60.742	0.016463	733.43	858.55	2.6881	0.92884	1.1548	394.26	0.13736	3.1167e-05	0.04835	supercritical
665.0	76.0	60.742	0.016463	733.43	858.55	2.6881	0.92884	1.1548	394.26	0.13736	3.1167e-05	0.04835	supercritical
665.0	79.25	63.341	0.015788	732.92	858.04	2.6794	0.92918	1.1567	394.57	0.13656	3.1211e-05	0.048442	supercritical
665.0	82.5	65.939	0.015165	732.41	857.53	2.6711	0.92952	1.1587	394.88	0.13576	3.1254e-05	0.048534	supercritical
665.0	85.75	68.537	0.014591	731.9	857.02	2.663	0.92986	1.1606	395.19	0.13496	3.1299e-05	0.048625	supercritical
665.0	89.0	71.134	0.014058	731.39	856.51	2.6553	0.93019	1.1625	395.51	0.13416	3.1343e-05	0.048717	supercritical
