Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
543.0	56.5	56.485	0.017704	624.74	724.76	2.5212	0.86552	1.103	353.07	0.23777	2.6471e-05	0.038419	vapor
543.0	59.75	59.811	0.016719	624.01	723.91	2.5094	0.86623	1.1067	353.12	0.23653	2.6526e-05	0.038542	vapor
543.0	63.0	63.145	0.015837	623.29	723.06	2.4981	0.86694	1.1104	353.18	0.23528	2.6582e-05	0.038666	vapor
543.0	66.25	66.485	0.015041	622.57	722.21	2.4873	0.86764	1.1141	353.26	0.23402	2.6639e-05	0.03879	vapor
543.0	69.5	69.833	0.01432	621.84	721.37	2.4769	0.86835	1.1178	353.34	0.23275	2.6698e-05	0.038916	vapor
543.0	72.75	73.187	0.013664	621.12	720.52	2.467	0.86905	1.1215	353.44	0.23147	2.6757e-05	0.039042	vapor
543.0	76.0	76.548	0.013064	620.39	719.68	2.4575	0.86975	1.1252	353.55	0.23018	2.6817e-05	0.039168	vapor
543.0	76.0	76.548	0.013064	620.39	719.68	2.4575	0.86975	1.1252	353.55	0.23018	2.6817e-05	0.039168	supercritical
543.0	76.0	76.548	0.013064	620.39	719.68	2.4575	0.86975	1.1252	353.55	0.23018	2.6817e-05	0.039168	supercritical
543.0	79.25	79.915	0.012513	619.67	718.84	2.4483	0.87044	1.129	353.67	0.22888	2.6878e-05	0.039296	supercritical
543.0	82.5	83.288	0.012007	618.94	718.0	2.4394	0.87114	1.1327	353.8	0.22757	2.694e-05	0.039425	supercritical
543.0	85.75	86.666	0.011538	618.22	717.16	2.4308	0.87183	1.1365	353.95	0.22625	2.7004e-05	0.039555	supercritical
543.0	89.0	90.051	0.011105	617.49	716.33	2.4225	0.87251	1.1403	354.11	0.22492	2.7068e-05	0.039686	supercritical
543.0	92.25	93.441	0.010702	616.77	715.5	2.4144	0.8732	1.144	354.28	0.22358	2.7134e-05	0.039818	supercritical
543.0	95.5	96.836	0.010327	616.04	714.67	2.4066	0.87388	1.1478	354.46	0.22223	2.72e-05	0.039951	supercritical
543.0	98.75	100.24	0.0099765	615.32	713.84	2.399	0.87456	1.1516	354.65	0.22086	2.7268e-05	0.040085	supercritical
543.0	102.0	103.64	0.0096487	614.6	713.01	2.3916	0.87524	1.1554	354.86	0.21949	2.7337e-05	0.04022	supercritical
543.0	105.25	107.05	0.0093414	613.87	712.19	2.3844	0.87591	1.1592	355.08	0.21811	2.7406e-05	0.040357	supercritical
543.0	108.5	110.46	0.0090528	613.15	711.37	2.3774	0.87658	1.163	355.31	0.21671	2.7477e-05	0.040494	supercritical
543.0	111.75	113.88	0.0087811	612.42	710.55	2.3705	0.87725	1.1668	355.56	0.21531	2.755e-05	0.040633	supercritical
543.0	115.0	117.3	0.008525	611.7	709.74	2.3639	0.87791	1.1706	355.82	0.2139	2.7623e-05	0.040774	supercritical
543.0	118.25	120.73	0.0082832	610.97	708.92	2.3573	0.87857	1.1744	356.09	0.21247	2.7698e-05	0.040916	supercritical
543.0	121.5	124.15	0.0080545	610.25	708.11	2.351	0.87922	1.1782	356.38	0.21104	2.7773e-05	0.041059	supercritical
543.0	124.75	127.58	0.007838	609.53	707.31	2.3447	0.87988	1.182	356.68	0.2096	2.785e-05	0.041203	supercritical
543.0	128.0	131.02	0.0076326	608.81	706.5	2.3386	0.88052	1.1858	356.99	0.20815	2.7928e-05	0.041349	supercritical
543.0	131.25	134.45	0.0074376	608.08	705.7	2.3326	0.88117	1.1895	357.32	0.20669	2.8008e-05	0.041496	supercritical
543.0	134.5	137.89	0.0072522	607.36	704.91	2.3268	0.88181	1.1933	357.66	0.20522	2.8088e-05	0.041645	supercritical
543.0	137.75	141.33	0.0070757	606.64	704.11	2.321	0.88244	1.1971	358.02	0.20374	2.817e-05	0.041795	supercritical
543.0	141.0	144.77	0.0069076	605.92	703.32	2.3154	0.88307	1.2008	358.38	0.20225	2.8253e-05	0.041947	supercritical
543.0	144.25	148.21	0.0067472	605.2	702.53	2.3098	0.8837	1.2046	358.77	0.20076	2.8337e-05	0.0421	supercritical
543.0	147.5	151.65	0.006594	604.49	701.75	2.3044	0.88432	1.2083	359.16	0.19926	2.8422e-05	0.042254	supercritical
543.0	150.75	155.09	0.0064477	603.77	700.97	2.2991	0.88494	1.2121	359.57	0.19775	2.8509e-05	0.04241	supercritical
543.0	154.0	158.54	0.0063077	603.05	700.19	2.2938	0.88556	1.2158	360.0	0.19623	2.8597e-05	0.042568	supercritical
543.0	157.25	161.98	0.0061736	602.34	699.42	2.2887	0.88616	1.2195	360.44	0.19471	2.8686e-05	0.042727	supercritical
543.0	160.5	165.42	0.0060451	601.62	698.65	2.2836	0.88677	1.2232	360.89	0.19318	2.8777e-05	0.042888	supercritical
543.0	163.75	168.86	0.0059219	600.91	697.88	2.2786	0.88737	1.2268	361.36	0.19164	2.8868e-05	0.04305	supercritical
