Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
327.0	56.5	120.34	0.0083096	431.81	478.76	1.939	0.80579	1.4272	245.62	0.83986	1.7882e-05	0.024532	vapor
327.0	59.75	130.14	0.0076842	428.87	474.79	1.9189	0.81558	1.4956	243.44	0.83392	1.8086e-05	0.025209	vapor
327.0	63.0	140.48	0.0071186	425.8	470.65	1.8989	0.82589	1.573	241.26	0.827	1.8313e-05	0.025966	vapor
327.0	66.25	151.43	0.0066036	422.57	466.32	1.8788	0.83675	1.6613	239.08	0.81896	1.8568e-05	0.026817	vapor
327.0	69.5	163.08	0.0061318	419.18	461.8	1.8587	0.84825	1.7627	236.9	0.80963	1.8857e-05	0.027777	vapor
327.0	72.75	175.54	0.0056969	415.59	457.04	1.8382	0.86043	1.8801	234.74	0.79882	1.9184e-05	0.028866	vapor
327.0	76.0	188.9	0.0052937	411.79	452.02	1.8174	0.87337	2.0175	232.61	0.78627	1.9558e-05	0.030108	vapor
327.0	76.0	188.9	0.0052937	411.79	452.02	1.8174	0.87337	2.0175	232.61	0.78627	1.9558e-05	0.030108	supercritical
327.0	76.0	188.9	0.0052937	411.79	452.02	1.8174	0.87337	2.0175	232.61	0.78627	1.9558e-05	0.030108	supercritical
327.0	79.25	203.34	0.0049179	407.74	446.71	1.7961	0.88714	2.1794	230.52	0.77172	1.9989e-05	0.03153	supercritical
327.0	82.5	219.02	0.0045658	403.41	441.08	1.7742	0.90177	2.3722	228.51	0.75483	2.0489e-05	0.033165	supercritical
327.0	85.75	236.17	0.0042343	398.75	435.06	1.7514	0.91728	2.6035	226.61	0.73519	2.1076e-05	0.035049	supercritical
327.0	89.0	255.04	0.0039209	393.72	428.62	1.7277	0.93358	2.8821	224.9	0.71236	2.1769e-05	0.037221	supercritical
327.0	92.25	275.95	0.0036239	388.27	421.7	1.7028	0.95045	3.2173	223.46	0.68582	2.2598e-05	0.039712	supercritical
327.0	95.5	299.21	0.0033421	382.35	414.27	1.6766	0.96745	3.6142	222.44	0.65504	2.3598e-05	0.042533	supercritical
327.0	98.75	325.09	0.003076	375.94	406.32	1.6491	0.98376	4.0664	222.05	0.61974	2.481e-05	0.04565	supercritical
327.0	102.0	353.68	0.0028274	369.09	397.93	1.6205	0.9981	4.5449	222.58	0.58011	2.6272e-05	0.048955	supercritical
327.0	105.25	384.65	0.0025998	361.9	389.26	1.5913	1.009	4.9903	224.4	0.53702	2.801e-05	0.052259	supercritical
327.0	108.5	417.12	0.0023974	354.61	380.62	1.5624	1.0152	5.3151	227.9	0.4919	3.0012e-05	0.05531	supercritical
327.0	111.75	449.61	0.0022241	347.54	372.4	1.5349	1.0163	5.4363	233.28	0.44673	3.2206e-05	0.057874	supercritical
327.0	115.0	480.52	0.0020811	341.0	364.93	1.51	1.0129	5.3495	240.4	0.40393	3.448e-05	0.059895	supercritical
327.0	118.25	508.77	0.0019655	335.13	358.37	1.4879	1.0066	5.1312	248.94	0.36518	3.6726e-05	0.061509	supercritical
327.0	121.5	533.96	0.0018728	329.97	352.73	1.4687	0.99901	4.8559	258.38	0.33101	3.887e-05	0.062866	supercritical
327.0	124.75	556.18	0.001798	325.46	347.89	1.4521	0.99136	4.5739	268.26	0.30137	4.0878e-05	0.064077	supercritical
327.0	128.0	575.76	0.0017368	321.49	343.72	1.4376	0.98411	4.3104	278.22	0.27581	4.2742e-05	0.065207	supercritical
327.0	131.25	593.09	0.0016861	317.99	340.12	1.4249	0.97744	4.0754	288.09	0.25377	4.4469e-05	0.066289	supercritical
327.0	134.5	608.53	0.0016433	314.87	336.97	1.4136	0.97137	3.8706	297.74	0.23469	4.6072e-05	0.067338	supercritical
