Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
679.0	56.5	44.142	0.022654	749.73	877.73	2.7724	0.93321	1.1482	396.75	0.13451	3.1403e-05	0.048861	vapor
679.0	59.75	46.682	0.021421	749.23	877.22	2.7612	0.93353	1.15	397.03	0.13374	3.1443e-05	0.048952	vapor
679.0	63.0	49.222	0.020316	748.73	876.73	2.7504	0.93386	1.1518	397.31	0.13298	3.1482e-05	0.049042	vapor
679.0	66.25	51.761	0.01932	748.24	876.23	2.7402	0.93418	1.1537	397.61	0.13221	3.1523e-05	0.049132	vapor
679.0	69.5	54.3	0.018416	747.74	875.73	2.7305	0.9345	1.1555	397.9	0.13145	3.1563e-05	0.049222	vapor
679.0	72.75	56.837	0.017594	747.24	875.24	2.7211	0.93482	1.1573	398.21	0.13069	3.1604e-05	0.049312	vapor
679.0	76.0	59.374	0.016842	746.75	874.75	2.7122	0.93513	1.1591	398.51	0.12992	3.1646e-05	0.049401	vapor
679.0	76.0	59.374	0.016842	746.75	874.75	2.7122	0.93513	1.1591	398.51	0.12992	3.1646e-05	0.049401	supercritical
679.0	76.0	59.374	0.016842	746.75	874.75	2.7122	0.93513	1.1591	398.51	0.12992	3.1646e-05	0.049401	supercritical
679.0	79.25	61.91	0.016152	746.25	874.26	2.7036	0.93545	1.1609	398.83	0.12916	3.1688e-05	0.04949	supercritical
679.0	82.5	64.445	0.015517	745.76	873.78	2.6953	0.93577	1.1627	399.15	0.1284	3.173e-05	0.049579	supercritical
679.0	85.75	66.979	0.01493	745.27	873.29	2.6873	0.93608	1.1645	399.48	0.12764	3.1773e-05	0.049668	supercritical
679.0	89.0	69.512	0.014386	744.78	872.81	2.6795	0.9364	1.1663	399.81	0.12688	3.1816e-05	0.049757	supercritical
679.0	92.25	72.044	0.01388	744.28	872.33	2.6721	0.93671	1.1681	400.15	0.12612	3.186e-05	0.049845	supercritical
679.0	95.5	74.574	0.013409	743.79	871.85	2.6648	0.93702	1.1699	400.5	0.12536	3.1904e-05	0.049934	supercritical
679.0	98.75	77.103	0.01297	743.3	871.38	2.6578	0.93733	1.1717	400.85	0.1246	3.1949e-05	0.050023	supercritical
679.0	102.0	79.631	0.012558	742.81	870.9	2.651	0.93764	1.1735	401.21	0.12385	3.1994e-05	0.050112	supercritical
679.0	105.25	82.157	0.012172	742.32	870.43	2.6444	0.93795	1.1752	401.57	0.12309	3.2039e-05	0.050201	supercritical
679.0	108.5	84.681	0.011809	741.84	869.96	2.638	0.93826	1.177	401.95	0.12233	3.2085e-05	0.05029	supercritical
679.0	111.75	87.204	0.011467	741.35	869.5	2.6317	0.93857	1.1788	402.32	0.12157	3.2131e-05	0.050379	supercritical
