Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
313.0	56.5	135.76	0.0073658	415.6	457.22	1.8716	0.83735	1.685	231.69	0.9415	1.7463e-05	0.025004	vapor
313.0	59.75	148.49	0.0067346	411.64	451.88	1.8472	0.85427	1.827	228.56	0.93278	1.7749e-05	0.026133	vapor
313.0	63.0	162.46	0.0061553	407.33	446.11	1.8221	0.87314	2.0047	225.31	0.92183	1.8088e-05	0.027492	vapor
313.0	66.25	178.01	0.0056176	402.61	439.82	1.7959	0.89447	2.234	221.93	0.90802	1.8496e-05	0.02916	vapor
313.0	69.5	195.62	0.005112	397.34	432.87	1.7681	0.91897	2.5412	218.37	0.89039	1.8996e-05	0.031255	vapor
313.0	72.75	216.01	0.0046294	391.35	425.03	1.738	0.9477	2.9736	214.61	0.86755	1.963e-05	0.033965	vapor
313.0	76.0	240.43	0.0041593	384.34	415.95	1.7045	0.98225	3.6248	210.59	0.83722	2.0466e-05	0.037602	vapor
313.0	76.0	240.43	0.0041593	384.34	415.95	1.7045	0.98225	3.6248	210.59	0.83722	2.0466e-05	0.037602	supercritical
313.0	76.0	240.43	0.0041593	384.34	415.95	1.7045	0.98225	3.6248	210.59	0.83722	2.0466e-05	0.037602	supercritical
313.0	79.25	271.11	0.0036885	375.8	405.04	1.6655	1.0251	4.7002	206.22	0.79549	2.164e-05	0.042732	supercritical
313.0	82.5	312.66	0.0031984	364.75	391.14	1.6175	1.0796	6.6972	201.56	0.73477	2.3459e-05	0.050388	supercritical
313.0	85.75	374.78	0.0026682	349.36	372.24	1.5541	1.1453	10.61	197.38	0.6423	2.6699e-05	0.061823	supercritical
313.0	89.0	465.37	0.0021488	329.23	348.36	1.4753	1.1712	13.536	201.2	0.5118	3.2638e-05	0.071801	supercritical
313.0	92.25	542.96	0.0018418	313.61	330.6	1.4165	1.1217	10.137	220.53	0.39787	3.9007e-05	0.072318	supercritical
313.0	95.5	590.49	0.0016935	304.38	320.55	1.3826	1.0714	7.3598	243.69	0.32419	4.3572e-05	0.071529	supercritical
313.0	98.75	622.03	0.0016077	298.26	314.14	1.3604	1.0374	5.9497	264.4	0.27644	4.6913e-05	0.071776	supercritical
313.0	102.0	645.38	0.0015495	293.7	309.5	1.344	1.0144	5.121	282.44	0.24262	4.9563e-05	0.072512	supercritical
313.0	105.25	663.9	0.0015062	290.05	305.9	1.3309	0.99804	4.5759	298.3	0.21713	5.1779e-05	0.073448	supercritical
313.0	108.5	679.27	0.0014722	286.99	302.96	1.3199	0.98582	4.1896	312.44	0.19703	5.3699e-05	0.074456	supercritical
313.0	111.75	692.44	0.0014442	284.34	300.48	1.3105	0.97636	3.9008	325.24	0.18066	5.5405e-05	0.075476	supercritical
313.0	115.0	703.98	0.0014205	282.01	298.35	1.3022	0.96883	3.6762	336.97	0.16698	5.6948e-05	0.076481	supercritical
313.0	118.25	714.26	0.0014	279.92	296.47	1.2947	0.96266	3.4961	347.83	0.15533	5.8365e-05	0.07746	supercritical
