Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
684.0	56.5	43.798	0.022832	754.47	883.47	2.7809	0.93548	1.15	398.22	0.13189	3.1576e-05	0.049241	vapor
684.0	59.75	46.317	0.02159	753.98	882.98	2.7696	0.93579	1.1517	398.51	0.13114	3.1615e-05	0.049331	vapor
684.0	63.0	48.835	0.020477	753.48	882.49	2.7589	0.9361	1.1535	398.8	0.13038	3.1654e-05	0.049421	vapor
684.0	66.25	51.353	0.019473	752.99	882.0	2.7487	0.93642	1.1553	399.09	0.12963	3.1694e-05	0.04951	vapor
684.0	69.5	53.87	0.018563	752.5	881.52	2.7389	0.93673	1.1571	399.39	0.12888	3.1734e-05	0.049599	vapor
684.0	72.75	56.387	0.017735	752.01	881.03	2.7296	0.93704	1.1589	399.7	0.12813	3.1775e-05	0.049687	vapor
684.0	76.0	58.902	0.016977	751.52	880.55	2.7207	0.93735	1.1606	400.02	0.12738	3.1816e-05	0.049776	vapor
684.0	76.0	58.902	0.016977	751.52	880.55	2.7207	0.93735	1.1606	400.02	0.12738	3.1816e-05	0.049776	supercritical
684.0	76.0	58.902	0.016977	751.52	880.55	2.7207	0.93735	1.1606	400.02	0.12738	3.1816e-05	0.049776	supercritical
684.0	79.25	61.416	0.016282	751.03	880.07	2.7121	0.93766	1.1624	400.34	0.12663	3.1857e-05	0.049864	supercritical
684.0	82.5	63.93	0.015642	750.55	879.59	2.7038	0.93797	1.1642	400.66	0.12588	3.1899e-05	0.049952	supercritical
684.0	85.75	66.442	0.015051	750.06	879.12	2.6958	0.93828	1.1659	400.99	0.12514	3.1941e-05	0.05004	supercritical
684.0	89.0	68.953	0.014503	749.57	878.64	2.6881	0.93859	1.1677	401.33	0.12439	3.1984e-05	0.050128	supercritical
684.0	92.25	71.462	0.013993	749.09	878.17	2.6806	0.93889	1.1694	401.68	0.12364	3.2027e-05	0.050215	supercritical
684.0	95.5	73.971	0.013519	748.6	877.71	2.6734	0.9392	1.1712	402.03	0.1229	3.2071e-05	0.050303	supercritical
684.0	98.75	76.477	0.013076	748.12	877.24	2.6664	0.9395	1.1729	402.38	0.12215	3.2115e-05	0.050391	supercritical
684.0	102.0	78.983	0.012661	747.63	876.77	2.6596	0.9398	1.1747	402.74	0.12141	3.2159e-05	0.050478	supercritical
