Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
360.0	56.5	98.742	0.010127	464.25	521.47	2.0636	0.7864	1.2061	270.27	0.65586	1.9138e-05	0.025538	vapor
360.0	59.75	105.65	0.0094652	462.32	518.88	2.0475	0.79106	1.2325	269.07	0.65219	1.9268e-05	0.0259	vapor
360.0	63.0	112.73	0.0088705	460.36	516.24	2.0319	0.79578	1.2603	267.89	0.6482	1.9407e-05	0.026283	vapor
360.0	66.25	120.0	0.0083336	458.36	513.57	2.0167	0.80056	1.2896	266.75	0.64388	1.9556e-05	0.026687	vapor
360.0	69.5	127.45	0.0078462	456.32	510.85	2.0019	0.8054	1.3205	265.64	0.63921	1.9714e-05	0.027115	vapor
360.0	72.75	135.1	0.0074018	454.23	508.08	1.9873	0.81029	1.3532	264.56	0.63417	1.9884e-05	0.027567	vapor
360.0	76.0	142.96	0.0069949	452.11	505.27	1.973	0.81523	1.3876	263.53	0.62874	2.0065e-05	0.028045	vapor
360.0	76.0	142.96	0.0069949	452.11	505.27	1.973	0.81523	1.3876	263.53	0.62874	2.0065e-05	0.028045	supercritical
360.0	76.0	142.96	0.0069949	452.11	505.27	1.973	0.81523	1.3876	263.53	0.62874	2.0065e-05	0.028045	supercritical
360.0	79.25	151.04	0.0066209	449.94	502.41	1.9589	0.82022	1.424	262.55	0.6229	2.0258e-05	0.028552	supercritical
360.0	82.5	159.34	0.0062761	447.73	499.5	1.945	0.82524	1.4623	261.61	0.61664	2.0465e-05	0.029088	supercritical
360.0	85.75	167.87	0.005957	445.47	496.55	1.9313	0.8303	1.5027	260.74	0.60993	2.0687e-05	0.029655	supercritical
360.0	89.0	176.64	0.0056611	443.16	493.54	1.9177	0.83538	1.5453	259.93	0.60276	2.0924e-05	0.030255	supercritical
360.0	92.25	185.67	0.0053859	440.81	490.49	1.9043	0.84048	1.5902	259.19	0.59511	2.1178e-05	0.03089	supercritical
