Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
547.0	56.5	56.012	0.017853	628.3	729.18	2.5293	0.86766	1.1041	354.48	0.2335	2.6623e-05	0.038727	vapor
547.0	59.75	59.307	0.016862	627.59	728.34	2.5175	0.86835	1.1077	354.54	0.23228	2.6677e-05	0.038849	vapor
547.0	63.0	62.608	0.015972	626.88	727.5	2.5062	0.86903	1.1113	354.61	0.23105	2.6733e-05	0.038971	vapor
547.0	66.25	65.916	0.015171	626.16	726.67	2.4954	0.86972	1.1149	354.7	0.22981	2.6789e-05	0.039094	vapor
547.0	69.5	69.231	0.014444	625.45	725.84	2.4851	0.8704	1.1185	354.79	0.22856	2.6847e-05	0.039218	vapor
547.0	72.75	72.552	0.013783	624.74	725.01	2.4752	0.87108	1.1221	354.9	0.22731	2.6905e-05	0.039342	vapor
547.0	76.0	75.879	0.013179	624.02	724.18	2.4657	0.87176	1.1257	355.01	0.22604	2.6965e-05	0.039467	vapor
547.0	76.0	75.879	0.013179	624.02	724.18	2.4657	0.87176	1.1257	355.01	0.22604	2.6965e-05	0.039467	supercritical
547.0	76.0	75.879	0.013179	624.02	724.18	2.4657	0.87176	1.1257	355.01	0.22604	2.6965e-05	0.039467	supercritical
547.0	79.25	79.212	0.012624	623.31	723.35	2.4565	0.87244	1.1294	355.14	0.22476	2.7025e-05	0.039593	supercritical
547.0	82.5	82.55	0.012114	622.59	722.53	2.4477	0.87312	1.1331	355.29	0.22348	2.7086e-05	0.03972	supercritical
547.0	85.75	85.894	0.011642	621.88	721.71	2.4391	0.87379	1.1367	355.44	0.22218	2.7149e-05	0.039848	supercritical
547.0	89.0	89.243	0.011205	621.16	720.89	2.4308	0.87446	1.1404	355.6	0.22088	2.7212e-05	0.039977	supercritical
547.0	92.25	92.597	0.010799	620.45	720.07	2.4228	0.87512	1.1441	355.78	0.21956	2.7277e-05	0.040107	supercritical
547.0	95.5	95.956	0.010421	619.73	719.26	2.415	0.87579	1.1477	355.97	0.21824	2.7342e-05	0.040238	supercritical
547.0	98.75	99.32	0.010069	619.02	718.44	2.4074	0.87645	1.1514	356.17	0.2169	2.7409e-05	0.04037	supercritical
547.0	102.0	102.69	0.0097383	618.3	717.63	2.4001	0.87711	1.1551	356.39	0.21556	2.7477e-05	0.040504	supercritical
547.0	105.25	106.06	0.0094287	617.59	716.82	2.3929	0.87776	1.1588	356.61	0.2142	2.7546e-05	0.040638	supercritical
547.0	108.5	109.43	0.0091379	616.87	716.02	2.3859	0.87841	1.1625	356.85	0.21284	2.7616e-05	0.040774	supercritical
547.0	111.75	112.81	0.0088641	616.16	715.22	2.3791	0.87906	1.1662	357.11	0.21147	2.7687e-05	0.04091	supercritical
547.0	115.0	116.2	0.0086061	615.45	714.42	2.3725	0.87971	1.1699	357.37	0.21009	2.7759e-05	0.041048	supercritical
547.0	118.25	119.58	0.0083625	614.73	713.62	2.366	0.88035	1.1736	357.65	0.2087	2.7832e-05	0.041188	supercritical
547.0	121.5	122.97	0.008132	614.02	712.82	2.3596	0.88099	1.1773	357.94	0.2073	2.7907e-05	0.041328	supercritical
547.0	124.75	126.36	0.0079138	613.31	712.03	2.3534	0.88162	1.1809	358.24	0.20589	2.7982e-05	0.04147	supercritical
547.0	128.0	129.75	0.0077068	612.6	711.24	2.3473	0.88225	1.1846	358.56	0.20447	2.8059e-05	0.041614	supercritical
547.0	131.25	133.15	0.0075103	611.89	710.46	2.3414	0.88288	1.1883	358.89	0.20305	2.8137e-05	0.041758	supercritical
547.0	134.5	136.55	0.0073235	611.17	709.68	2.3355	0.8835	1.192	359.23	0.20161	2.8216e-05	0.041904	supercritical
547.0	137.75	139.95	0.0071457	610.47	708.9	2.3298	0.88412	1.1956	359.59	0.20017	2.8296e-05	0.042052	supercritical
547.0	141.0	143.34	0.0069762	609.76	708.12	2.3242	0.88473	1.1993	359.96	0.19872	2.8378e-05	0.042201	supercritical
547.0	144.25	146.75	0.0068145	609.05	707.35	2.3187	0.88534	1.2029	360.35	0.19726	2.846e-05	0.042351	supercritical
547.0	147.5	150.15	0.0066602	608.34	706.58	2.3133	0.88595	1.2066	360.75	0.1958	2.8544e-05	0.042503	supercritical
547.0	150.75	153.55	0.0065127	607.63	705.81	2.308	0.88655	1.2102	361.16	0.19433	2.8629e-05	0.042656	supercritical
547.0	154.0	156.95	0.0063715	606.93	705.05	2.3027	0.88715	1.2138	361.58	0.19285	2.8715e-05	0.04281	supercritical
547.0	157.25	160.35	0.0062364	606.22	704.29	2.2976	0.88774	1.2174	362.02	0.19136	2.8803e-05	0.042967	supercritical
547.0	160.5	163.75	0.0061069	605.52	703.54	2.2925	0.88833	1.221	362.48	0.18987	2.8892e-05	0.043124	supercritical
547.0	163.75	167.15	0.0059827	604.82	702.78	2.2876	0.88892	1.2245	362.94	0.18837	2.8982e-05	0.043283	supercritical
547.0	167.0	170.55	0.0058635	604.12	702.04	2.2827	0.8895	1.2281	363.43	0.18687	2.9073e-05	0.043444	supercritical
547.0	170.25	173.94	0.005749	603.42	701.29	2.2779	0.89007	1.2316	363.92	0.18536	2.9165e-05	0.043606	supercritical
547.0	173.5	177.34	0.005639	602.72	700.55	2.2732	0.89064	1.2351	364.43	0.18385	2.9259e-05	0.043769	supercritical
547.0	176.75	180.73	0.0055331	602.02	699.82	2.2685	0.89121	1.2386	364.96	0.18234	2.9354e-05	0.043934	supercritical
547.0	180.0	184.12	0.0054312	601.32	699.08	2.2639	0.89177	1.2421	365.5	0.18081	2.945e-05	0.0441	supercritical
547.0	183.25	187.51	0.0053331	600.63	698.36	2.2594	0.89233	1.2456	366.05	0.17929	2.9547e-05	0.044268	supercritical
547.0	186.5	190.89	0.0052386	599.93	697.63	2.2549	0.89288	1.249	366.62	0.17776	2.9646e-05	0.044437	supercritical
547.0	189.75	194.27	0.0051474	599.24	696.91	2.2505	0.89343	1.2524	367.2	0.17623	2.9745e-05	0.044608	supercritical
547.0	193.0	197.65	0.0050595	598.55	696.2	2.2462	0.89397	1.2558	367.79	0.1747	2.9847e-05	0.04478	supercritical
547.0	196.25	201.02	0.0049746	597.86	695.49	2.2419	0.89451	1.2592	368.4	0.17317	2.9949e-05	0.044954	supercritical
547.0	199.5	204.39	0.0048926	597.17	694.78	2.2377	0.89504	1.2625	369.03	0.17163	3.0052e-05	0.045129	supercritical
547.0	202.75	207.75	0.0048134	596.49	694.08	2.2335	0.89557	1.2658	369.67	0.17009	3.0157e-05	0.045305	supercritical
547.0	206.0	211.11	0.0047368	595.8	693.38	2.2294	0.8961	1.2691	370.32	0.16855	3.0263e-05	0.045483	supercritical
547.0	209.25	214.47	0.0046627	595.12	692.69	2.2253	0.89662	1.2724	370.99	0.16701	3.037e-05	0.045662	supercritical
547.0	212.5	217.81	0.0045911	594.44	692.0	2.2213	0.89713	1.2756	371.67	0.16547	3.0479e-05	0.045842	supercritical
547.0	215.75	221.16	0.0045217	593.76	691.32	2.2174	0.89764	1.2788	372.37	0.16393	3.0588e-05	0.046024	supercritical
547.0	219.0	224.49	0.0044545	593.08	690.64	2.2134	0.89814	1.282	373.07	0.16239	3.0699e-05	0.046207	supercritical
547.0	222.25	227.82	0.0043894	592.41	689.96	2.2096	0.89864	1.2851	373.8	0.16086	3.0811e-05	0.046391	supercritical
547.0	225.5	231.15	0.0043263	591.74	689.29	2.2058	0.89914	1.2882	374.54	0.15932	3.0924e-05	0.046576	supercritical
547.0	228.75	234.46	0.0042651	591.07	688.63	2.202	0.89963	1.2913	375.29	0.15779	3.1038e-05	0.046763	supercritical
547.0	232.0	237.77	0.0042057	590.4	687.97	2.1983	0.90011	1.2944	376.05	0.15626	3.1154e-05	0.046951	supercritical
547.0	235.25	241.07	0.0041481	589.73	687.31	2.1946	0.90059	1.2974	376.83	0.15473	3.1271e-05	0.04714	supercritical
547.0	238.5	244.36	0.0040922	589.06	686.66	2.191	0.90106	1.3004	377.62	0.1532	3.1389e-05	0.04733	supercritical
547.0	241.75	247.65	0.004038	588.4	686.02	2.1874	0.90154	1.3034	378.43	0.15168	3.1508e-05	0.047522	supercritical
547.0	245.0	250.93	0.0039852	587.74	685.38	2.1838	0.902	1.3063	379.25	0.15016	3.1628e-05	0.047714	supercritical
547.0	248.25	254.19	0.003934	587.08	684.74	2.1803	0.90246	1.3092	380.08	0.14864	3.1749e-05	0.047908	supercritical
547.0	251.5	257.45	0.0038842	586.43	684.11	2.1768	0.90292	1.312	380.93	0.14713	3.1872e-05	0.048102	supercritical
547.0	254.75	260.7	0.0038358	585.77	683.49	2.1734	0.90337	1.3148	381.78	0.14563	3.1995e-05	0.048298	supercritical
547.0	258.0	263.94	0.0037887	585.12	682.87	2.17	0.90381	1.3176	382.66	0.14413	3.212e-05	0.048495	supercritical
547.0	261.25	267.17	0.0037429	584.47	682.26	2.1666	0.90425	1.3204	383.54	0.14263	3.2246e-05	0.048692	supercritical
547.0	264.5	270.4	0.0036983	583.83	681.65	2.1633	0.90469	1.3231	384.44	0.14114	3.2372e-05	0.048891	supercritical
547.0	267.75	273.61	0.0036549	583.18	681.04	2.16	0.90512	1.3258	385.34	0.13966	3.25e-05	0.04909	supercritical
