Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
274.0	56.5	940.45	0.0010633	194.03	200.03	0.99165	0.93362	2.3963	571.24	0.034412	0.00010417	0.11192	liquid
274.0	59.75	942.97	0.0010605	193.44	199.77	0.98944	0.93256	2.3755	576.86	0.033021	0.00010493	0.11246	liquid
274.0	63.0	945.43	0.0010577	192.86	199.52	0.98728	0.93165	2.3559	582.28	0.031699	0.00010567	0.11299	liquid
274.0	66.25	947.82	0.001055	192.3	199.29	0.98516	0.93086	2.3374	587.53	0.030437	0.00010641	0.11352	liquid
274.0	69.5	950.16	0.0010525	191.75	199.06	0.98308	0.93018	2.3198	592.61	0.029233	0.00010713	0.11403	liquid
274.0	72.75	952.44	0.0010499	191.21	198.85	0.98105	0.92959	2.3031	597.55	0.02808	0.00010784	0.11454	liquid
274.0	76.0	954.67	0.0010475	190.68	198.64	0.97906	0.92909	2.2873	602.36	0.026975	0.00010854	0.11504	liquid
274.0	79.25	956.85	0.0010451	190.16	198.45	0.9771	0.92865	2.2722	607.04	0.025915	0.00010923	0.11553	liquid
274.0	82.5	958.99	0.0010428	189.66	198.26	0.97518	0.92827	2.2578	611.61	0.024896	0.00010991	0.11602	liquid
274.0	85.75	961.08	0.0010405	189.16	198.08	0.9733	0.92794	2.244	616.07	0.023915	0.00011059	0.11649	liquid
274.0	89.0	963.13	0.0010383	188.67	197.91	0.97144	0.92766	2.2308	620.44	0.022971	0.00011125	0.11697	liquid
274.0	92.25	965.14	0.0010361	188.19	197.75	0.96962	0.92742	2.2182	624.71	0.02206	0.00011191	0.11743	liquid
274.0	95.5	967.11	0.001034	187.72	197.59	0.96782	0.92722	2.2061	628.89	0.021181	0.00011256	0.11789	liquid
274.0	98.75	969.05	0.0010319	187.25	197.44	0.96605	0.92704	2.1945	633.0	0.020331	0.00011321	0.11834	liquid
274.0	102.0	970.95	0.0010299	186.8	197.3	0.96431	0.9269	2.1833	637.03	0.01951	0.00011384	0.11879	liquid
274.0	105.25	972.82	0.0010279	186.35	197.17	0.9626	0.92678	2.1725	640.98	0.018715	0.00011447	0.11923	liquid
274.0	108.5	974.66	0.001026	185.9	197.04	0.96091	0.92669	2.1622	644.87	0.017945	0.0001151	0.11967	liquid
274.0	111.75	976.47	0.0010241	185.47	196.91	0.95925	0.92661	2.1522	648.69	0.017198	0.00011572	0.1201	liquid
274.0	115.0	978.25	0.0010222	185.04	196.8	0.9576	0.92656	2.1425	652.46	0.016474	0.00011633	0.12053	liquid
274.0	118.25	980.0	0.0010204	184.62	196.68	0.95598	0.92652	2.1332	656.16	0.015771	0.00011694	0.12096	liquid
274.0	121.5	981.73	0.0010186	184.2	196.58	0.95438	0.92649	2.1242	659.81	0.015089	0.00011754	0.12137	liquid
274.0	124.75	983.43	0.0010169	183.79	196.48	0.95281	0.92648	2.1155	663.4	0.014425	0.00011814	0.12179	liquid
274.0	128.0	985.1	0.0010151	183.39	196.38	0.95125	0.92648	2.1071	666.95	0.01378	0.00011873	0.1222	liquid
