Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
434.0	56.5	74.368	0.013447	529.43	605.4	2.2759	0.80786	1.0982	309.73	0.41167	2.217e-05	0.030235	vapor
434.0	59.75	78.992	0.012659	528.29	603.93	2.2627	0.80965	1.1071	309.34	0.4096	2.2251e-05	0.030426	vapor
434.0	63.0	83.656	0.011954	527.15	602.46	2.2501	0.81143	1.1162	308.97	0.40746	2.2335e-05	0.030622	vapor
434.0	66.25	88.358	0.011318	526.0	600.98	2.238	0.81321	1.1254	308.62	0.40525	2.2421e-05	0.030822	vapor
434.0	69.5	93.1	0.010741	524.84	599.49	2.2263	0.81499	1.1347	308.29	0.40298	2.251e-05	0.031027	vapor
434.0	72.75	97.88	0.010217	523.68	598.0	2.2151	0.81677	1.1442	307.99	0.40063	2.2602e-05	0.031236	vapor
434.0	76.0	102.7	0.0097372	522.51	596.51	2.2042	0.81855	1.1538	307.71	0.39822	2.2697e-05	0.031449	vapor
434.0	76.0	102.7	0.0097372	522.51	596.51	2.2042	0.81855	1.1538	307.71	0.39822	2.2697e-05	0.031449	supercritical
434.0	76.0	102.7	0.0097372	522.51	596.51	2.2042	0.81855	1.1538	307.71	0.39822	2.2697e-05	0.031449	supercritical
434.0	79.25	107.56	0.0092974	521.34	595.02	2.1936	0.82032	1.1636	307.45	0.39573	2.2795e-05	0.031667	supercritical
434.0	82.5	112.45	0.0088926	520.16	593.52	2.1833	0.82209	1.1735	307.21	0.39318	2.2897e-05	0.031891	supercritical
434.0	85.75	117.39	0.0085187	518.97	592.02	2.1734	0.82385	1.1836	307.0	0.39055	2.3001e-05	0.032119	supercritical
434.0	89.0	122.36	0.0081725	517.78	590.51	2.1636	0.82561	1.1937	306.82	0.38785	2.3109e-05	0.032352	supercritical
434.0	92.25	127.37	0.007851	516.58	589.01	2.1542	0.82736	1.2041	306.67	0.38508	2.322e-05	0.03259	supercritical
434.0	95.5	132.42	0.0075518	515.38	587.5	2.1449	0.8291	1.2145	306.54	0.38223	2.3335e-05	0.032833	supercritical
434.0	98.75	137.5	0.0072725	514.18	585.99	2.1359	0.83083	1.225	306.44	0.37932	2.3453e-05	0.033081	supercritical
434.0	102.0	142.63	0.0070114	512.96	584.48	2.1271	0.83256	1.2357	306.37	0.37633	2.3575e-05	0.033335	supercritical
434.0	105.25	147.78	0.0067667	511.75	582.97	2.1184	0.83427	1.2464	306.33	0.37327	2.37e-05	0.033595	supercritical
434.0	108.5	152.97	0.0065371	510.53	581.46	2.11	0.83597	1.2573	306.33	0.37015	2.383e-05	0.033859	supercritical
434.0	111.75	158.2	0.0063211	509.31	579.94	2.1017	0.83766	1.2682	306.35	0.36695	2.3963e-05	0.03413	supercritical
434.0	115.0	163.46	0.0061177	508.08	578.43	2.0935	0.83934	1.2793	306.41	0.36369	2.41e-05	0.034406	supercritical
434.0	118.25	168.75	0.0059259	506.85	576.92	2.0855	0.841	1.2904	306.51	0.36036	2.4241e-05	0.034687	supercritical
434.0	121.5	174.07	0.0057447	505.61	575.41	2.0777	0.84265	1.3015	306.64	0.35697	2.4386e-05	0.034974	supercritical
434.0	124.75	179.43	0.0055733	504.37	573.9	2.07	0.84428	1.3128	306.8	0.35351	2.4535e-05	0.035267	supercritical
434.0	128.0	184.81	0.0054109	503.13	572.39	2.0624	0.84589	1.324	307.0	0.35	2.4689e-05	0.035565	supercritical
434.0	131.25	190.22	0.005257	501.89	570.89	2.0549	0.84749	1.3354	307.24	0.34642	2.4847e-05	0.035869	supercritical
434.0	134.5	195.66	0.0051109	500.65	569.39	2.0476	0.84907	1.3467	307.52	0.34279	2.5009e-05	0.036179	supercritical
434.0	137.75	201.12	0.0049721	499.4	567.89	2.0404	0.85062	1.3581	307.84	0.3391	2.5175e-05	0.036494	supercritical
434.0	141.0	206.61	0.00484	498.15	566.39	2.0332	0.85216	1.3694	308.19	0.33536	2.5346e-05	0.036815	supercritical
434.0	144.25	212.12	0.0047143	496.9	564.9	2.0262	0.85367	1.3808	308.59	0.33157	2.5521e-05	0.037141	supercritical
434.0	147.5	217.65	0.0045945	495.65	563.42	2.0193	0.85517	1.3921	309.03	0.32773	2.5701e-05	0.037472	supercritical
434.0	150.75	223.2	0.0044803	494.4	561.94	2.0125	0.85664	1.4034	309.51	0.32385	2.5885e-05	0.037809	supercritical
