Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
682.0	56.5	43.935	0.022761	752.57	881.17	2.7775	0.93457	1.1493	397.64	0.13293	3.1507e-05	0.049089	vapor
682.0	59.75	46.462	0.021523	752.08	880.68	2.7662	0.93489	1.1511	397.92	0.13217	3.1546e-05	0.049179	vapor
682.0	63.0	48.989	0.020413	751.58	880.18	2.7555	0.93521	1.1529	398.2	0.13141	3.1586e-05	0.049269	vapor
682.0	66.25	51.516	0.019412	751.09	879.69	2.7453	0.93552	1.1546	398.5	0.13066	3.1626e-05	0.049359	vapor
682.0	69.5	54.041	0.018504	750.6	879.2	2.7356	0.93584	1.1564	398.8	0.1299	3.1666e-05	0.049448	vapor
682.0	72.75	56.566	0.017678	750.1	878.71	2.7262	0.93615	1.1582	399.1	0.12915	3.1707e-05	0.049537	vapor
682.0	76.0	59.09	0.016923	749.61	878.23	2.7173	0.93647	1.16	399.42	0.12839	3.1748e-05	0.049626	vapor
682.0	76.0	59.09	0.016923	749.61	878.23	2.7173	0.93647	1.16	399.42	0.12839	3.1748e-05	0.049626	supercritical
682.0	76.0	59.09	0.016923	749.61	878.23	2.7173	0.93647	1.16	399.42	0.12839	3.1748e-05	0.049626	supercritical
682.0	79.25	61.613	0.01623	749.12	877.75	2.7087	0.93678	1.1618	399.73	0.12764	3.179e-05	0.049715	supercritical
682.0	82.5	64.135	0.015592	748.63	877.27	2.7004	0.93709	1.1636	400.06	0.12688	3.1832e-05	0.049803	supercritical
682.0	85.75	66.656	0.015002	748.14	876.79	2.6924	0.9374	1.1653	400.39	0.12613	3.1874e-05	0.049891	supercritical
682.0	89.0	69.175	0.014456	747.65	876.31	2.6847	0.93771	1.1671	400.73	0.12538	3.1917e-05	0.049979	supercritical
682.0	92.25	71.694	0.013948	747.16	875.84	2.6772	0.93802	1.1689	401.07	0.12463	3.196e-05	0.050067	supercritical
682.0	95.5	74.211	0.013475	746.68	875.36	2.67	0.93833	1.1707	401.42	0.12388	3.2004e-05	0.050155	supercritical
682.0	98.75	76.726	0.013033	746.19	874.89	2.663	0.93863	1.1724	401.77	0.12313	3.2048e-05	0.050244	supercritical
682.0	102.0	79.241	0.01262	745.7	874.42	2.6562	0.93894	1.1742	402.13	0.12238	3.2093e-05	0.050332	supercritical
682.0	105.25	81.753	0.012232	745.22	873.96	2.6496	0.93925	1.1759	402.5	0.12163	3.2138e-05	0.05042	supercritical
682.0	108.5	84.264	0.011867	744.73	873.5	2.6432	0.93955	1.1777	402.87	0.12088	3.2184e-05	0.050508	supercritical
682.0	111.75	86.773	0.011524	744.25	873.03	2.6369	0.93985	1.1794	403.25	0.12013	3.223e-05	0.050597	supercritical
682.0	115.0	89.28	0.011201	743.77	872.57	2.6308	0.94015	1.1812	403.63	0.11938	3.2276e-05	0.050685	supercritical
682.0	118.25	91.785	0.010895	743.28	872.12	2.6249	0.94045	1.1829	404.02	0.11863	3.2323e-05	0.050774	supercritical
682.0	121.5	94.289	0.010606	742.8	871.66	2.6191	0.94075	1.1847	404.42	0.11788	3.2371e-05	0.050863	supercritical
682.0	124.75	96.79	0.010332	742.32	871.21	2.6135	0.94105	1.1864	404.82	0.11713	3.2419e-05	0.050953	supercritical
682.0	128.0	99.289	0.010072	741.84	870.76	2.6079	0.94135	1.1881	405.23	0.11638	3.2467e-05	0.051042	supercritical
682.0	131.25	101.79	0.0098246	741.36	870.31	2.6025	0.94164	1.1898	405.65	0.11563	3.2516e-05	0.051132	supercritical
682.0	134.5	104.28	0.0095896	740.89	869.86	2.5973	0.94194	1.1915	406.07	0.11488	3.2565e-05	0.051222	supercritical
682.0	137.75	106.77	0.0093657	740.41	869.42	2.5921	0.94223	1.1932	406.5	0.11413	3.2615e-05	0.051313	supercritical
682.0	141.0	109.26	0.0091523	739.93	868.98	2.587	0.94252	1.1949	406.93	0.11338	3.2665e-05	0.051404	supercritical
682.0	144.25	111.75	0.0089487	739.46	868.54	2.5821	0.94282	1.1966	407.37	0.11263	3.2716e-05	0.051495	supercritical
682.0	147.5	114.23	0.008754	738.98	868.1	2.5772	0.94311	1.1983	407.82	0.11188	3.2767e-05	0.051587	supercritical
682.0	150.75	116.71	0.0085679	738.51	867.67	2.5724	0.9434	1.2	408.27	0.11113	3.2819e-05	0.051679	supercritical
682.0	154.0	119.19	0.0083897	738.03	867.24	2.5678	0.94368	1.2017	408.73	0.11038	3.2871e-05	0.051772	supercritical
682.0	157.25	121.67	0.008219	737.56	866.81	2.5632	0.94397	1.2033	409.19	0.10963	3.2924e-05	0.051865	supercritical
682.0	160.5	124.14	0.0080553	737.09	866.38	2.5587	0.94426	1.205	409.66	0.10888	3.2978e-05	0.051959	supercritical
682.0	163.75	126.61	0.0078982	736.62	865.95	2.5543	0.94454	1.2067	410.14	0.10813	3.3031e-05	0.052053	supercritical
682.0	167.0	129.08	0.0077472	736.15	865.53	2.5499	0.94482	1.2083	410.62	0.10738	3.3086e-05	0.052148	supercritical
682.0	170.25	131.54	0.0076021	735.68	865.11	2.5456	0.9451	1.21	411.11	0.10663	3.314e-05	0.052243	supercritical
682.0	173.5	134.0	0.0074626	735.22	864.69	2.5414	0.94539	1.2116	411.61	0.10588	3.3196e-05	0.052338	supercritical
682.0	176.75	136.46	0.0073282	734.75	864.28	2.5373	0.94566	1.2132	412.11	0.10513	3.3252e-05	0.052435	supercritical
682.0	180.0	138.91	0.0071988	734.29	863.86	2.5332	0.94594	1.2148	412.61	0.10438	3.3308e-05	0.052532	supercritical
682.0	183.25	141.36	0.007074	733.82	863.45	2.5292	0.94622	1.2164	413.13	0.10363	3.3365e-05	0.052629	supercritical
682.0	186.5	143.81	0.0069537	733.36	863.04	2.5253	0.9465	1.218	413.65	0.10288	3.3422e-05	0.052727	supercritical
682.0	189.75	146.25	0.0068376	732.89	862.64	2.5214	0.94677	1.2196	414.17	0.10213	3.348e-05	0.052826	supercritical
682.0	193.0	148.69	0.0067254	732.43	862.23	2.5176	0.94704	1.2212	414.71	0.10138	3.3539e-05	0.052925	supercritical
682.0	196.25	151.12	0.0066171	731.97	861.83	2.5138	0.94731	1.2228	415.25	0.10063	3.3598e-05	0.053025	supercritical
682.0	199.5	153.56	0.0065123	731.51	861.43	2.5101	0.94759	1.2244	415.79	0.099883	3.3657e-05	0.053125	supercritical
682.0	202.75	155.98	0.006411	731.06	861.04	2.5064	0.94785	1.2259	416.34	0.099134	3.3717e-05	0.053226	supercritical
682.0	206.0	158.41	0.0063129	730.6	860.64	2.5028	0.94812	1.2275	416.9	0.098386	3.3778e-05	0.053328	supercritical
682.0	209.25	160.82	0.006218	730.14	860.25	2.4993	0.94839	1.229	417.46	0.097638	3.3839e-05	0.05343	supercritical
682.0	212.5	163.24	0.006126	729.69	859.86	2.4958	0.94866	1.2306	418.03	0.096891	3.39e-05	0.053533	supercritical
682.0	215.75	165.65	0.0060369	729.23	859.48	2.4923	0.94892	1.2321	418.61	0.096145	3.3962e-05	0.053637	supercritical
682.0	219.0	168.05	0.0059504	728.78	859.09	2.4889	0.94918	1.2336	419.19	0.095399	3.4025e-05	0.053742	supercritical
682.0	222.25	170.46	0.0058666	728.33	858.71	2.4855	0.94945	1.2351	419.78	0.094654	3.4088e-05	0.053847	supercritical
682.0	225.5	172.85	0.0057853	727.88	858.33	2.4822	0.94971	1.2366	420.38	0.09391	3.4152e-05	0.053952	supercritical
682.0	228.75	175.25	0.0057063	727.43	857.96	2.4789	0.94997	1.2381	420.98	0.093166	3.4216e-05	0.054059	supercritical
682.0	232.0	177.63	0.0056296	726.98	857.58	2.4756	0.95022	1.2396	421.58	0.092423	3.4281e-05	0.054166	supercritical
682.0	235.25	180.02	0.005555	726.53	857.21	2.4724	0.95048	1.241	422.2	0.091682	3.4346e-05	0.054273	supercritical
682.0	238.5	182.39	0.0054826	726.08	856.85	2.4693	0.95074	1.2425	422.82	0.090941	3.4412e-05	0.054381	supercritical
682.0	241.75	184.77	0.0054122	725.64	856.48	2.4661	0.95099	1.244	423.44	0.090201	3.4478e-05	0.05449	supercritical
682.0	245.0	187.14	0.0053437	725.2	856.12	2.463	0.95124	1.2454	424.07	0.089463	3.4545e-05	0.0546	supercritical
682.0	248.25	189.5	0.005277	724.75	855.76	2.46	0.9515	1.2468	424.71	0.088725	3.4612e-05	0.05471	supercritical
682.0	251.5	191.86	0.0052122	724.31	855.4	2.4569	0.95175	1.2482	425.35	0.087989	3.468e-05	0.054821	supercritical
682.0	254.75	194.21	0.005149	723.87	855.04	2.454	0.952	1.2497	426.0	0.087255	3.4748e-05	0.054933	supercritical
682.0	258.0	196.56	0.0050875	723.43	854.69	2.451	0.95224	1.2511	426.66	0.086521	3.4817e-05	0.055045	supercritical
682.0	261.25	198.9	0.0050276	722.99	854.34	2.4481	0.95249	1.2524	427.32	0.085789	3.4887e-05	0.055158	supercritical
682.0	264.5	201.24	0.0049692	722.56	853.99	2.4452	0.95274	1.2538	427.99	0.085059	3.4957e-05	0.055272	supercritical
682.0	267.75	203.57	0.0049122	722.12	853.64	2.4423	0.95298	1.2552	428.66	0.08433	3.5027e-05	0.055386	supercritical
682.0	271.0	205.9	0.0048567	721.68	853.3	2.4395	0.95323	1.2566	429.34	0.083603	3.5098e-05	0.055501	supercritical
682.0	274.25	208.22	0.0048026	721.25	852.96	2.4367	0.95347	1.2579	430.02	0.082878	3.5169e-05	0.055616	supercritical
682.0	277.5	210.54	0.0047497	720.82	852.62	2.4339	0.95371	1.2592	430.71	0.082154	3.5241e-05	0.055733	supercritical
682.0	280.75	212.85	0.0046982	720.39	852.29	2.4312	0.95395	1.2606	431.41	0.081433	3.5314e-05	0.055849	supercritical
682.0	284.0	215.15	0.0046479	719.96	851.96	2.4285	0.95419	1.2619	432.11	0.080713	3.5387e-05	0.055967	supercritical
682.0	287.25	217.45	0.0045987	719.53	851.63	2.4258	0.95442	1.2632	432.82	0.079995	3.546e-05	0.056085	supercritical
682.0	290.5	219.74	0.0045507	719.1	851.3	2.4231	0.95466	1.2645	433.53	0.07928	3.5534e-05	0.056203	supercritical
682.0	293.75	222.03	0.0045039	718.67	850.98	2.4205	0.95489	1.2658	434.25	0.078566	3.5609e-05	0.056323	supercritical
682.0	297.0	224.31	0.004458	718.25	850.65	2.4179	0.95513	1.267	434.98	0.077855	3.5684e-05	0.056442	supercritical
682.0	300.25	226.59	0.0044133	717.83	850.33	2.4153	0.95536	1.2683	435.71	0.077146	3.5759e-05	0.056563	supercritical
682.0	303.5	228.86	0.0043695	717.4	850.02	2.4127	0.95559	1.2696	436.44	0.076439	3.5835e-05	0.056684	supercritical
