Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
666.0	56.5	45.065	0.02219	737.45	862.83	2.7503	0.92725	1.1436	392.89	0.1416	3.0951e-05	0.047872	vapor
666.0	59.75	47.662	0.020981	736.94	862.3	2.739	0.92759	1.1455	393.15	0.1408	3.0992e-05	0.047965	vapor
666.0	63.0	50.259	0.019897	736.43	861.78	2.7282	0.92793	1.1475	393.42	0.14	3.1033e-05	0.048057	vapor
666.0	66.25	52.855	0.01892	735.92	861.26	2.718	0.92827	1.1494	393.7	0.1392	3.1074e-05	0.04815	vapor
666.0	69.5	55.451	0.018034	735.4	860.74	2.7082	0.92861	1.1513	393.98	0.13841	3.1116e-05	0.048242	vapor
666.0	72.75	58.046	0.017228	734.89	860.22	2.6988	0.92895	1.1532	394.27	0.13761	3.1159e-05	0.048334	vapor
666.0	76.0	60.642	0.01649	734.38	859.71	2.6898	0.92929	1.1551	394.57	0.13681	3.1201e-05	0.048425	vapor
666.0	76.0	60.642	0.01649	734.38	859.71	2.6898	0.92929	1.1551	394.57	0.13681	3.1201e-05	0.048425	supercritical
666.0	76.0	60.642	0.01649	734.38	859.71	2.6898	0.92929	1.1551	394.57	0.13681	3.1201e-05	0.048425	supercritical
666.0	79.25	63.236	0.015814	733.87	859.2	2.6811	0.92963	1.157	394.87	0.13602	3.1245e-05	0.048517	supercritical
666.0	82.5	65.83	0.015191	733.36	858.69	2.6728	0.92997	1.159	395.18	0.13522	3.1288e-05	0.048608	supercritical
666.0	85.75	68.423	0.014615	732.85	858.18	2.6648	0.9303	1.1609	395.5	0.13442	3.1333e-05	0.0487	supercritical
666.0	89.0	71.015	0.014081	732.35	857.67	2.657	0.93064	1.1628	395.82	0.13363	3.1377e-05	0.048791	supercritical
666.0	92.25	73.607	0.013586	731.84	857.17	2.6495	0.93097	1.1647	396.15	0.13283	3.1422e-05	0.048883	supercritical
666.0	95.5	76.197	0.013124	731.33	856.67	2.6422	0.9313	1.1666	396.49	0.13204	3.1468e-05	0.048974	supercritical
666.0	98.75	78.786	0.012693	730.83	856.17	2.6352	0.93164	1.1685	396.83	0.13124	3.1514e-05	0.049066	supercritical
666.0	102.0	81.374	0.012289	730.32	855.67	2.6284	0.93197	1.1704	397.18	0.13044	3.1561e-05	0.049158	supercritical
666.0	105.25	83.96	0.01191	729.82	855.17	2.6217	0.93229	1.1722	397.53	0.12965	3.1608e-05	0.049249	supercritical
666.0	108.5	86.545	0.011555	729.31	854.68	2.6152	0.93262	1.1741	397.89	0.12885	3.1655e-05	0.049341	supercritical
666.0	111.75	89.129	0.01122	728.81	854.19	2.609	0.93295	1.176	398.26	0.12805	3.1704e-05	0.049434	supercritical
666.0	115.0	91.711	0.010904	728.31	853.7	2.6028	0.93327	1.1779	398.64	0.12726	3.1752e-05	0.049526	supercritical
666.0	118.25	94.291	0.010605	727.81	853.22	2.5968	0.9336	1.1798	399.02	0.12646	3.1801e-05	0.049619	supercritical
666.0	121.5	96.87	0.010323	727.31	852.73	2.591	0.93392	1.1816	399.41	0.12566	3.1851e-05	0.049712	supercritical
666.0	124.75	99.447	0.010056	726.81	852.25	2.5853	0.93424	1.1835	399.8	0.12486	3.1901e-05	0.049806	supercritical
666.0	128.0	102.02	0.0098019	726.31	851.77	2.5798	0.93456	1.1853	400.2	0.12406	3.1952e-05	0.0499	supercritical
666.0	131.25	104.59	0.0095608	725.81	851.3	2.5743	0.93488	1.1872	400.61	0.12327	3.2003e-05	0.049994	supercritical
666.0	134.5	107.16	0.0093315	725.31	850.82	2.569	0.9352	1.189	401.02	0.12247	3.2055e-05	0.050088	supercritical
666.0	137.75	109.73	0.0091131	724.82	850.35	2.5638	0.93552	1.1909	401.44	0.12167	3.2107e-05	0.050184	supercritical
666.0	141.0	112.3	0.0089048	724.32	849.88	2.5587	0.93583	1.1927	401.87	0.12087	3.2159e-05	0.050279	supercritical
666.0	144.25	114.86	0.0087061	723.83	849.41	2.5537	0.93615	1.1945	402.31	0.12007	3.2213e-05	0.050375	supercritical
