Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
352.0	56.5	102.89	0.009719	456.78	511.7	2.0361	0.78771	1.2384	264.95	0.69448	1.8818e-05	0.025167	vapor
352.0	59.75	110.27	0.0090683	454.69	508.87	2.0194	0.79309	1.27	263.59	0.69046	1.896e-05	0.025573	vapor
352.0	63.0	117.88	0.0084835	452.55	506.0	2.0032	0.79857	1.3036	262.25	0.68605	1.9112e-05	0.026005	vapor
352.0	66.25	125.71	0.007955	450.36	503.06	1.9872	0.80414	1.3394	260.93	0.68121	1.9276e-05	0.026466	vapor
352.0	69.5	133.78	0.0074748	448.11	500.06	1.9716	0.8098	1.3776	259.66	0.67593	1.9452e-05	0.026957	vapor
352.0	72.75	142.11	0.0070366	445.82	497.01	1.9562	0.81555	1.4184	258.42	0.67016	1.9642e-05	0.027481	vapor
352.0	76.0	150.72	0.006635	443.46	493.89	1.941	0.82139	1.4619	257.22	0.66389	1.9847e-05	0.028042	vapor
352.0	76.0	150.72	0.006635	443.46	493.89	1.941	0.82139	1.4619	257.22	0.66389	1.9847e-05	0.028042	supercritical
352.0	76.0	150.72	0.006635	443.46	493.89	1.941	0.82139	1.4619	257.22	0.66389	1.9847e-05	0.028042	supercritical
352.0	79.25	159.6	0.0062655	441.04	490.7	1.926	0.82731	1.5084	256.07	0.65707	2.0068e-05	0.02864	supercritical
352.0	82.5	168.79	0.0059244	438.57	487.44	1.9112	0.83331	1.5581	254.99	0.64968	2.0306e-05	0.02928	supercritical
352.0	85.75	178.3	0.0056085	436.03	484.12	1.8964	0.83938	1.6112	253.97	0.64169	2.0564e-05	0.029964	supercritical
352.0	89.0	188.14	0.0053151	433.42	480.72	1.8817	0.84549	1.6678	253.02	0.63306	2.0843e-05	0.030695	supercritical
352.0	92.25	198.34	0.005042	430.74	477.25	1.8671	0.85166	1.7283	252.16	0.62377	2.1145e-05	0.031475	supercritical
