Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
333.0	56.5	115.31	0.0086719	438.12	487.12	1.9643	0.79858	1.3632	250.75	0.8011	1.8093e-05	0.024577	vapor
333.0	59.75	124.34	0.0080428	435.46	483.51	1.9453	0.80681	1.4177	248.83	0.79581	1.8276e-05	0.025157	vapor
333.0	63.0	133.78	0.0074752	432.69	479.78	1.9266	0.81535	1.4781	246.92	0.78976	1.8478e-05	0.025795	vapor
333.0	66.25	143.68	0.00696	429.81	475.92	1.9079	0.82425	1.5452	245.02	0.78287	1.8701e-05	0.026499	vapor
333.0	69.5	154.09	0.0064897	426.81	471.92	1.8893	0.83351	1.6202	243.14	0.77504	1.8949e-05	0.027277	vapor
333.0	72.75	165.07	0.006058	423.68	467.76	1.8707	0.84317	1.7045	241.3	0.76615	1.9225e-05	0.02814	vapor
333.0	76.0	176.68	0.0056599	420.41	463.42	1.852	0.85325	1.7994	239.49	0.75606	1.9533e-05	0.0291	vapor
333.0	76.0	176.68	0.0056599	420.41	463.42	1.852	0.85325	1.7994	239.49	0.75606	1.9533e-05	0.0291	supercritical
333.0	76.0	176.68	0.0056599	420.41	463.42	1.852	0.85325	1.7994	239.49	0.75606	1.9533e-05	0.0291	supercritical
333.0	79.25	189.0	0.0052911	416.98	458.91	1.8331	0.86377	1.9071	237.74	0.74465	1.988e-05	0.030171	supercritical
333.0	82.5	202.1	0.004948	413.37	454.19	1.8139	0.87475	2.0296	236.06	0.73173	2.0271e-05	0.031366	supercritical
333.0	85.75	216.09	0.0046276	409.57	449.25	1.7944	0.88619	2.1694	234.48	0.71714	2.0713e-05	0.032702	supercritical
333.0	89.0	231.08	0.0043275	405.55	444.07	1.7745	0.89808	2.3295	233.03	0.70066	2.1218e-05	0.034195	supercritical
333.0	92.25	247.18	0.0040456	401.31	438.63	1.7541	0.91037	2.5126	231.74	0.6821	2.1794e-05	0.035861	supercritical
333.0	95.5	264.53	0.0037803	396.82	432.93	1.7331	0.92295	2.721	230.69	0.66122	2.2457e-05	0.037709	supercritical
333.0	98.75	283.23	0.0035307	392.07	426.94	1.7116	0.93565	2.9556	229.93	0.63785	2.3222e-05	0.039742	supercritical
333.0	102.0	303.39	0.0032961	387.06	420.68	1.6894	0.94817	3.2141	229.58	0.61186	2.4105e-05	0.041949	supercritical
333.0	105.25	325.03	0.0030766	381.79	414.17	1.6668	0.9601	3.4888	229.74	0.58327	2.5123e-05	0.044297	supercritical
333.0	108.5	348.09	0.0028728	376.31	407.47	1.6438	0.97089	3.7654	230.56	0.55234	2.629e-05	0.046729	supercritical
333.0	111.75	372.35	0.0026856	370.68	400.69	1.6207	0.97995	4.0227	232.21	0.51959	2.7613e-05	0.049166	supercritical
333.0	115.0	397.42	0.0025162	365.0	393.94	1.5979	0.98677	4.2353	234.84	0.48573	2.9084e-05	0.051518	supercritical
333.0	118.25	422.74	0.0023655	359.39	387.37	1.5758	0.99105	4.3795	238.55	0.45159	3.0682e-05	0.053701	supercritical
333.0	121.5	447.68	0.0022337	353.99	381.13	1.5548	0.99272	4.4404	243.37	0.4181	3.2371e-05	0.055658	supercritical
333.0	124.75	471.64	0.0021202	348.88	375.33	1.5353	0.99198	4.4199	249.23	0.3861	3.4105e-05	0.057374	supercritical
