Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
261.0	56.5	1010.9	0.00098922	165.01	170.6	0.88164	0.93179	2.1616	683.7	0.011996	0.00012973	0.12784	liquid
261.0	59.75	1012.5	0.00098766	164.62	170.52	0.88009	0.93185	2.1525	687.35	0.011381	0.00013038	0.12826	liquid
261.0	63.0	1014.1	0.00098612	164.23	170.44	0.87857	0.93192	2.1436	690.94	0.010784	0.00013103	0.12867	liquid
261.0	66.25	1015.6	0.00098461	163.84	170.37	0.87706	0.932	2.1351	694.48	0.010203	0.00013167	0.12908	liquid
261.0	69.5	1017.2	0.00098313	163.46	170.3	0.87557	0.93209	2.1268	697.97	0.0096382	0.00013231	0.12949	liquid
261.0	72.75	1018.7	0.00098167	163.09	170.23	0.8741	0.93219	2.1188	701.4	0.0090884	0.00013294	0.12989	liquid
261.0	76.0	1020.2	0.00098023	162.72	170.17	0.87265	0.9323	2.111	704.79	0.0085529	0.00013357	0.13029	liquid
261.0	79.25	1021.6	0.00097882	162.36	170.12	0.87121	0.93241	2.1034	708.13	0.0080312	0.00013419	0.13068	liquid
261.0	82.5	1023.1	0.00097743	162.0	170.06	0.86979	0.93254	2.0961	711.43	0.0075226	0.00013481	0.13107	liquid
261.0	85.75	1024.5	0.00097606	161.64	170.01	0.86838	0.93267	2.089	714.69	0.0070265	0.00013543	0.13146	liquid
261.0	89.0	1025.9	0.00097472	161.29	169.97	0.86699	0.9328	2.082	717.9	0.0065425	0.00013604	0.13184	liquid
261.0	92.25	1027.3	0.00097339	160.95	169.92	0.86562	0.93294	2.0753	721.08	0.0060699	0.00013665	0.13222	liquid
261.0	95.5	1028.7	0.00097208	160.6	169.89	0.86426	0.93308	2.0687	724.22	0.0056084	0.00013725	0.1326	liquid
261.0	98.75	1030.1	0.00097079	160.26	169.85	0.86291	0.93323	2.0624	727.32	0.0051576	0.00013785	0.13297	liquid
261.0	102.0	1031.4	0.00096952	159.93	169.82	0.86157	0.93338	2.0561	730.39	0.0047169	0.00013845	0.13334	liquid
261.0	105.25	1032.8	0.00096827	159.6	169.79	0.86025	0.93353	2.0501	733.43	0.004286	0.00013904	0.13371	liquid
261.0	108.5	1034.1	0.00096703	159.27	169.76	0.85894	0.93369	2.0442	736.44	0.0038645	0.00013963	0.13408	liquid
261.0	111.75	1035.4	0.00096582	158.94	169.73	0.85765	0.93384	2.0384	739.41	0.0034522	0.00014021	0.13444	liquid
261.0	115.0	1036.7	0.00096461	158.62	169.71	0.85636	0.93401	2.0328	742.36	0.0030486	0.0001408	0.1348	liquid
261.0	118.25	1038.0	0.00096343	158.3	169.69	0.85509	0.93417	2.0273	745.27	0.0026534	0.00014138	0.13516	liquid
261.0	121.5	1039.2	0.00096226	157.99	169.68	0.85383	0.93433	2.022	748.16	0.0022664	0.00014195	0.13551	liquid
261.0	124.75	1040.5	0.0009611	157.67	169.66	0.85258	0.9345	2.0167	751.02	0.0018873	0.00014253	0.13586	liquid
261.0	128.0	1041.7	0.00095996	157.37	169.65	0.85134	0.93467	2.0116	753.85	0.0015158	0.0001431	0.13621	liquid
261.0	131.25	1042.9	0.00095883	157.06	169.64	0.85011	0.93484	2.0066	756.66	0.0011516	0.00014367	0.13656	liquid
261.0	134.5	1044.1	0.00095772	156.76	169.64	0.84889	0.935	2.0017	759.44	0.00079453	0.00014423	0.13691	liquid
261.0	137.75	1045.3	0.00095662	156.46	169.63	0.84769	0.93518	1.997	762.2	0.00044435	0.0001448	0.13725	liquid
261.0	141.0	1046.5	0.00095553	156.16	169.63	0.84649	0.93535	1.9923	764.93	0.00010083	0.00014536	0.13759	liquid
261.0	144.25	1047.7	0.00095446	155.87	169.63	0.8453	0.93552	1.9877	767.65	-0.00023623	0.00014591	0.13793	liquid
261.0	147.5	1048.9	0.0009534	155.57	169.64	0.84412	0.93569	1.9832	770.33	-0.00056704	0.00014647	0.13826	liquid
261.0	150.75	1050.0	0.00095235	155.28	169.64	0.84296	0.93587	1.9788	773.0	-0.00089178	0.00014702	0.1386	liquid
261.0	154.0	1051.2	0.00095131	155.0	169.65	0.8418	0.93604	1.9745	775.65	-0.0012106	0.00014757	0.13893	liquid
261.0	157.25	1052.3	0.00095028	154.71	169.66	0.84065	0.93622	1.9703	778.27	-0.0015238	0.00014812	0.13926	liquid
261.0	160.5	1053.4	0.00094927	154.43	169.67	0.8395	0.93639	1.9662	780.88	-0.0018314	0.00014867	0.13959	liquid
261.0	163.75	1054.6	0.00094827	154.15	169.68	0.83837	0.93657	1.9622	783.46	-0.0021336	0.00014921	0.13992	liquid
261.0	167.0	1055.7	0.00094728	153.87	169.69	0.83725	0.93674	1.9582	786.03	-0.0024306	0.00014975	0.14024	liquid
261.0	170.25	1056.8	0.00094629	153.6	169.71	0.83613	0.93692	1.9543	788.57	-0.0027225	0.00015029	0.14056	liquid
