Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
438.0	56.5	73.466	0.013612	532.89	609.79	2.286	0.8098	1.0968	311.55	0.4025	2.2333e-05	0.03052	vapor
438.0	59.75	78.019	0.012817	531.77	608.36	2.2729	0.81151	1.1053	311.18	0.40048	2.2413e-05	0.030707	vapor
438.0	63.0	82.608	0.012105	530.65	606.92	2.2604	0.81322	1.114	310.84	0.39839	2.2495e-05	0.030898	vapor
438.0	66.25	87.234	0.011463	529.53	605.47	2.2483	0.81493	1.1228	310.51	0.39624	2.2579e-05	0.031093	vapor
438.0	69.5	91.897	0.010882	528.4	604.02	2.2367	0.81663	1.1317	310.21	0.39403	2.2667e-05	0.031292	vapor
438.0	72.75	96.595	0.010352	527.26	602.57	2.2255	0.81834	1.1408	309.92	0.39175	2.2757e-05	0.031495	vapor
438.0	76.0	101.33	0.0098687	526.12	601.12	2.2147	0.82004	1.15	309.66	0.38941	2.285e-05	0.031703	vapor
438.0	76.0	101.33	0.0098687	526.12	601.12	2.2147	0.82004	1.15	309.66	0.38941	2.285e-05	0.031703	supercritical
438.0	76.0	101.33	0.0098687	526.12	601.12	2.2147	0.82004	1.15	309.66	0.38941	2.285e-05	0.031703	supercritical
438.0	79.25	106.1	0.009425	524.97	599.66	2.2042	0.82174	1.1593	309.43	0.387	2.2945e-05	0.031914	supercritical
438.0	82.5	110.91	0.0090165	523.82	598.2	2.1941	0.82344	1.1688	309.21	0.38452	2.3044e-05	0.032131	supercritical
438.0	85.75	115.75	0.0086393	522.66	596.74	2.1842	0.82513	1.1783	309.02	0.38198	2.3146e-05	0.032352	supercritical
438.0	89.0	120.63	0.0082899	521.5	595.28	2.1746	0.82681	1.188	308.86	0.37937	2.3251e-05	0.032577	supercritical
438.0	92.25	125.54	0.0079655	520.33	593.81	2.1652	0.82849	1.1978	308.72	0.3767	2.3359e-05	0.032808	supercritical
438.0	95.5	130.49	0.0076636	519.16	592.35	2.156	0.83016	1.2077	308.62	0.37396	2.3471e-05	0.033043	supercritical
438.0	98.75	135.47	0.0073818	517.98	590.88	2.1471	0.83182	1.2177	308.53	0.37115	2.3586e-05	0.033283	supercritical
438.0	102.0	140.48	0.0071183	516.8	589.41	2.1384	0.83347	1.2278	308.48	0.36828	2.3704e-05	0.033528	supercritical
438.0	105.25	145.53	0.0068714	515.62	587.94	2.1298	0.83511	1.238	308.46	0.36534	2.3826e-05	0.033778	supercritical
438.0	108.5	150.61	0.0066396	514.43	586.47	2.1215	0.83674	1.2483	308.46	0.36234	2.3951e-05	0.034033	supercritical
438.0	111.75	155.72	0.0064217	513.24	585.0	2.1133	0.83836	1.2587	308.5	0.35928	2.408e-05	0.034293	supercritical
