Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
315.0	56.5	133.12	0.0075119	418.09	460.53	1.8822	0.83099	1.6334	233.9	0.92597	1.7513e-05	0.024861	vapor
315.0	59.75	145.27	0.0068836	414.33	455.46	1.8586	0.84637	1.7581	230.96	0.91783	1.7783e-05	0.02589	vapor
315.0	63.0	158.5	0.006309	410.28	450.02	1.8346	0.86329	1.9108	227.93	0.90779	1.8098e-05	0.027111	vapor
315.0	66.25	173.06	0.0057782	405.87	444.16	1.8097	0.88211	2.1022	224.8	0.89533	1.8471e-05	0.028579	vapor
315.0	69.5	189.29	0.0052828	401.04	437.75	1.7837	0.90326	2.3491	221.56	0.87978	1.8921e-05	0.030376	vapor
315.0	72.75	207.7	0.0048146	395.64	430.66	1.756	0.92737	2.6792	218.2	0.86018	1.9474e-05	0.032622	vapor
315.0	76.0	229.05	0.0043658	389.5	422.68	1.7259	0.95523	3.1408	214.69	0.8351	2.0176e-05	0.035501	vapor
315.0	76.0	229.05	0.0043658	389.5	422.68	1.7259	0.95523	3.1408	214.69	0.8351	2.0176e-05	0.035501	supercritical
315.0	76.0	229.05	0.0043658	389.5	422.68	1.7259	0.95523	3.1408	214.69	0.8351	2.0176e-05	0.035501	supercritical
315.0	79.25	254.6	0.0039278	382.35	413.48	1.6924	0.9879	3.8245	211.05	0.80235	2.1101e-05	0.039303	supercritical
315.0	82.5	286.48	0.0034906	373.72	402.51	1.6538	1.0265	4.9086	207.33	0.75828	2.2392e-05	0.044489	supercritical
315.0	85.75	328.56	0.0030436	362.85	388.95	1.6073	1.0713	6.7177	203.89	0.6968	2.4336e-05	0.051669	supercritical
315.0	89.0	386.64	0.0025864	348.84	371.86	1.5502	1.1157	9.5019	202.02	0.61186	2.7499e-05	0.060901	supercritical
315.0	92.25	460.48	0.0021717	332.56	352.59	1.4866	1.1285	11.046	207.22	0.50499	3.238e-05	0.06817	supercritical
315.0	95.5	526.17	0.0019005	319.14	337.29	1.4359	1.0984	9.311	222.45	0.40927	3.7616e-05	0.069961	supercritical
315.0	98.75	572.33	0.0017472	310.04	327.3	1.4023	1.061	7.268	242.02	0.33949	4.1856e-05	0.069999	supercritical
315.0	102.0	604.72	0.0016536	303.71	320.58	1.3792	1.0319	5.9866	260.72	0.29117	4.5136e-05	0.07039	supercritical
315.0	105.25	629.17	0.0015894	298.91	315.64	1.3619	1.0112	5.1873	277.61	0.25608	4.7793e-05	0.071157	supercritical
315.0	108.5	648.7	0.0015415	295.05	311.78	1.348	0.99609	4.6459	292.78	0.22926	5.0036e-05	0.072099	supercritical
315.0	111.75	664.94	0.0015039	291.82	308.63	1.3364	0.98465	4.2552	306.5	0.20796	5.1987e-05	0.073108	supercritical
315.0	115.0	678.84	0.0014731	289.03	305.97	1.3265	0.97569	3.9597	319.04	0.19055	5.3723e-05	0.074131	supercritical
315.0	118.25	691.01	0.0014471	286.58	303.69	1.3177	0.96847	3.7283	330.61	0.17597	5.5294e-05	0.075141	supercritical
315.0	121.5	701.85	0.0014248	284.38	301.69	1.3099	0.96249	3.5419	341.37	0.16354	5.6735e-05	0.076127	supercritical
315.0	124.75	711.62	0.0014053	282.38	299.91	1.3028	0.95746	3.3883	351.45	0.15278	5.8071e-05	0.077082	supercritical
315.0	128.0	720.53	0.0013879	280.55	298.31	1.2962	0.95314	3.2595	360.96	0.14335	5.9319e-05	0.078006	supercritical
315.0	131.25	728.72	0.0013723	278.85	296.86	1.2902	0.94938	3.1496	369.98	0.135	6.0494e-05	0.078898	supercritical
315.0	134.5	736.31	0.0013581	277.27	295.54	1.2846	0.94608	3.0548	378.57	0.12753	6.1605e-05	0.07976	supercritical
315.0	137.75	743.39	0.0013452	275.79	294.32	1.2794	0.94314	2.9719	386.78	0.12081	6.2663e-05	0.080594	supercritical
315.0	141.0	750.02	0.0013333	274.4	293.2	1.2744	0.94051	2.8988	394.65	0.1147	6.3673e-05	0.081401	supercritical
315.0	144.25	756.27	0.0013223	273.09	292.16	1.2697	0.93815	2.8337	402.23	0.10914	6.4641e-05	0.082182	supercritical
315.0	147.5	762.17	0.001312	271.84	291.19	1.2653	0.93601	2.7753	409.53	0.10403	6.5571e-05	0.08294	supercritical
315.0	150.75	767.77	0.0013025	270.65	290.28	1.2611	0.93406	2.7226	416.58	0.099322	6.6468e-05	0.083676	supercritical
315.0	154.0	773.1	0.0012935	269.51	289.43	1.257	0.93228	2.6747	423.4	0.094966	6.7335e-05	0.084391	supercritical
315.0	157.25	778.18	0.001285	268.42	288.63	1.2532	0.93065	2.6309	430.02	0.09092	6.8174e-05	0.085087	supercritical
315.0	160.5	783.04	0.0012771	267.38	287.87	1.2494	0.92916	2.5907	436.44	0.087149	6.8988e-05	0.085765	supercritical
315.0	163.75	787.7	0.0012695	266.37	287.16	1.2459	0.92779	2.5537	442.67	0.083624	6.978e-05	0.086427	supercritical
315.0	167.0	792.18	0.0012623	265.4	286.48	1.2424	0.92652	2.5194	448.74	0.080319	7.055e-05	0.087072	supercritical
315.0	170.25	796.49	0.0012555	264.47	285.84	1.2391	0.92535	2.4876	454.65	0.077213	7.1301e-05	0.087703	supercritical
315.0	173.5	800.64	0.001249	263.56	285.23	1.2358	0.92427	2.458	460.4	0.074286	7.2033e-05	0.08832	supercritical
315.0	176.75	804.64	0.0012428	262.69	284.65	1.2327	0.92327	2.4303	466.02	0.071524	7.2749e-05	0.088924	supercritical
315.0	180.0	808.52	0.0012368	261.84	284.1	1.2297	0.92235	2.4043	471.51	0.06891	7.3449e-05	0.089515	supercritical
315.0	183.25	812.27	0.0012311	261.02	283.58	1.2268	0.92149	2.3799	476.86	0.066433	7.4135e-05	0.090095	supercritical
315.0	186.5	815.9	0.0012256	260.22	283.07	1.2239	0.92069	2.357	482.1	0.064081	7.4807e-05	0.090663	supercritical
315.0	189.75	819.43	0.0012204	259.44	282.59	1.2211	0.91995	2.3353	487.23	0.061845	7.5466e-05	0.091221	supercritical
315.0	193.0	822.86	0.0012153	258.68	282.14	1.2184	0.91926	2.3148	492.24	0.059715	7.6113e-05	0.091769	supercritical
315.0	196.25	826.19	0.0012104	257.94	281.7	1.2157	0.91863	2.2954	497.16	0.057683	7.6748e-05	0.092308	supercritical
315.0	199.5	829.43	0.0012056	257.22	281.27	1.2132	0.91803	2.277	501.97	0.055742	7.7373e-05	0.092837	supercritical
315.0	202.75	832.59	0.0012011	256.52	280.87	1.2106	0.91748	2.2596	506.7	0.053887	7.7988e-05	0.093358	supercritical
315.0	206.0	835.67	0.0011966	255.83	280.48	1.2082	0.91697	2.2429	511.33	0.05211	7.8593e-05	0.093871	supercritical
315.0	209.25	838.67	0.0011924	255.16	280.11	1.2058	0.91649	2.227	515.88	0.050406	7.9189e-05	0.094376	supercritical
315.0	212.5	841.6	0.0011882	254.5	279.75	1.2034	0.91604	2.2119	520.35	0.048772	7.9776e-05	0.094873	supercritical
315.0	215.75	844.47	0.0011842	253.86	279.41	1.2011	0.91563	2.1974	524.74	0.047202	8.0356e-05	0.095364	supercritical
315.0	219.0	847.27	0.0011803	253.23	279.08	1.1988	0.91525	2.1836	529.06	0.045692	8.0927e-05	0.095847	supercritical
315.0	222.25	850.01	0.0011765	252.61	278.76	1.1966	0.91489	2.1703	533.31	0.04424	8.149e-05	0.096324	supercritical
315.0	225.5	852.69	0.0011728	252.01	278.45	1.1944	0.91456	2.1576	537.49	0.04284	8.2047e-05	0.096794	supercritical
315.0	228.75	855.32	0.0011692	251.41	278.16	1.1923	0.91425	2.1453	541.6	0.041491	8.2597e-05	0.097259	supercritical
315.0	232.0	857.89	0.0011656	250.83	277.88	1.1901	0.91397	2.1336	545.65	0.040189	8.314e-05	0.097717	supercritical
315.0	235.25	860.42	0.0011622	250.26	277.6	1.1881	0.9137	2.1223	549.63	0.038931	8.3676e-05	0.09817	supercritical
315.0	238.5	862.89	0.0011589	249.7	277.34	1.186	0.91346	2.1114	553.56	0.037716	8.4207e-05	0.098618	supercritical
315.0	241.75	865.32	0.0011556	249.15	277.08	1.184	0.91323	2.101	557.44	0.036541	8.4732e-05	0.09906	supercritical
315.0	245.0	867.7	0.0011525	248.6	276.84	1.1821	0.91302	2.0909	561.25	0.035404	8.5252e-05	0.099497	supercritical
315.0	248.25	870.05	0.0011494	248.07	276.6	1.1801	0.91283	2.0811	565.02	0.034304	8.5766e-05	0.09993	supercritical
315.0	251.5	872.35	0.0011463	247.54	276.37	1.1782	0.91265	2.0717	568.74	0.033237	8.6275e-05	0.10036	supercritical
315.0	254.75	874.61	0.0011434	247.03	276.16	1.1763	0.91249	2.0626	572.4	0.032202	8.6779e-05	0.10078	supercritical
315.0	258.0	876.83	0.0011405	246.52	275.94	1.1745	0.91234	2.0538	576.02	0.031199	8.7278e-05	0.1012	supercritical
315.0	261.25	879.02	0.0011376	246.02	275.74	1.1727	0.9122	2.0452	579.6	0.030225	8.7773e-05	0.10161	supercritical
315.0	264.5	881.17	0.0011349	245.52	275.54	1.1709	0.91208	2.037	583.13	0.029279	8.8263e-05	0.10202	supercritical
315.0	267.75	883.29	0.0011321	245.04	275.35	1.1691	0.91196	2.029	586.62	0.02836	8.8749e-05	0.10243	supercritical
