Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
418.0	56.5	78.274	0.012776	515.59	587.77	2.2345	0.80055	1.1065	302.23	0.45154	2.1516e-05	0.029113	vapor
418.0	59.75	83.217	0.012017	514.34	586.14	2.221	0.80267	1.1172	301.73	0.44926	2.1603e-05	0.029325	vapor
418.0	63.0	88.211	0.011336	513.09	584.51	2.208	0.80479	1.1281	301.25	0.44688	2.1694e-05	0.029543	vapor
418.0	66.25	93.257	0.010723	511.83	582.87	2.1955	0.80691	1.1392	300.79	0.44442	2.1788e-05	0.029766	vapor
418.0	69.5	98.354	0.010167	510.56	581.22	2.1834	0.80903	1.1505	300.35	0.44186	2.1885e-05	0.029996	vapor
418.0	72.75	103.5	0.0096615	509.28	579.56	2.1718	0.81116	1.162	299.94	0.4392	2.1986e-05	0.030231	vapor
418.0	76.0	108.7	0.0091993	507.99	577.9	2.1605	0.81328	1.1738	299.56	0.43646	2.2091e-05	0.030472	vapor
418.0	76.0	108.7	0.0091993	507.99	577.9	2.1605	0.81328	1.1738	299.56	0.43646	2.2091e-05	0.030472	supercritical
418.0	76.0	108.7	0.0091993	507.99	577.9	2.1605	0.81328	1.1738	299.56	0.43646	2.2091e-05	0.030472	supercritical
418.0	79.25	113.96	0.0087752	506.69	576.23	2.1495	0.8154	1.1858	299.2	0.43361	2.22e-05	0.03072	supercritical
418.0	82.5	119.26	0.0083848	505.39	574.56	2.1388	0.81751	1.198	298.87	0.43067	2.2312e-05	0.030974	supercritical
418.0	85.75	124.62	0.0080243	504.07	572.88	2.1284	0.81962	1.2104	298.57	0.42763	2.2429e-05	0.031235	supercritical
418.0	89.0	130.03	0.0076904	502.75	571.2	2.1183	0.82173	1.223	298.3	0.42448	2.255e-05	0.031503	supercritical
418.0	92.25	135.49	0.0073804	501.42	569.51	2.1084	0.82382	1.2359	298.07	0.42124	2.2675e-05	0.031777	supercritical
418.0	95.5	141.01	0.0070918	500.08	567.81	2.0987	0.82591	1.2489	297.86	0.41791	2.2805e-05	0.032059	supercritical
418.0	98.75	146.57	0.0068226	498.74	566.11	2.0892	0.82799	1.2621	297.69	0.41447	2.2939e-05	0.032348	supercritical
418.0	102.0	152.19	0.0065708	497.39	564.41	2.08	0.83005	1.2755	297.56	0.41093	2.3078e-05	0.032644	supercritical
418.0	105.25	157.85	0.006335	496.03	562.71	2.0709	0.83211	1.2891	297.46	0.40729	2.3222e-05	0.032947	supercritical
418.0	108.5	163.57	0.0061137	494.67	561.0	2.0619	0.83414	1.3028	297.4	0.40356	2.337e-05	0.033258	supercritical
418.0	111.75	169.33	0.0059056	493.29	559.29	2.0532	0.83617	1.3167	297.38	0.39973	2.3524e-05	0.033577	supercritical
418.0	115.0	175.14	0.0057097	491.92	557.58	2.0446	0.83817	1.3308	297.4	0.39581	2.3683e-05	0.033903	supercritical
418.0	118.25	181.0	0.0055249	490.53	555.87	2.0361	0.84016	1.3449	297.46	0.39179	2.3847e-05	0.034236	supercritical
418.0	121.5	186.9	0.0053504	489.15	554.15	2.0278	0.84212	1.3592	297.57	0.38769	2.4016e-05	0.034578	supercritical
418.0	124.75	192.85	0.0051855	487.75	552.44	2.0196	0.84406	1.3736	297.72	0.38349	2.4191e-05	0.034927	supercritical
418.0	128.0	198.83	0.0050293	486.35	550.73	2.0115	0.84598	1.388	297.92	0.37922	2.4372e-05	0.035283	supercritical
418.0	131.25	204.86	0.0048814	484.95	549.02	2.0036	0.84788	1.4026	298.16	0.37485	2.4558e-05	0.035647	supercritical
418.0	134.5	210.93	0.004741	483.55	547.31	1.9958	0.84974	1.4171	298.45	0.37041	2.475e-05	0.036018	supercritical
418.0	137.75	217.03	0.0046077	482.14	545.61	1.988	0.85158	1.4317	298.8	0.3659	2.4948e-05	0.036397	supercritical
418.0	141.0	223.17	0.0044809	480.73	543.91	1.9804	0.85339	1.4463	299.19	0.36131	2.5152e-05	0.036783	supercritical
418.0	144.25	229.34	0.0043604	479.31	542.21	1.9729	0.85517	1.4609	299.63	0.35666	2.5361e-05	0.037177	supercritical
418.0	147.5	235.53	0.0042457	477.9	540.52	1.9656	0.85692	1.4754	300.13	0.35194	2.5577e-05	0.037577	supercritical
418.0	150.75	241.76	0.0041363	476.48	538.84	1.9583	0.85863	1.4899	300.68	0.34716	2.5799e-05	0.037984	supercritical
418.0	154.0	248.01	0.0040321	475.06	537.16	1.9511	0.86031	1.5043	301.29	0.34233	2.6026e-05	0.038397	supercritical
418.0	157.25	254.28	0.0039327	473.65	535.49	1.944	0.86195	1.5186	301.95	0.33744	2.626e-05	0.038817	supercritical
418.0	160.5	260.57	0.0038378	472.23	533.83	1.937	0.86356	1.5327	302.66	0.33251	2.65e-05	0.039243	supercritical
418.0	163.75	266.87	0.0037471	470.82	532.18	1.9301	0.86512	1.5467	303.44	0.32755	2.6746e-05	0.039675	supercritical
418.0	167.0	273.19	0.0036605	469.41	530.54	1.9233	0.86665	1.5605	304.27	0.32254	2.6998e-05	0.040112	supercritical
418.0	170.25	279.51	0.0035776	468.0	528.91	1.9166	0.86814	1.574	305.15	0.31751	2.7256e-05	0.040554	supercritical
418.0	173.5	285.84	0.0034984	466.59	527.29	1.91	0.86958	1.5874	306.1	0.31246	2.752e-05	0.041001	supercritical
418.0	176.75	292.18	0.0034226	465.19	525.68	1.9034	0.87099	1.6004	307.1	0.30739	2.779e-05	0.041453	supercritical
