Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
635.0	56.5	47.445	0.021077	708.46	827.55	2.696	0.91256	1.1327	383.45	0.16037	2.9858e-05	0.045502	vapor
635.0	59.75	50.189	0.019925	707.91	826.96	2.6846	0.91297	1.1349	383.67	0.15949	2.9901e-05	0.0456	vapor
635.0	63.0	52.933	0.018892	707.35	826.37	2.6738	0.91337	1.1371	383.91	0.1586	2.9945e-05	0.045699	vapor
635.0	66.25	55.679	0.01796	706.8	825.79	2.6634	0.91377	1.1393	384.15	0.15771	2.999e-05	0.045797	vapor
635.0	69.5	58.425	0.017116	706.25	825.2	2.6535	0.91417	1.1415	384.39	0.15683	3.0035e-05	0.045895	vapor
635.0	72.75	61.172	0.016347	705.69	824.62	2.6441	0.91457	1.1437	384.65	0.15594	3.0081e-05	0.045994	vapor
635.0	76.0	63.92	0.015645	705.14	824.04	2.635	0.91497	1.146	384.91	0.15505	3.0127e-05	0.046092	vapor
635.0	76.0	63.92	0.015645	705.14	824.04	2.635	0.91497	1.146	384.91	0.15505	3.0127e-05	0.046092	supercritical
635.0	76.0	63.92	0.015645	705.14	824.04	2.635	0.91497	1.146	384.91	0.15505	3.0127e-05	0.046092	supercritical
635.0	79.25	66.667	0.015	704.59	823.47	2.6262	0.91536	1.1482	385.18	0.15416	3.0174e-05	0.04619	supercritical
635.0	82.5	69.415	0.014406	704.04	822.89	2.6178	0.91576	1.1504	385.45	0.15327	3.0221e-05	0.046288	supercritical
635.0	85.75	72.163	0.013858	703.49	822.32	2.6097	0.91615	1.1526	385.74	0.15237	3.0269e-05	0.046387	supercritical
635.0	89.0	74.911	0.013349	702.94	821.75	2.6018	0.91654	1.1548	386.03	0.15148	3.0318e-05	0.046486	supercritical
635.0	92.25	77.659	0.012877	702.39	821.18	2.5942	0.91694	1.157	386.33	0.15059	3.0367e-05	0.046584	supercritical
635.0	95.5	80.406	0.012437	701.85	820.62	2.5868	0.91732	1.1592	386.64	0.14969	3.0416e-05	0.046684	supercritical
635.0	98.75	83.153	0.012026	701.3	820.06	2.5797	0.91771	1.1614	386.95	0.14879	3.0467e-05	0.046783	supercritical
635.0	102.0	85.9	0.011641	700.75	819.5	2.5727	0.9181	1.1636	387.27	0.14789	3.0517e-05	0.046883	supercritical
635.0	105.25	88.646	0.011281	700.21	818.94	2.566	0.91848	1.1658	387.6	0.147	3.0569e-05	0.046983	supercritical
635.0	108.5	91.392	0.010942	699.66	818.38	2.5594	0.91887	1.168	387.94	0.14609	3.0621e-05	0.047083	supercritical
635.0	111.75	94.136	0.010623	699.12	817.83	2.553	0.91925	1.1702	388.29	0.14519	3.0673e-05	0.047184	supercritical
635.0	115.0	96.88	0.010322	698.57	817.28	2.5468	0.91963	1.1724	388.64	0.14429	3.0727e-05	0.047285	supercritical
635.0	118.25	99.622	0.010038	698.03	816.73	2.5407	0.92001	1.1746	389.0	0.14338	3.078e-05	0.047387	supercritical
635.0	121.5	102.36	0.0097691	697.49	816.18	2.5348	0.92039	1.1767	389.37	0.14248	3.0835e-05	0.047489	supercritical
635.0	124.75	105.1	0.0095144	696.95	815.64	2.529	0.92076	1.1789	389.74	0.14157	3.089e-05	0.047592	supercritical
635.0	128.0	107.84	0.0092728	696.41	815.1	2.5234	0.92114	1.1811	390.13	0.14066	3.0945e-05	0.047695	supercritical
635.0	131.25	110.58	0.0090433	695.87	814.56	2.5178	0.92151	1.1832	390.52	0.13975	3.1002e-05	0.047799	supercritical
635.0	134.5	113.31	0.008825	695.33	814.02	2.5124	0.92188	1.1854	390.92	0.13884	3.1059e-05	0.047903	supercritical
635.0	137.75	116.05	0.0086171	694.79	813.49	2.5071	0.92225	1.1875	391.33	0.13792	3.1116e-05	0.048008	supercritical
635.0	141.0	118.78	0.0084189	694.25	812.96	2.5019	0.92262	1.1896	391.74	0.13701	3.1174e-05	0.048114	supercritical
635.0	144.25	121.51	0.0082298	693.72	812.43	2.4968	0.92298	1.1918	392.16	0.13609	3.1233e-05	0.04822	supercritical
635.0	147.5	124.24	0.0080491	693.18	811.9	2.4918	0.92335	1.1939	392.59	0.13517	3.1293e-05	0.048327	supercritical
635.0	150.75	126.96	0.0078763	692.65	811.38	2.4869	0.92371	1.196	393.03	0.13425	3.1353e-05	0.048434	supercritical
635.0	154.0	129.69	0.0077109	692.11	810.86	2.4821	0.92407	1.1981	393.48	0.13333	3.1413e-05	0.048542	supercritical
635.0	157.25	132.41	0.0075525	691.58	810.34	2.4774	0.92443	1.2002	393.93	0.13241	3.1475e-05	0.048651	supercritical
635.0	160.5	135.12	0.0074006	691.05	809.83	2.4728	0.92479	1.2023	394.4	0.13149	3.1537e-05	0.048761	supercritical
635.0	163.75	137.84	0.0072549	690.52	809.31	2.4682	0.92514	1.2044	394.87	0.13056	3.16e-05	0.048871	supercritical
635.0	167.0	140.55	0.0071149	689.99	808.8	2.4637	0.92549	1.2065	395.35	0.12964	3.1663e-05	0.048983	supercritical
635.0	170.25	143.26	0.0069803	689.46	808.3	2.4593	0.92585	1.2085	395.83	0.12871	3.1727e-05	0.049095	supercritical
635.0	173.5	145.97	0.0068509	688.93	807.79	2.455	0.9262	1.2106	396.33	0.12779	3.1792e-05	0.049207	supercritical
635.0	176.75	148.67	0.0067264	688.4	807.29	2.4507	0.92654	1.2126	396.83	0.12686	3.1857e-05	0.049321	supercritical
635.0	180.0	151.37	0.0066064	687.88	806.79	2.4465	0.92689	1.2146	397.34	0.12593	3.1923e-05	0.049435	supercritical
635.0	183.25	154.06	0.0064908	687.35	806.3	2.4424	0.92723	1.2167	397.86	0.125	3.199e-05	0.04955	supercritical
635.0	186.5	156.76	0.0063793	686.83	805.81	2.4383	0.92758	1.2187	398.39	0.12407	3.2057e-05	0.049666	supercritical
635.0	189.75	159.44	0.0062718	686.31	805.32	2.4343	0.92792	1.2207	398.92	0.12314	3.2125e-05	0.049783	supercritical
635.0	193.0	162.13	0.0061679	685.79	804.83	2.4304	0.92825	1.2227	399.46	0.12221	3.2194e-05	0.0499	supercritical
635.0	196.25	164.81	0.0060676	685.27	804.34	2.4265	0.92859	1.2247	400.01	0.12128	3.2263e-05	0.050019	supercritical
635.0	199.5	167.49	0.0059706	684.75	803.86	2.4226	0.92893	1.2266	400.57	0.12035	3.2333e-05	0.050138	supercritical
635.0	202.75	170.16	0.0058769	684.23	803.38	2.4189	0.92926	1.2286	401.14	0.11942	3.2404e-05	0.050258	supercritical
635.0	206.0	172.83	0.0057861	683.71	802.91	2.4151	0.92959	1.2305	401.72	0.11849	3.2476e-05	0.050379	supercritical
635.0	209.25	175.49	0.0056983	683.2	802.44	2.4114	0.92992	1.2325	402.3	0.11756	3.2548e-05	0.0505	supercritical
635.0	212.5	178.15	0.0056133	682.69	801.97	2.4078	0.93024	1.2344	402.89	0.11663	3.262e-05	0.050623	supercritical
635.0	215.75	180.8	0.0055308	682.17	801.5	2.4042	0.93057	1.2363	403.49	0.11571	3.2694e-05	0.050746	supercritical
635.0	219.0	183.45	0.005451	681.66	801.04	2.4007	0.93089	1.2382	404.1	0.11478	3.2768e-05	0.05087	supercritical
635.0	222.25	186.1	0.0053735	681.15	800.58	2.3972	0.93121	1.2401	404.71	0.11385	3.2843e-05	0.050995	supercritical
635.0	225.5	188.74	0.0052983	680.64	800.12	2.3937	0.93153	1.2419	405.33	0.11292	3.2918e-05	0.051121	supercritical
635.0	228.75	191.37	0.0052254	680.13	799.67	2.3903	0.93185	1.2438	405.97	0.11199	3.2994e-05	0.051248	supercritical
635.0	232.0	194.0	0.0051546	679.63	799.21	2.387	0.93217	1.2456	406.6	0.11107	3.3071e-05	0.051375	supercritical
635.0	235.25	196.63	0.0050858	679.12	798.77	2.3836	0.93248	1.2475	407.25	0.11014	3.3148e-05	0.051503	supercritical
635.0	238.5	199.25	0.0050189	678.62	798.32	2.3803	0.93279	1.2493	407.91	0.10922	3.3227e-05	0.051632	supercritical
635.0	241.75	201.86	0.004954	678.12	797.88	2.3771	0.9331	1.2511	408.57	0.1083	3.3305e-05	0.051762	supercritical
635.0	245.0	204.47	0.0048908	677.62	797.44	2.3739	0.93341	1.2529	409.24	0.10738	3.3385e-05	0.051893	supercritical
635.0	248.25	207.07	0.0048293	677.12	797.01	2.3707	0.93372	1.2546	409.92	0.10646	3.3465e-05	0.052024	supercritical
635.0	251.5	209.66	0.0047695	676.62	796.57	2.3676	0.93402	1.2564	410.6	0.10554	3.3546e-05	0.052157	supercritical
635.0	254.75	212.25	0.0047113	676.12	796.14	2.3645	0.93432	1.2582	411.3	0.10463	3.3627e-05	0.05229	supercritical
635.0	258.0	214.84	0.0046547	675.63	795.72	2.3614	0.93462	1.2599	412.0	0.10371	3.3709e-05	0.052423	supercritical
635.0	261.25	217.42	0.0045995	675.13	795.29	2.3584	0.93492	1.2616	412.71	0.1028	3.3792e-05	0.052558	supercritical
635.0	264.5	219.99	0.0045457	674.64	794.87	2.3554	0.93522	1.2633	413.42	0.10189	3.3875e-05	0.052693	supercritical
635.0	267.75	222.55	0.0044933	674.15	794.46	2.3524	0.93551	1.265	414.15	0.10099	3.3959e-05	0.052829	supercritical
635.0	271.0	225.11	0.0044422	673.66	794.04	2.3495	0.9358	1.2667	414.88	0.10008	3.4044e-05	0.052966	supercritical
635.0	274.25	227.67	0.0043924	673.17	793.63	2.3466	0.9361	1.2683	415.61	0.099181	3.4129e-05	0.053104	supercritical
635.0	277.5	230.21	0.0043438	672.68	793.23	2.3437	0.93638	1.27	416.36	0.098282	3.4215e-05	0.053242	supercritical
635.0	280.75	232.75	0.0042965	672.2	792.82	2.3408	0.93667	1.2716	417.11	0.097385	3.4302e-05	0.053381	supercritical
635.0	284.0	235.28	0.0042502	671.72	792.42	2.338	0.93696	1.2732	417.87	0.096491	3.4389e-05	0.05352	supercritical
635.0	287.25	237.81	0.0042051	671.23	792.02	2.3352	0.93724	1.2748	418.64	0.0956	3.4477e-05	0.05366	supercritical
635.0	290.5	240.33	0.004161	670.75	791.63	2.3325	0.93752	1.2764	419.41	0.094713	3.4565e-05	0.053801	supercritical
635.0	293.75	242.84	0.0041179	670.27	791.24	2.3297	0.9378	1.278	420.2	0.093828	3.4654e-05	0.053943	supercritical
635.0	297.0	245.34	0.0040759	669.79	790.85	2.327	0.93808	1.2795	420.98	0.092946	3.4744e-05	0.054085	supercritical
635.0	300.25	247.84	0.0040348	669.32	790.46	2.3243	0.93836	1.2811	421.78	0.092068	3.4834e-05	0.054228	supercritical
635.0	303.5	250.33	0.0039947	668.84	790.08	2.3217	0.93863	1.2826	422.58	0.091194	3.4925e-05	0.054371	supercritical
635.0	306.75	252.82	0.0039555	668.37	789.7	2.319	0.93891	1.2841	423.39	0.090322	3.5016e-05	0.054515	supercritical
635.0	310.0	255.29	0.0039171	667.9	789.33	2.3164	0.93918	1.2856	424.21	0.089455	3.5109e-05	0.05466	supercritical
635.0	313.25	257.76	0.0038796	667.43	788.96	2.3139	0.93945	1.2871	425.03	0.088591	3.5201e-05	0.054805	supercritical
635.0	316.5	260.22	0.0038429	666.96	788.59	2.3113	0.93971	1.2886	425.86	0.087731	3.5294e-05	0.054951	supercritical
635.0	319.75	262.67	0.003807	666.49	788.22	2.3088	0.93998	1.29	426.69	0.086875	3.5388e-05	0.055097	supercritical
635.0	323.0	265.12	0.0037719	666.03	787.86	2.3063	0.94024	1.2914	427.53	0.086023	3.5483e-05	0.055244	supercritical
635.0	326.25	267.56	0.0037375	665.56	787.5	2.3038	0.94051	1.2929	428.38	0.085175	3.5578e-05	0.055391	supercritical
635.0	329.5	269.99	0.0037038	665.1	787.14	2.3013	0.94077	1.2943	429.23	0.084331	3.5673e-05	0.055539	supercritical
635.0	332.75	272.41	0.0036709	664.64	786.79	2.2989	0.94103	1.2957	430.09	0.083491	3.5769e-05	0.055687	supercritical
635.0	336.0	274.83	0.0036386	664.18	786.44	2.2964	0.94128	1.297	430.96	0.082655	3.5866e-05	0.055836	supercritical
635.0	339.25	277.24	0.003607	663.72	786.09	2.294	0.94154	1.2984	431.83	0.081824	3.5963e-05	0.055985	supercritical
635.0	342.5	279.63	0.0035761	663.27	785.75	2.2917	0.94179	1.2998	432.71	0.080997	3.6061e-05	0.056135	supercritical
635.0	345.75	282.03	0.0035458	662.81	785.41	2.2893	0.94205	1.3011	433.59	0.080174	3.6159e-05	0.056285	supercritical
635.0	349.0	284.41	0.0035161	662.36	785.07	2.287	0.9423	1.3024	434.48	0.079357	3.6258e-05	0.056435	supercritical
635.0	352.25	286.79	0.0034869	661.91	784.74	2.2846	0.94255	1.3037	435.37	0.078543	3.6357e-05	0.056586	supercritical
635.0	355.5	289.15	0.0034584	661.46	784.41	2.2823	0.94279	1.305	436.28	0.077735	3.6457e-05	0.056738	supercritical
635.0	358.75	291.51	0.0034304	661.01	784.08	2.2801	0.94304	1.3063	437.18	0.076931	3.6558e-05	0.056889	supercritical
635.0	362.0	293.86	0.0034029	660.57	783.75	2.2778	0.94329	1.3076	438.09	0.076131	3.6659e-05	0.057041	supercritical
635.0	365.25	296.21	0.003376	660.12	783.43	2.2756	0.94353	1.3088	439.01	0.075337	3.676e-05	0.057194	supercritical
635.0	368.5	298.54	0.0033496	659.68	783.11	2.2733	0.94377	1.31	439.93	0.074547	3.6862e-05	0.057347	supercritical
635.0	371.75	300.87	0.0033237	659.24	782.8	2.2711	0.94401	1.3113	440.86	0.073762	3.6964e-05	0.0575	supercritical
635.0	375.0	303.19	0.0032983	658.8	782.48	2.2689	0.94425	1.3125	441.79	0.072982	3.7067e-05	0.057653	supercritical
635.0	378.25	305.5	0.0032733	658.36	782.17	2.2668	0.94449	1.3137	442.72	0.072207	3.7171e-05	0.057807	supercritical
635.0	381.5	307.8	0.0032489	657.92	781.87	2.2646	0.94472	1.3148	443.67	0.071437	3.7275e-05	0.05796	supercritical
635.0	384.75	310.09	0.0032248	657.49	781.56	2.2625	0.94495	1.316	444.61	0.070672	3.7379e-05	0.058115	supercritical
635.0	388.0	312.38	0.0032012	657.05	781.26	2.2604	0.94519	1.3172	445.56	0.069912	3.7484e-05	0.058269	supercritical
635.0	391.25	314.66	0.0031781	656.62	780.96	2.2583	0.94542	1.3183	446.52	0.069157	3.7589e-05	0.058424	supercritical
635.0	394.5	316.93	0.0031553	656.19	780.67	2.2562	0.94565	1.3194	447.48	0.068408	3.7695e-05	0.058579	supercritical
635.0	397.75	319.19	0.003133	655.76	780.38	2.2541	0.94588	1.3206	448.44	0.067663	3.7801e-05	0.058734	supercritical
635.0	401.0	321.44	0.003111	655.34	780.09	2.2521	0.9461	1.3217	449.41	0.066923	3.7908e-05	0.058889	supercritical
635.0	404.25	323.68	0.0030895	654.91	779.8	2.25	0.94633	1.3227	450.38	0.066189	3.8015e-05	0.059044	supercritical
