Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
595.0	56.5	50.954	0.019626	671.63	782.52	2.6228	0.8927	1.1189	370.73	0.18932	2.8412e-05	0.042427	vapor
595.0	59.75	53.919	0.018546	671.02	781.83	2.6112	0.89321	1.1216	370.89	0.1883	2.846e-05	0.042534	vapor
595.0	63.0	56.887	0.017579	670.4	781.14	2.6002	0.89371	1.1243	371.06	0.18728	2.8509e-05	0.042642	vapor
595.0	66.25	59.858	0.016706	669.78	780.46	2.5897	0.89421	1.1271	371.24	0.18625	2.8558e-05	0.04275	vapor
595.0	69.5	62.832	0.015916	669.17	779.78	2.5797	0.89472	1.1298	371.43	0.18523	2.8608e-05	0.042858	vapor
595.0	72.75	65.808	0.015196	668.55	779.1	2.57	0.89522	1.1325	371.62	0.18419	2.8659e-05	0.042966	vapor
595.0	76.0	68.786	0.014538	667.94	778.42	2.5608	0.89572	1.1352	371.83	0.18316	2.8711e-05	0.043075	vapor
595.0	76.0	68.786	0.014538	667.94	778.42	2.5608	0.89572	1.1352	371.83	0.18316	2.8711e-05	0.043075	supercritical
595.0	76.0	68.786	0.014538	667.94	778.42	2.5608	0.89572	1.1352	371.83	0.18316	2.8711e-05	0.043075	supercritical
595.0	79.25	71.766	0.013934	667.32	777.75	2.5519	0.89621	1.138	372.05	0.18212	2.8763e-05	0.043184	supercritical
595.0	82.5	74.749	0.013378	666.71	777.08	2.5433	0.89671	1.1407	372.27	0.18108	2.8816e-05	0.043293	supercritical
595.0	85.75	77.733	0.012865	666.09	776.41	2.535	0.8972	1.1434	372.5	0.18003	2.8869e-05	0.043403	supercritical
595.0	89.0	80.719	0.012389	665.48	775.74	2.527	0.89769	1.1462	372.75	0.17898	2.8924e-05	0.043513	supercritical
595.0	92.25	83.706	0.011947	664.87	775.07	2.5192	0.89818	1.1489	373.0	0.17793	2.8979e-05	0.043624	supercritical
595.0	95.5	86.695	0.011535	664.25	774.41	2.5117	0.89867	1.1516	373.26	0.17687	2.9034e-05	0.043735	supercritical
595.0	98.75	89.684	0.01115	663.64	773.75	2.5044	0.89916	1.1544	373.53	0.17581	2.9091e-05	0.043847	supercritical
595.0	102.0	92.675	0.01079	663.03	773.09	2.4973	0.89964	1.1571	373.81	0.17475	2.9148e-05	0.04396	supercritical
