Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
380.0	56.5	90.16	0.011091	482.34	545.0	2.1272	0.78784	1.1526	282.38	0.57224	1.9952e-05	0.026641	vapor
380.0	59.75	96.176	0.010398	480.72	542.85	2.1124	0.79125	1.1707	281.5	0.56921	2.0062e-05	0.026929	vapor
380.0	63.0	102.3	0.0097753	479.09	540.67	2.098	0.79469	1.1896	280.64	0.56599	2.0178e-05	0.027229	vapor
380.0	66.25	108.53	0.009214	477.43	538.47	2.0841	0.79815	1.2091	279.8	0.56257	2.0301e-05	0.027542	vapor
380.0	69.5	114.88	0.008705	475.75	536.25	2.0706	0.80162	1.2293	279.0	0.55894	2.0429e-05	0.027868	vapor
380.0	72.75	121.34	0.0082415	474.05	534.01	2.0574	0.80511	1.2503	278.23	0.55509	2.0565e-05	0.028208	vapor
380.0	76.0	127.92	0.0078176	472.33	531.74	2.0446	0.80862	1.272	277.5	0.55102	2.0707e-05	0.028562	vapor
380.0	76.0	127.92	0.0078176	472.33	531.74	2.0446	0.80862	1.272	277.5	0.55102	2.0707e-05	0.028562	supercritical
380.0	76.0	127.92	0.0078176	472.33	531.74	2.0446	0.80862	1.272	277.5	0.55102	2.0707e-05	0.028562	supercritical
380.0	79.25	134.62	0.0074286	470.58	529.45	2.0321	0.81213	1.2945	276.8	0.54673	2.0857e-05	0.02893	supercritical
380.0	82.5	141.44	0.0070702	468.81	527.14	2.0198	0.81566	1.3178	276.15	0.5422	2.1015e-05	0.029315	supercritical
380.0	85.75	148.39	0.0067391	467.02	524.81	2.0077	0.81918	1.3419	275.54	0.53743	2.1182e-05	0.029715	supercritical
380.0	89.0	155.46	0.0064324	465.2	522.45	1.9959	0.82271	1.3668	274.97	0.53241	2.1357e-05	0.030132	supercritical
380.0	92.25	162.67	0.0061474	463.37	520.08	1.9843	0.82623	1.3925	274.46	0.52715	2.1542e-05	0.030566	supercritical
380.0	95.5	170.01	0.0058821	461.51	517.68	1.9728	0.82974	1.419	274.0	0.52163	2.1736e-05	0.031018	supercritical
380.0	98.75	177.48	0.0056346	459.62	515.27	1.9616	0.83324	1.4463	273.61	0.51587	2.194e-05	0.031488	supercritical
380.0	102.0	185.08	0.0054031	457.72	512.83	1.9504	0.83672	1.4744	273.27	0.50984	2.2155e-05	0.031976	supercritical
