Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
786.0	56.5	37.839	0.026428	853.25	1002.6	2.9431	0.97803	1.1849	426.74	0.089068	3.4984e-05	0.056876	vapor
786.0	59.75	40.0	0.025	852.85	1002.2	2.932	0.97824	1.1861	427.11	0.088513	3.5016e-05	0.056954	vapor
786.0	63.0	42.159	0.02372	852.45	1001.9	2.9215	0.97844	1.1873	427.48	0.08796	3.5047e-05	0.057031	vapor
786.0	66.25	44.316	0.022565	852.05	1001.5	2.9116	0.97865	1.1885	427.85	0.087409	3.5079e-05	0.057107	vapor
786.0	69.5	46.471	0.021519	851.66	1001.2	2.902	0.97885	1.1897	428.23	0.08686	3.5112e-05	0.057183	vapor
786.0	72.75	48.624	0.020566	851.26	1000.9	2.8929	0.97905	1.1909	428.61	0.086314	3.5144e-05	0.057258	vapor
786.0	76.0	50.775	0.019695	850.86	1000.5	2.8841	0.97926	1.1921	429.0	0.08577	3.5177e-05	0.057332	vapor
786.0	76.0	50.775	0.019695	850.86	1000.5	2.8841	0.97926	1.1921	429.0	0.08577	3.5177e-05	0.057332	supercritical
786.0	76.0	50.775	0.019695	850.86	1000.5	2.8841	0.97926	1.1921	429.0	0.08577	3.5177e-05	0.057332	supercritical
786.0	79.25	52.923	0.018895	850.47	1000.2	2.8757	0.97946	1.1933	429.39	0.085228	3.521e-05	0.057406	supercritical
786.0	82.5	55.07	0.018159	850.07	999.88	2.8677	0.97966	1.1945	429.78	0.084687	3.5243e-05	0.057479	supercritical
786.0	85.75	57.214	0.017478	849.68	999.56	2.8599	0.97986	1.1957	430.18	0.084149	3.5276e-05	0.057552	supercritical
786.0	89.0	59.356	0.016848	849.29	999.23	2.8524	0.98006	1.1968	430.58	0.083612	3.531e-05	0.057624	supercritical
786.0	92.25	61.495	0.016261	848.89	998.9	2.8451	0.98026	1.198	430.99	0.083077	3.5344e-05	0.057696	supercritical
786.0	95.5	63.632	0.015715	848.5	998.58	2.8381	0.98046	1.1992	431.4	0.082544	3.5379e-05	0.057767	supercritical
786.0	98.75	65.767	0.015205	848.11	998.26	2.8313	0.98066	1.2004	431.81	0.082013	3.5413e-05	0.057839	supercritical
786.0	102.0	67.899	0.014728	847.72	997.94	2.8247	0.98086	1.2015	432.23	0.081482	3.5448e-05	0.05791	supercritical
786.0	105.25	70.029	0.01428	847.33	997.62	2.8183	0.98105	1.2027	432.65	0.080954	3.5483e-05	0.05798	supercritical
786.0	108.5	72.156	0.013859	846.94	997.31	2.8121	0.98125	1.2039	433.08	0.080426	3.5518e-05	0.05805	supercritical
786.0	111.75	74.281	0.013462	846.55	997.0	2.806	0.98145	1.205	433.51	0.079901	3.5554e-05	0.058121	supercritical
786.0	115.0	76.403	0.013089	846.17	996.68	2.8002	0.98164	1.2062	433.94	0.079376	3.559e-05	0.058191	supercritical
786.0	118.25	78.522	0.012735	845.78	996.37	2.7944	0.98184	1.2073	434.37	0.078853	3.5626e-05	0.05826	supercritical
786.0	121.5	80.639	0.012401	845.39	996.06	2.7888	0.98203	1.2085	434.81	0.078331	3.5663e-05	0.05833	supercritical
786.0	124.75	82.753	0.012084	845.01	995.76	2.7834	0.98223	1.2096	435.26	0.07781	3.57e-05	0.058399	supercritical
786.0	128.0	84.864	0.011784	844.62	995.45	2.7781	0.98242	1.2108	435.71	0.07729	3.5737e-05	0.058469	supercritical
786.0	131.25	86.973	0.011498	844.24	995.15	2.7729	0.98262	1.2119	436.16	0.076772	3.5774e-05	0.058538	supercritical
786.0	134.5	89.078	0.011226	843.86	994.85	2.7678	0.98281	1.213	436.61	0.076254	3.5812e-05	0.058607	supercritical
786.0	137.75	91.181	0.010967	843.48	994.55	2.7628	0.983	1.2142	437.07	0.075738	3.585e-05	0.058677	supercritical
