Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
244.0	56.5	1086.5	0.00092038	130.05	135.25	0.74165	0.9453	2.015	811.62	-0.0036989	0.00016997	0.14811	liquid
244.0	59.75	1087.5	0.0009195	129.78	135.28	0.74053	0.94559	2.0107	814.17	-0.0039758	0.00017059	0.14843	liquid
244.0	63.0	1088.6	0.00091862	129.52	135.3	0.73941	0.94587	2.0065	816.7	-0.0042479	0.00017121	0.14876	liquid
244.0	66.25	1089.6	0.00091775	129.25	135.33	0.73831	0.94615	2.0024	819.22	-0.0045153	0.00017183	0.14909	liquid
244.0	69.5	1090.6	0.00091689	128.99	135.36	0.73721	0.94644	1.9983	821.71	-0.0047783	0.00017244	0.14941	liquid
244.0	72.75	1091.6	0.00091604	128.73	135.39	0.73612	0.94671	1.9943	824.19	-0.0050368	0.00017305	0.14973	liquid
244.0	76.0	1092.7	0.0009152	128.47	135.43	0.73504	0.94699	1.9904	826.65	-0.005291	0.00017366	0.15005	liquid
244.0	79.25	1093.6	0.00091437	128.22	135.46	0.73396	0.94727	1.9866	829.09	-0.005541	0.00017426	0.15037	liquid
244.0	82.5	1094.6	0.00091355	127.96	135.5	0.73289	0.94754	1.9829	831.52	-0.005787	0.00017487	0.15068	liquid
244.0	85.75	1095.6	0.00091273	127.71	135.54	0.73183	0.94781	1.9792	833.92	-0.006029	0.00017547	0.151	liquid
244.0	89.0	1096.6	0.00091192	127.46	135.58	0.73078	0.94808	1.9756	836.32	-0.0062672	0.00017607	0.15131	liquid
244.0	92.25	1097.6	0.00091112	127.21	135.62	0.72973	0.94835	1.972	838.7	-0.0065016	0.00017667	0.15162	liquid
