Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
579.0	56.5	52.523	0.019039	657.09	764.66	2.5924	0.88448	1.1137	365.44	0.20273	2.7822e-05	0.041194	vapor
579.0	59.75	55.59	0.017989	656.44	763.92	2.5807	0.88504	1.1167	365.57	0.20165	2.7872e-05	0.041305	vapor
579.0	63.0	58.66	0.017047	655.79	763.19	2.5696	0.8856	1.1196	365.71	0.20057	2.7923e-05	0.041417	vapor
579.0	66.25	61.734	0.016199	655.15	762.46	2.559	0.88616	1.1226	365.86	0.19948	2.7975e-05	0.04153	vapor
579.0	69.5	64.811	0.015429	654.5	761.74	2.5489	0.88671	1.1256	366.02	0.19839	2.8027e-05	0.041642	vapor
579.0	72.75	67.892	0.014729	653.86	761.01	2.5392	0.88726	1.1286	366.19	0.19729	2.808e-05	0.041756	vapor
579.0	76.0	70.977	0.014089	653.21	760.29	2.5299	0.88781	1.1315	366.37	0.19618	2.8134e-05	0.041869	vapor
579.0	76.0	70.977	0.014089	653.21	760.29	2.5299	0.88781	1.1315	366.37	0.19618	2.8134e-05	0.041869	supercritical
579.0	76.0	70.977	0.014089	653.21	760.29	2.5299	0.88781	1.1315	366.37	0.19618	2.8134e-05	0.041869	supercritical
579.0	79.25	74.064	0.013502	652.57	759.57	2.5209	0.88836	1.1345	366.56	0.19507	2.8189e-05	0.041983	supercritical
579.0	82.5	77.155	0.012961	651.92	758.85	2.5122	0.88891	1.1375	366.76	0.19396	2.8244e-05	0.042098	supercritical
579.0	85.75	80.248	0.012461	651.28	758.14	2.5038	0.88945	1.1405	366.97	0.19284	2.83e-05	0.042213	supercritical
579.0	89.0	83.344	0.011999	650.64	757.42	2.4957	0.88999	1.1435	367.19	0.19171	2.8358e-05	0.042329	supercritical
579.0	92.25	86.442	0.011568	649.99	756.71	2.4879	0.89053	1.1465	367.42	0.19058	2.8415e-05	0.042445	supercritical
579.0	95.5	89.542	0.011168	649.35	756.0	2.4803	0.89107	1.1495	367.66	0.18945	2.8474e-05	0.042562	supercritical
579.0	98.75	92.645	0.010794	648.71	755.3	2.4729	0.89161	1.1525	367.91	0.18831	2.8534e-05	0.04268	supercritical
579.0	102.0	95.749	0.010444	648.06	754.59	2.4657	0.89214	1.1555	368.18	0.18716	2.8594e-05	0.042799	supercritical
579.0	105.25	98.855	0.010116	647.42	753.89	2.4588	0.89267	1.1585	368.45	0.18601	2.8656e-05	0.042918	supercritical
579.0	108.5	101.96	0.0098075	646.78	753.19	2.452	0.8932	1.1615	368.73	0.18485	2.8718e-05	0.043038	supercritical
579.0	111.75	105.07	0.0095173	646.14	752.49	2.4453	0.89373	1.1645	369.02	0.18369	2.8781e-05	0.043159	supercritical
579.0	115.0	108.18	0.0092436	645.5	751.8	2.4389	0.89425	1.1675	369.32	0.18252	2.8845e-05	0.043281	supercritical
579.0	118.25	111.29	0.0089852	644.86	751.11	2.4326	0.89477	1.1705	369.63	0.18135	2.8909e-05	0.043404	supercritical
579.0	121.5	114.41	0.0087408	644.22	750.42	2.4264	0.89529	1.1734	369.96	0.18018	2.8975e-05	0.043528	supercritical
579.0	124.75	117.52	0.0085093	643.58	749.73	2.4204	0.89581	1.1764	370.29	0.17899	2.9042e-05	0.043653	supercritical
579.0	128.0	120.63	0.0082897	642.94	749.05	2.4145	0.89632	1.1794	370.64	0.17781	2.9109e-05	0.043778	supercritical
579.0	131.25	123.74	0.0080812	642.31	748.37	2.4087	0.89683	1.1824	370.99	0.17661	2.9177e-05	0.043905	supercritical
579.0	134.5	126.86	0.0078829	641.67	747.69	2.4031	0.89734	1.1853	371.36	0.17542	2.9247e-05	0.044033	supercritical
579.0	137.75	129.97	0.0076941	641.03	747.02	2.3975	0.89785	1.1883	371.73	0.17421	2.9317e-05	0.044162	supercritical
579.0	141.0	133.08	0.0075141	640.4	746.35	2.3921	0.89835	1.1912	372.12	0.17301	2.9388e-05	0.044291	supercritical
579.0	144.25	136.19	0.0073425	639.77	745.68	2.3868	0.89885	1.1941	372.52	0.1718	2.946e-05	0.044422	supercritical
579.0	147.5	139.31	0.0071785	639.13	745.02	2.3816	0.89934	1.1971	372.93	0.17058	2.9533e-05	0.044554	supercritical
579.0	150.75	142.42	0.0070217	638.5	744.35	2.3764	0.89984	1.2	373.35	0.16936	2.9607e-05	0.044687	supercritical
579.0	154.0	145.52	0.0068717	637.87	743.69	2.3714	0.90033	1.2029	373.79	0.16814	2.9682e-05	0.044821	supercritical
579.0	157.25	148.63	0.0067281	637.24	743.04	2.3664	0.90081	1.2058	374.23	0.16691	2.9758e-05	0.044957	supercritical
579.0	160.5	151.74	0.0065904	636.61	742.39	2.3616	0.9013	1.2087	374.68	0.16568	2.9835e-05	0.045093	supercritical
579.0	163.75	154.84	0.0064583	635.98	741.74	2.3568	0.90178	1.2115	375.15	0.16445	2.9912e-05	0.045231	supercritical
579.0	167.0	157.94	0.0063315	635.36	741.09	2.3521	0.90226	1.2144	375.63	0.16321	2.9991e-05	0.045369	supercritical
579.0	170.25	161.04	0.0062096	634.73	740.45	2.3475	0.90273	1.2173	376.12	0.16197	3.0071e-05	0.045509	supercritical
579.0	173.5	164.14	0.0060925	634.11	739.81	2.3429	0.9032	1.2201	376.62	0.16073	3.0151e-05	0.04565	supercritical
579.0	176.75	167.23	0.0059798	633.48	739.17	2.3384	0.90367	1.2229	377.13	0.15949	3.0233e-05	0.045792	supercritical
579.0	180.0	170.32	0.0058712	632.86	738.54	2.334	0.90413	1.2257	377.65	0.15824	3.0316e-05	0.045936	supercritical
579.0	183.25	173.41	0.0057667	632.24	737.91	2.3297	0.9046	1.2285	378.18	0.15699	3.0399e-05	0.04608	supercritical
579.0	186.5	176.49	0.0056659	631.62	737.29	2.3254	0.90505	1.2313	378.73	0.15574	3.0483e-05	0.046226	supercritical
579.0	189.75	179.57	0.0055687	631.0	736.67	2.3211	0.90551	1.234	379.29	0.15448	3.0569e-05	0.046373	supercritical
579.0	193.0	182.65	0.0054749	630.38	736.05	2.317	0.90596	1.2368	379.85	0.15323	3.0655e-05	0.046521	supercritical
579.0	196.25	185.72	0.0053843	629.77	735.44	2.3129	0.90641	1.2395	380.43	0.15197	3.0743e-05	0.04667	supercritical
579.0	199.5	188.79	0.0052968	629.15	734.82	2.3088	0.90685	1.2422	381.02	0.15071	3.0831e-05	0.04682	supercritical
579.0	202.75	191.86	0.0052122	628.54	734.22	2.3048	0.9073	1.2449	381.63	0.14946	3.092e-05	0.046972	supercritical
579.0	206.0	194.92	0.0051304	627.93	733.62	2.3009	0.90773	1.2475	382.24	0.1482	3.1011e-05	0.047124	supercritical
579.0	209.25	197.97	0.0050513	627.32	733.02	2.297	0.90817	1.2502	382.87	0.14694	3.1102e-05	0.047278	supercritical
579.0	212.5	201.02	0.0049746	626.71	732.42	2.2931	0.9086	1.2528	383.5	0.14568	3.1194e-05	0.047433	supercritical
579.0	215.75	204.06	0.0049004	626.1	731.83	2.2893	0.90903	1.2554	384.15	0.14442	3.1287e-05	0.047589	supercritical
579.0	219.0	207.1	0.0048285	625.5	731.24	2.2856	0.90945	1.258	384.81	0.14316	3.1381e-05	0.047746	supercritical
579.0	222.25	210.14	0.0047588	624.89	730.66	2.2819	0.90988	1.2606	385.48	0.1419	3.1476e-05	0.047904	supercritical
579.0	225.5	213.16	0.0046912	624.29	730.08	2.2782	0.91029	1.2631	386.16	0.14065	3.1572e-05	0.048063	supercritical
579.0	228.75	216.18	0.0046257	623.69	729.51	2.2746	0.91071	1.2656	386.85	0.13939	3.1669e-05	0.048223	supercritical
579.0	232.0	219.2	0.0045621	623.09	728.93	2.2711	0.91112	1.2681	387.56	0.13814	3.1767e-05	0.048384	supercritical
579.0	235.25	222.21	0.0045003	622.5	728.37	2.2676	0.91153	1.2706	388.27	0.13689	3.1866e-05	0.048547	supercritical
579.0	238.5	225.21	0.0044403	621.9	727.8	2.2641	0.91193	1.2731	389.0	0.13564	3.1966e-05	0.04871	supercritical
579.0	241.75	228.2	0.004382	621.31	727.24	2.2606	0.91233	1.2755	389.73	0.13439	3.2066e-05	0.048874	supercritical
579.0	245.0	231.19	0.0043254	620.72	726.69	2.2572	0.91273	1.2779	390.48	0.13314	3.2168e-05	0.04904	supercritical
579.0	248.25	234.17	0.0042704	620.13	726.14	2.2539	0.91313	1.2803	391.24	0.1319	3.227e-05	0.049206	supercritical
579.0	251.5	237.15	0.0042168	619.54	725.59	2.2505	0.91352	1.2826	392.01	0.13066	3.2374e-05	0.049373	supercritical
579.0	254.75	240.11	0.0041647	618.95	725.05	2.2472	0.91391	1.285	392.79	0.12942	3.2478e-05	0.049541	supercritical
579.0	258.0	243.07	0.0041141	618.37	724.51	2.244	0.91429	1.2873	393.58	0.12819	3.2583e-05	0.04971	supercritical
579.0	261.25	246.02	0.0040647	617.79	723.98	2.2408	0.91467	1.2896	394.38	0.12696	3.2689e-05	0.04988	supercritical
579.0	264.5	248.96	0.0040167	617.2	723.45	2.2376	0.91505	1.2919	395.19	0.12573	3.2796e-05	0.050051	supercritical
579.0	267.75	251.9	0.0039699	616.63	722.92	2.2344	0.91542	1.2941	396.01	0.12451	3.2904e-05	0.050223	supercritical
579.0	271.0	254.82	0.0039243	616.05	722.4	2.2313	0.9158	1.2963	396.84	0.12329	3.3013e-05	0.050395	supercritical
579.0	274.25	257.74	0.0038799	615.47	721.88	2.2282	0.91616	1.2985	397.68	0.12208	3.3123e-05	0.050568	supercritical
579.0	277.5	260.65	0.0038366	614.9	721.37	2.2252	0.91653	1.3007	398.53	0.12087	3.3233e-05	0.050743	supercritical
579.0	280.75	263.55	0.0037944	614.33	720.86	2.2222	0.91689	1.3028	399.39	0.11967	3.3344e-05	0.050917	supercritical
579.0	284.0	266.44	0.0037532	613.76	720.36	2.2192	0.91725	1.305	400.26	0.11847	3.3456e-05	0.051093	supercritical
579.0	287.25	269.32	0.0037131	613.2	719.85	2.2162	0.9176	1.3071	401.14	0.11727	3.3569e-05	0.051269	supercritical
579.0	290.5	272.19	0.0036739	612.63	719.36	2.2133	0.91796	1.3091	402.03	0.11608	3.3683e-05	0.051446	supercritical
579.0	293.75	275.05	0.0036357	612.07	718.87	2.2104	0.91831	1.3112	402.93	0.1149	3.3798e-05	0.051624	supercritical
579.0	297.0	277.91	0.0035983	611.51	718.38	2.2075	0.91865	1.3132	403.84	0.11372	3.3913e-05	0.051802	supercritical
579.0	300.25	280.75	0.0035619	610.95	717.9	2.2047	0.919	1.3152	404.75	0.11255	3.4029e-05	0.051981	supercritical
579.0	303.5	283.58	0.0035263	610.39	717.42	2.2019	0.91934	1.3172	405.68	0.11139	3.4146e-05	0.052161	supercritical
579.0	306.75	286.41	0.0034915	609.84	716.94	2.1991	0.91967	1.3191	406.61	0.11023	3.4264e-05	0.052341	supercritical
579.0	310.0	289.22	0.0034575	609.29	716.47	2.1963	0.92001	1.321	407.56	0.10908	3.4383e-05	0.052521	supercritical
579.0	313.25	292.03	0.0034243	608.74	716.01	2.1936	0.92034	1.3229	408.51	0.10793	3.4502e-05	0.052703	supercritical
579.0	316.5	294.82	0.0033919	608.19	715.54	2.1909	0.92066	1.3248	409.47	0.10679	3.4622e-05	0.052884	supercritical
579.0	319.75	297.61	0.0033601	607.65	715.09	2.1882	0.92099	1.3266	410.44	0.10566	3.4743e-05	0.053067	supercritical
579.0	323.0	300.38	0.0033291	607.1	714.63	2.1855	0.92131	1.3285	411.42	0.10453	3.4864e-05	0.053249	supercritical
579.0	326.25	303.14	0.0032988	606.56	714.18	2.1829	0.92163	1.3303	412.4	0.10341	3.4987e-05	0.053432	supercritical
579.0	329.5	305.9	0.0032691	606.02	713.74	2.1803	0.92195	1.332	413.39	0.1023	3.511e-05	0.053616	supercritical
579.0	332.75	308.64	0.00324	605.49	713.3	2.1777	0.92226	1.3338	414.4	0.1012	3.5233e-05	0.0538	supercritical
579.0	336.0	311.37	0.0032116	604.95	712.86	2.1751	0.92257	1.3355	415.4	0.1001	3.5358e-05	0.053984	supercritical
579.0	339.25	314.09	0.0031838	604.42	712.43	2.1726	0.92288	1.3372	416.42	0.099008	3.5483e-05	0.054169	supercritical
579.0	342.5	316.8	0.0031565	603.89	712.0	2.1701	0.92318	1.3389	417.44	0.097926	3.5608e-05	0.054354	supercritical
579.0	345.75	319.5	0.0031299	603.36	711.58	2.1676	0.92349	1.3406	418.47	0.096851	3.5735e-05	0.054539	supercritical
579.0	349.0	322.19	0.0031038	602.84	711.16	2.1651	0.92379	1.3422	419.51	0.095783	3.5862e-05	0.054725	supercritical
579.0	352.25	324.87	0.0030782	602.31	710.74	2.1626	0.92408	1.3438	420.56	0.094723	3.5989e-05	0.054911	supercritical
579.0	355.5	327.53	0.0030531	601.79	710.33	2.1602	0.92438	1.3454	421.61	0.093671	3.6118e-05	0.055097	supercritical
579.0	358.75	330.19	0.0030286	601.27	709.92	2.1578	0.92467	1.3469	422.67	0.092627	3.6246e-05	0.055284	supercritical
579.0	362.0	332.83	0.0030045	600.76	709.52	2.1554	0.92496	1.3485	423.73	0.09159	3.6376e-05	0.05547	supercritical
579.0	365.25	335.47	0.0029809	600.24	709.12	2.153	0.92524	1.35	424.8	0.090561	3.6506e-05	0.055657	supercritical
579.0	368.5	338.09	0.0029578	599.73	708.72	2.1507	0.92553	1.3515	425.88	0.08954	3.6637e-05	0.055844	supercritical
579.0	371.75	340.7	0.0029351	599.22	708.33	2.1483	0.92581	1.353	426.96	0.088528	3.6768e-05	0.056031	supercritical
579.0	375.0	343.3	0.0029129	598.71	707.95	2.146	0.92609	1.3544	428.05	0.087523	3.69e-05	0.056219	supercritical
579.0	378.25	345.89	0.0028911	598.21	707.56	2.1437	0.92637	1.3558	429.15	0.086526	3.7032e-05	0.056406	supercritical
579.0	381.5	348.47	0.0028697	597.7	707.18	2.1415	0.92664	1.3572	430.25	0.085537	3.7165e-05	0.056594	supercritical
579.0	384.75	351.03	0.0028487	597.2	706.81	2.1392	0.92691	1.3586	431.35	0.084556	3.7299e-05	0.056781	supercritical
579.0	388.0	353.59	0.0028282	596.7	706.44	2.137	0.92718	1.36	432.47	0.083583	3.7433e-05	0.056969	supercritical
579.0	391.25	356.13	0.002808	596.21	706.07	2.1348	0.92745	1.3613	433.58	0.082619	3.7567e-05	0.057157	supercritical
579.0	394.5	358.66	0.0027881	595.71	705.71	2.1326	0.92771	1.3627	434.7	0.081662	3.7703e-05	0.057345	supercritical
579.0	397.75	361.18	0.0027687	595.22	705.35	2.1304	0.92798	1.364	435.83	0.080713	3.7838e-05	0.057532	supercritical
579.0	401.0	363.69	0.0027496	594.73	704.99	2.1282	0.92824	1.3652	436.97	0.079772	3.7974e-05	0.05772	supercritical
579.0	404.25	366.19	0.0027308	594.24	704.64	2.1261	0.92849	1.3665	438.1	0.07884	3.8111e-05	0.057908	supercritical
579.0	407.5	368.68	0.0027124	593.76	704.29	2.1239	0.92875	1.3677	439.24	0.077915	3.8248e-05	0.058096	supercritical
579.0	410.75	371.15	0.0026943	593.28	703.94	2.1218	0.929	1.369	440.39	0.076998	3.8385e-05	0.058284	supercritical
579.0	414.0	373.61	0.0026766	592.79	703.6	2.1197	0.92926	1.3702	441.54	0.07609	3.8523e-05	0.058471	supercritical
579.0	417.25	376.07	0.0026591	592.32	703.27	2.1177	0.92951	1.3714	442.7	0.075189	3.8662e-05	0.058659	supercritical
579.0	420.5	378.51	0.002642	591.84	702.93	2.1156	0.92975	1.3725	443.86	0.074296	3.88e-05	0.058846	supercritical
579.0	423.75	380.94	0.0026251	591.37	702.6	2.1136	0.93	1.3737	445.02	0.073411	3.894e-05	0.059034	supercritical
579.0	427.0	383.36	0.0026085	590.89	702.28	2.1115	0.93024	1.3748	446.19	0.072534	3.9079e-05	0.059221	supercritical
579.0	430.25	385.76	0.0025923	590.42	701.96	2.1095	0.93049	1.3759	447.36	0.071665	3.9219e-05	0.059408	supercritical
579.0	433.5	388.16	0.0025763	589.96	701.64	2.1075	0.93073	1.377	448.54	0.070803	3.936e-05	0.059595	supercritical
579.0	436.75	390.54	0.0025605	589.49	701.32	2.1055	0.93096	1.3781	449.72	0.069949	3.9501e-05	0.059782	supercritical
579.0	440.0	392.92	0.0025451	589.03	701.01	2.1035	0.9312	1.3791	450.9	0.069103	3.9642e-05	0.059969	supercritical
579.0	443.25	395.28	0.0025299	588.57	700.7	2.1016	0.93143	1.3801	452.09	0.068264	3.9784e-05	0.060156	supercritical
579.0	446.5	397.63	0.0025149	588.11	700.4	2.0996	0.93167	1.3812	453.28	0.067434	3.9925e-05	0.060342	supercritical
579.0	449.75	399.97	0.0025002	587.65	700.1	2.0977	0.9319	1.3822	454.47	0.06661	4.0068e-05	0.060528	supercritical
579.0	453.0	402.3	0.0024857	587.2	699.8	2.0958	0.93212	1.3831	455.67	0.065794	4.021e-05	0.060714	supercritical
579.0	456.25	404.61	0.0024715	586.74	699.51	2.0939	0.93235	1.3841	456.87	0.064986	4.0353e-05	0.0609	supercritical
579.0	459.5	406.92	0.0024575	586.29	699.22	2.092	0.93258	1.3851	458.07	0.064185	4.0497e-05	0.061085	supercritical
579.0	462.75	409.21	0.0024437	585.85	698.93	2.0902	0.9328	1.386	459.28	0.063391	4.064e-05	0.061271	supercritical
579.0	466.0	411.5	0.0024302	585.4	698.64	2.0883	0.93302	1.3869	460.49	0.062604	4.0784e-05	0.061456	supercritical
579.0	469.25	413.77	0.0024168	584.96	698.36	2.0864	0.93324	1.3878	461.7	0.061825	4.0929e-05	0.061641	supercritical
579.0	472.5	416.03	0.0024037	584.51	698.09	2.0846	0.93346	1.3887	462.92	0.061053	4.1073e-05	0.061825	supercritical
579.0	475.75	418.28	0.0023907	584.07	697.81	2.0828	0.93368	1.3896	464.13	0.060288	4.1218e-05	0.06201	supercritical
579.0	479.0	420.52	0.002378	583.64	697.54	2.081	0.93389	1.3904	465.35	0.05953	4.1363e-05	0.062194	supercritical
579.0	482.25	422.75	0.0023655	583.2	697.27	2.0792	0.93411	1.3913	466.58	0.058779	4.1509e-05	0.062377	supercritical
579.0	485.5	424.97	0.0023531	582.77	697.01	2.0774	0.93432	1.3921	467.8	0.058035	4.1654e-05	0.062561	supercritical
579.0	488.75	427.18	0.002341	582.34	696.75	2.0757	0.93453	1.3929	469.03	0.057298	4.18e-05	0.062744	supercritical
579.0	492.0	429.37	0.002329	581.91	696.49	2.0739	0.93474	1.3937	470.26	0.056567	4.1946e-05	0.062927	supercritical
579.0	495.25	431.56	0.0023172	581.48	696.24	2.0722	0.93495	1.3945	471.49	0.055844	4.2093e-05	0.06311	supercritical
579.0	498.5	433.73	0.0023056	581.05	695.99	2.0704	0.93516	1.3952	472.72	0.055127	4.224e-05	0.063292	supercritical
579.0	501.75	435.9	0.0022941	580.63	695.74	2.0687	0.93536	1.396	473.96	0.054416	4.2386e-05	0.063474	supercritical
579.0	505.0	438.05	0.0022828	580.21	695.49	2.067	0.93556	1.3967	475.19	0.053712	4.2534e-05	0.063655	supercritical
579.0	508.25	440.2	0.0022717	579.79	695.25	2.0653	0.93577	1.3974	476.43	0.053015	4.2681e-05	0.063837	supercritical
579.0	511.5	442.33	0.0022608	579.37	695.01	2.0636	0.93597	1.3981	477.67	0.052324	4.2828e-05	0.064018	supercritical
579.0	514.75	444.45	0.00225	578.96	694.77	2.0619	0.93617	1.3988	478.92	0.051639	4.2976e-05	0.064198	supercritical
579.0	518.0	446.56	0.0022393	578.54	694.54	2.0603	0.93637	1.3995	480.16	0.050961	4.3124e-05	0.064378	supercritical
579.0	521.25	448.66	0.0022288	578.13	694.31	2.0586	0.93656	1.4002	481.41	0.050288	4.3272e-05	0.064558	supercritical
579.0	524.5	450.76	0.0022185	577.72	694.08	2.057	0.93676	1.4008	482.66	0.049622	4.3421e-05	0.064738	supercritical
579.0	527.75	452.84	0.0022083	577.32	693.86	2.0553	0.93695	1.4015	483.91	0.048963	4.3569e-05	0.064917	supercritical
579.0	531.0	454.91	0.0021982	576.91	693.64	2.0537	0.93715	1.4021	485.16	0.048309	4.3718e-05	0.065096	supercritical
579.0	534.25	456.97	0.0021883	576.51	693.42	2.0521	0.93734	1.4027	486.41	0.047661	4.3866e-05	0.065274	supercritical
579.0	537.5	459.02	0.0021786	576.1	693.2	2.0505	0.93753	1.4033	487.66	0.047019	4.4015e-05	0.065452	supercritical
579.0	540.75	461.06	0.0021689	575.71	692.99	2.0489	0.93772	1.4039	488.92	0.046383	4.4165e-05	0.06563	supercritical
579.0	544.0	463.09	0.0021594	575.31	692.78	2.0474	0.93791	1.4045	490.18	0.045752	4.4314e-05	0.065807	supercritical
579.0	547.25	465.11	0.00215	574.91	692.57	2.0458	0.9381	1.4051	491.43	0.045128	4.4463e-05	0.065984	supercritical
579.0	550.5	467.12	0.0021408	574.52	692.37	2.0442	0.93829	1.4056	492.69	0.044509	4.4613e-05	0.066161	supercritical
579.0	553.75	469.12	0.0021316	574.13	692.16	2.0427	0.93847	1.4062	493.95	0.043895	4.4762e-05	0.066337	supercritical
579.0	557.0	471.11	0.0021226	573.74	691.97	2.0411	0.93866	1.4067	495.21	0.043288	4.4912e-05	0.066513	supercritical
579.0	560.25	473.09	0.0021137	573.35	691.77	2.0396	0.93884	1.4072	496.47	0.042685	4.5062e-05	0.066688	supercritical
579.0	563.5	475.07	0.002105	572.96	691.58	2.0381	0.93902	1.4077	497.74	0.042089	4.5212e-05	0.066863	supercritical
579.0	566.75	477.03	0.0020963	572.58	691.38	2.0366	0.9392	1.4082	499.0	0.041497	4.5362e-05	0.067038	supercritical
579.0	570.0	478.98	0.0020878	572.19	691.2	2.0351	0.93938	1.4087	500.26	0.040911	4.5512e-05	0.067212	supercritical
579.0	573.25	480.92	0.0020793	571.81	691.01	2.0336	0.93956	1.4092	501.53	0.04033	4.5663e-05	0.067386	supercritical
579.0	576.5	482.86	0.002071	571.43	690.83	2.0321	0.93974	1.4097	502.79	0.039755	4.5813e-05	0.067559	supercritical
579.0	579.75	484.78	0.0020628	571.05	690.65	2.0306	0.93992	1.4101	504.06	0.039185	4.5964e-05	0.067732	supercritical
579.0	583.0	486.69	0.0020547	570.68	690.47	2.0292	0.9401	1.4106	505.33	0.038619	4.6114e-05	0.067905	supercritical
579.0	586.25	488.6	0.0020467	570.31	690.29	2.0277	0.94027	1.411	506.6	0.038059	4.6265e-05	0.068077	supercritical
579.0	589.5	490.5	0.0020388	569.93	690.12	2.0263	0.94045	1.4114	507.86	0.037504	4.6416e-05	0.068249	supercritical
579.0	592.75	492.38	0.0020309	569.56	689.95	2.0248	0.94062	1.4118	509.13	0.036954	4.6566e-05	0.06842	supercritical
579.0	596.0	494.26	0.0020232	569.19	689.78	2.0234	0.94079	1.4122	510.4	0.036409	4.6717e-05	0.068591	supercritical
579.0	599.25	496.13	0.0020156	568.83	689.61	2.022	0.94097	1.4126	511.67	0.035868	4.6868e-05	0.068762	supercritical
579.0	602.5	497.99	0.0020081	568.46	689.45	2.0206	0.94114	1.413	512.94	0.035333	4.7019e-05	0.068932	supercritical
579.0	605.75	499.84	0.0020007	568.1	689.29	2.0192	0.94131	1.4134	514.21	0.034802	4.717e-05	0.069102	supercritical
579.0	609.0	501.68	0.0019933	567.74	689.13	2.0178	0.94148	1.4138	515.48	0.034276	4.7321e-05	0.069271	supercritical
579.0	612.25	503.51	0.0019861	567.38	688.97	2.0164	0.94165	1.4141	516.75	0.033755	4.7472e-05	0.06944	supercritical
579.0	615.5	505.33	0.0019789	567.02	688.82	2.015	0.94182	1.4145	518.03	0.033238	4.7623e-05	0.069609	supercritical
579.0	618.75	507.15	0.0019718	566.66	688.67	2.0136	0.94198	1.4148	519.3	0.032726	4.7774e-05	0.069777	supercritical
579.0	622.0	508.95	0.0019648	566.31	688.52	2.0123	0.94215	1.4151	520.57	0.032219	4.7925e-05	0.069945	supercritical
579.0	625.25	510.75	0.0019579	565.95	688.37	2.0109	0.94232	1.4155	521.84	0.031716	4.8077e-05	0.070112	supercritical
579.0	628.5	512.54	0.0019511	565.6	688.23	2.0096	0.94248	1.4158	523.11	0.031217	4.8228e-05	0.070279	supercritical
579.0	631.75	514.32	0.0019443	565.25	688.08	2.0082	0.94265	1.4161	524.38	0.030723	4.8379e-05	0.070445	supercritical
579.0	635.0	516.09	0.0019376	564.9	687.94	2.0069	0.94281	1.4164	525.65	0.030233	4.853e-05	0.070611	supercritical
579.0	638.25	517.85	0.0019311	564.56	687.81	2.0056	0.94298	1.4167	526.93	0.029748	4.8682e-05	0.070777	supercritical
579.0	641.5	519.61	0.0019245	564.21	687.67	2.0043	0.94314	1.417	528.2	0.029267	4.8833e-05	0.070942	supercritical
579.0	644.75	521.35	0.0019181	563.87	687.54	2.003	0.9433	1.4172	529.47	0.02879	4.8984e-05	0.071107	supercritical
579.0	648.0	523.09	0.0019117	563.53	687.4	2.0017	0.94346	1.4175	530.74	0.028318	4.9135e-05	0.071272	supercritical
