Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
338.0	56.5	111.6	0.0089604	443.2	493.83	1.9843	0.79428	1.3212	254.75	0.77079	1.8277e-05	0.024678	vapor
338.0	59.75	120.1	0.0083267	440.72	490.47	1.9661	0.80152	1.3674	253.0	0.76592	1.8447e-05	0.025198	vapor
338.0	63.0	128.93	0.0077559	438.16	487.02	1.9481	0.80899	1.4179	251.28	0.76043	1.8632e-05	0.025764	vapor
338.0	66.25	138.15	0.0072386	435.51	483.46	1.9304	0.8167	1.4732	249.57	0.75425	1.8834e-05	0.02638	vapor
338.0	69.5	147.77	0.0067672	432.76	479.79	1.9128	0.82465	1.534	247.89	0.74732	1.9057e-05	0.027053	vapor
338.0	72.75	157.84	0.0063356	429.92	476.01	1.8953	0.83286	1.601	246.25	0.73956	1.9303e-05	0.027789	vapor
338.0	76.0	168.39	0.0059386	426.96	472.09	1.8778	0.84134	1.675	244.65	0.73088	1.9573e-05	0.028596	vapor
338.0	76.0	168.39	0.0059386	426.96	472.09	1.8778	0.84134	1.675	244.65	0.73088	1.9573e-05	0.028596	supercritical
338.0	76.0	168.39	0.0059386	426.96	472.09	1.8778	0.84134	1.675	244.65	0.73088	1.9573e-05	0.028596	supercritical
338.0	79.25	179.47	0.0055718	423.89	468.05	1.8603	0.85008	1.757	243.11	0.7212	1.9873e-05	0.029482	supercritical
338.0	82.5	191.14	0.0052318	420.69	463.85	1.8427	0.8591	1.8481	241.63	0.71041	2.0206e-05	0.030456	supercritical
338.0	85.75	203.44	0.0049154	417.36	459.51	1.825	0.8684	1.9495	240.25	0.69841	2.0576e-05	0.031526	supercritical
338.0	89.0	216.44	0.0046202	413.88	455.0	1.8071	0.87795	2.0624	238.97	0.68509	2.0989e-05	0.032702	supercritical
338.0	92.25	230.2	0.004344	410.25	450.32	1.7889	0.88773	2.188	237.82	0.67033	2.1451e-05	0.033992	supercritical
338.0	95.5	244.79	0.0040851	406.45	445.47	1.7705	0.89769	2.3274	236.84	0.65402	2.1971e-05	0.035403	supercritical
338.0	98.75	260.27	0.0038422	402.49	440.43	1.7518	0.90777	2.4813	236.07	0.63604	2.2554e-05	0.03694	supercritical
338.0	102.0	276.69	0.0036142	398.34	435.21	1.7328	0.91784	2.6494	235.55	0.61632	2.3212e-05	0.038601	supercritical
338.0	105.25	294.09	0.0034003	394.03	429.82	1.7135	0.92776	2.83	235.36	0.5948	2.3953e-05	0.040379	supercritical
338.0	108.5	312.48	0.0032002	389.55	424.28	1.6939	0.9373	3.0195	235.55	0.57152	2.4786e-05	0.042256	supercritical
338.0	111.75	331.81	0.0030138	384.94	418.62	1.6742	0.94621	3.2115	236.21	0.5466	2.5718e-05	0.044206	supercritical
338.0	115.0	351.97	0.0028412	380.21	412.89	1.6544	0.95417	3.3971	237.44	0.5203	2.6754e-05	0.046189	supercritical
338.0	118.25	372.78	0.0026825	375.43	407.15	1.6348	0.96091	3.5659	239.31	0.493	2.7894e-05	0.048162	supercritical
338.0	121.5	393.99	0.0025381	370.65	401.49	1.6155	0.96621	3.7068	241.9	0.46514	2.9132e-05	0.050081	supercritical
338.0	124.75	415.29	0.002408	365.93	395.97	1.5968	0.96993	3.8106	245.26	0.43722	3.0453e-05	0.051907	supercritical
338.0	128.0	436.33	0.0022918	361.34	390.68	1.5789	0.97207	3.8715	249.39	0.40975	3.1839e-05	0.053611	supercritical
338.0	131.25	456.81	0.0021891	356.94	385.68	1.5619	0.97271	3.8889	254.26	0.38319	3.3267e-05	0.055181	supercritical
338.0	134.5	476.46	0.0020988	352.77	381.0	1.546	0.97205	3.8672	259.79	0.35792	3.4712e-05	0.056621	supercritical
338.0	137.75	495.08	0.0020199	348.86	376.68	1.5313	0.97035	3.815	265.87	0.33424	3.6153e-05	0.057945	supercritical
338.0	141.0	512.59	0.0019509	345.21	372.71	1.5176	0.96791	3.7421	272.36	0.31232	3.7572e-05	0.059175	supercritical
338.0	144.25	528.96	0.0018905	341.81	369.08	1.505	0.96502	3.6569	279.14	0.29219	3.8957e-05	0.060331	supercritical
338.0	147.5	544.22	0.0018375	338.66	365.76	1.4934	0.96187	3.5659	286.12	0.2738	4.0301e-05	0.061426	supercritical
338.0	150.75	558.42	0.0017908	335.73	362.72	1.4827	0.95862	3.4735	293.2	0.25704	4.16e-05	0.062471	supercritical
338.0	154.0	571.64	0.0017494	333.01	359.95	1.4728	0.95536	3.3827	300.32	0.24178	4.285e-05	0.063474	supercritical
