Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
494.0	56.5	63.128	0.015841	581.49	670.99	2.4175	0.83907	1.093	334.91	0.29988	2.4576e-05	0.034666	vapor
494.0	59.75	66.91	0.014945	580.63	669.93	2.4052	0.84009	1.0981	334.81	0.29836	2.464e-05	0.03481	vapor
494.0	63.0	70.708	0.014143	579.76	668.86	2.3935	0.84112	1.1034	334.73	0.29681	2.4705e-05	0.034955	vapor
494.0	66.25	74.52	0.013419	578.9	667.8	2.3822	0.84214	1.1086	334.66	0.29523	2.4772e-05	0.035102	vapor
494.0	69.5	78.348	0.012764	578.03	666.73	2.3715	0.84316	1.1139	334.61	0.29364	2.4841e-05	0.035251	vapor
494.0	72.75	82.19	0.012167	577.16	665.67	2.3611	0.84418	1.1192	334.57	0.29202	2.4911e-05	0.035401	vapor
494.0	76.0	86.047	0.011622	576.29	664.61	2.3512	0.84519	1.1246	334.55	0.29037	2.4983e-05	0.035554	vapor
494.0	76.0	86.047	0.011622	576.29	664.61	2.3512	0.84519	1.1246	334.55	0.29037	2.4983e-05	0.035554	supercritical
494.0	76.0	86.047	0.011622	576.29	664.61	2.3512	0.84519	1.1246	334.55	0.29037	2.4983e-05	0.035554	supercritical
494.0	79.25	89.918	0.011121	575.41	663.55	2.3415	0.8462	1.13	334.54	0.2887	2.5056e-05	0.035708	supercritical
494.0	82.5	93.802	0.010661	574.54	662.49	2.3322	0.84721	1.1354	334.55	0.28701	2.5131e-05	0.035863	supercritical
494.0	85.75	97.701	0.010235	573.66	661.43	2.3232	0.84821	1.1409	334.57	0.28529	2.5207e-05	0.036021	supercritical
494.0	89.0	101.61	0.0098413	572.79	660.37	2.3145	0.84921	1.1463	334.62	0.28355	2.5286e-05	0.036181	supercritical
494.0	92.25	105.54	0.0094753	571.91	659.32	2.306	0.85021	1.1519	334.68	0.28178	2.5365e-05	0.036342	supercritical
494.0	95.5	109.47	0.0091346	571.03	658.26	2.2977	0.8512	1.1574	334.75	0.27999	2.5447e-05	0.036506	supercritical
494.0	98.75	113.42	0.0088165	570.15	657.21	2.2897	0.85218	1.1629	334.85	0.27817	2.553e-05	0.036672	supercritical
494.0	102.0	117.39	0.0085189	569.27	656.16	2.2819	0.85316	1.1685	334.96	0.27633	2.5615e-05	0.03684	supercritical
494.0	105.25	121.36	0.00824	568.39	655.11	2.2742	0.85414	1.1741	335.09	0.27447	2.5702e-05	0.03701	supercritical
494.0	108.5	125.34	0.0079781	567.5	654.07	2.2668	0.85511	1.1797	335.24	0.27258	2.579e-05	0.037182	supercritical
494.0	111.75	129.34	0.0077317	566.62	653.02	2.2595	0.85607	1.1853	335.4	0.27067	2.588e-05	0.037356	supercritical
494.0	115.0	133.34	0.0074994	565.74	651.98	2.2524	0.85703	1.191	335.59	0.26874	2.5973e-05	0.037533	supercritical
494.0	118.25	137.36	0.0072802	564.85	650.94	2.2454	0.85798	1.1966	335.79	0.26679	2.6067e-05	0.037712	supercritical
494.0	121.5	141.38	0.007073	563.97	649.91	2.2386	0.85893	1.2023	336.01	0.26481	2.6162e-05	0.037893	supercritical
494.0	124.75	145.42	0.0068768	563.08	648.87	2.2319	0.85986	1.2079	336.26	0.26281	2.626e-05	0.038077	supercritical
494.0	128.0	149.46	0.0066908	562.2	647.84	2.2254	0.8608	1.2136	336.52	0.2608	2.636e-05	0.038263	supercritical
