Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
625.0	56.5	48.272	0.020716	699.19	816.24	2.6781	0.90769	1.1292	380.33	0.16706	2.95e-05	0.044734	vapor
625.0	59.75	51.067	0.019582	698.62	815.63	2.6666	0.90812	1.1315	380.54	0.16615	2.9545e-05	0.044835	vapor
625.0	63.0	53.864	0.018565	698.05	815.02	2.6557	0.90854	1.1338	380.76	0.16523	2.959e-05	0.044936	vapor
625.0	66.25	56.662	0.017648	697.49	814.41	2.6454	0.90897	1.1362	380.98	0.16431	2.9636e-05	0.045036	vapor
625.0	69.5	59.462	0.016818	696.92	813.8	2.6354	0.90939	1.1385	381.22	0.16339	2.9682e-05	0.045137	vapor
625.0	72.75	62.262	0.016061	696.35	813.2	2.6259	0.90981	1.1408	381.46	0.16247	2.9729e-05	0.045237	vapor
625.0	76.0	65.063	0.01537	695.79	812.6	2.6168	0.91023	1.1431	381.71	0.16154	2.9776e-05	0.045338	vapor
625.0	76.0	65.063	0.01537	695.79	812.6	2.6168	0.91023	1.1431	381.71	0.16154	2.9776e-05	0.045338	supercritical
625.0	76.0	65.063	0.01537	695.79	812.6	2.6168	0.91023	1.1431	381.71	0.16154	2.9776e-05	0.045338	supercritical
625.0	79.25	67.864	0.014735	695.22	812.0	2.608	0.91065	1.1455	381.96	0.16062	2.9824e-05	0.045438	supercritical
625.0	82.5	70.667	0.014151	694.66	811.4	2.5995	0.91107	1.1478	382.23	0.15969	2.9873e-05	0.045539	supercritical
625.0	85.75	73.469	0.013611	694.09	810.81	2.5914	0.91148	1.1501	382.5	0.15877	2.9922e-05	0.04564	supercritical
625.0	89.0	76.273	0.013111	693.53	810.21	2.5835	0.9119	1.1524	382.78	0.15784	2.9972e-05	0.045742	supercritical
625.0	92.25	79.076	0.012646	692.96	809.62	2.5758	0.91231	1.1548	383.07	0.15691	3.0023e-05	0.045843	supercritical
625.0	95.5	81.879	0.012213	692.4	809.04	2.5684	0.91272	1.1571	383.37	0.15598	3.0074e-05	0.045945	supercritical
625.0	98.75	84.682	0.011809	691.84	808.45	2.5613	0.91313	1.1594	383.67	0.15504	3.0125e-05	0.046047	supercritical
625.0	102.0	87.486	0.01143	691.28	807.87	2.5543	0.91354	1.1617	383.99	0.15411	3.0178e-05	0.04615	supercritical
625.0	105.25	90.288	0.011076	690.72	807.29	2.5475	0.91394	1.164	384.31	0.15317	3.023e-05	0.046253	supercritical
625.0	108.5	93.091	0.010742	690.16	806.71	2.5409	0.91435	1.1663	384.64	0.15223	3.0284e-05	0.046356	supercritical
625.0	111.75	95.893	0.010428	689.6	806.13	2.5345	0.91475	1.1686	384.97	0.15129	3.0338e-05	0.04646	supercritical
625.0	115.0	98.694	0.010132	689.04	805.56	2.5282	0.91515	1.1709	385.32	0.15035	3.0393e-05	0.046565	supercritical
625.0	118.25	101.49	0.0098528	688.48	804.99	2.5221	0.91555	1.1732	385.67	0.1494	3.0448e-05	0.04667	supercritical
625.0	121.5	104.29	0.0095883	687.92	804.42	2.5161	0.91595	1.1755	386.03	0.14845	3.0505e-05	0.046775	supercritical
