Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
264.0	56.5	995.92	0.0010041	171.47	177.14	0.90656	0.93086	2.2017	659.28	0.016014	0.00012353	0.12423	liquid
264.0	59.75	997.68	0.0010023	171.04	177.03	0.90491	0.93079	2.1909	663.26	0.015287	0.0001242	0.12467	liquid
264.0	63.0	999.4	0.0010006	170.62	176.92	0.90327	0.93075	2.1805	667.16	0.014584	0.00012486	0.1251	liquid
264.0	66.25	1001.1	0.0009989	170.21	176.82	0.90166	0.93072	2.1705	670.99	0.013902	0.00012552	0.12553	liquid
264.0	69.5	1002.8	0.00099724	169.8	176.73	0.90007	0.93072	2.1609	674.75	0.013241	0.00012617	0.12596	liquid
264.0	72.75	1004.4	0.00099561	169.39	176.64	0.8985	0.93073	2.1516	678.45	0.012599	0.00012681	0.12638	liquid
264.0	76.0	1006.0	0.000994	169.0	176.55	0.89695	0.93076	2.1426	682.09	0.011976	0.00012745	0.12679	liquid
264.0	79.25	1007.6	0.00099243	168.61	176.47	0.89542	0.9308	2.1339	685.67	0.011371	0.00012808	0.12721	liquid
264.0	82.5	1009.2	0.00099088	168.22	176.39	0.89391	0.93085	2.1254	689.19	0.010782	0.00012871	0.12761	liquid
264.0	85.75	1010.8	0.00098936	167.84	176.32	0.89242	0.93092	2.1173	692.67	0.010209	0.00012934	0.12802	liquid
264.0	89.0	1012.3	0.00098786	167.46	176.25	0.89094	0.931	2.1094	696.1	0.0096511	0.00012996	0.12842	liquid
264.0	92.25	1013.8	0.00098639	167.09	176.19	0.88948	0.93108	2.1017	699.48	0.0091077	0.00013057	0.12881	liquid
264.0	95.5	1015.3	0.00098495	166.72	176.13	0.88804	0.93117	2.0942	702.81	0.0085781	0.00013118	0.12921	liquid
264.0	98.75	1016.8	0.00098352	166.36	176.07	0.88662	0.93127	2.087	706.1	0.0080618	0.00013179	0.1296	liquid
264.0	102.0	1018.2	0.00098212	166.0	176.02	0.8852	0.93138	2.08	709.36	0.0075581	0.00013239	0.12998	liquid
264.0	105.25	1019.6	0.00098074	165.65	175.97	0.88381	0.93149	2.0731	712.57	0.0070665	0.00013299	0.13036	liquid
264.0	108.5	1021.1	0.00097938	165.3	175.92	0.88243	0.93161	2.0665	715.74	0.0065865	0.00013358	0.13074	liquid
264.0	111.75	1022.5	0.00097804	164.95	175.88	0.88106	0.93173	2.06	718.88	0.0061177	0.00013417	0.13112	liquid
264.0	115.0	1023.8	0.00097672	164.61	175.84	0.87971	0.93186	2.0537	721.98	0.0056596	0.00013476	0.13149	liquid
