Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
506.0	56.5	61.339	0.016303	592.0	684.12	2.4437	0.84556	1.0947	339.52	0.28278	2.5046e-05	0.03558	vapor
506.0	59.75	64.995	0.015386	591.18	683.11	2.4316	0.8465	1.0994	339.47	0.28134	2.5107e-05	0.035718	vapor
506.0	63.0	68.665	0.014564	590.36	682.11	2.42	0.84743	1.1042	339.42	0.27987	2.517e-05	0.035858	vapor
506.0	66.25	72.347	0.013822	589.53	681.1	2.4089	0.84836	1.109	339.39	0.27838	2.5235e-05	0.035998	vapor
506.0	69.5	76.041	0.013151	588.7	680.1	2.3982	0.84928	1.1138	339.38	0.27688	2.53e-05	0.03614	vapor
506.0	72.75	79.748	0.01254	587.87	679.1	2.388	0.8502	1.1186	339.38	0.27536	2.5368e-05	0.036284	vapor
506.0	76.0	83.466	0.011981	587.04	678.1	2.3781	0.85112	1.1235	339.39	0.27381	2.5436e-05	0.036429	vapor
506.0	76.0	83.466	0.011981	587.04	678.1	2.3781	0.85112	1.1235	339.39	0.27381	2.5436e-05	0.036429	supercritical
506.0	76.0	83.466	0.011981	587.04	678.1	2.3781	0.85112	1.1235	339.39	0.27381	2.5436e-05	0.036429	supercritical
506.0	79.25	87.196	0.011468	586.21	677.1	2.3686	0.85204	1.1284	339.42	0.27225	2.5506e-05	0.036575	supercritical
506.0	82.5	90.938	0.010996	585.38	676.1	2.3595	0.85296	1.1333	339.47	0.27067	2.5577e-05	0.036724	supercritical
506.0	85.75	94.691	0.010561	584.55	675.1	2.3506	0.85387	1.1383	339.53	0.26906	2.565e-05	0.036873	supercritical
506.0	89.0	98.455	0.010157	583.71	674.11	2.3419	0.85477	1.1432	339.6	0.26744	2.5724e-05	0.037025	supercritical
506.0	92.25	102.23	0.009782	582.88	673.12	2.3336	0.85567	1.1482	339.69	0.2658	2.58e-05	0.037178	supercritical
506.0	95.5	106.01	0.0094328	582.04	672.13	2.3255	0.85657	1.1532	339.8	0.26414	2.5877e-05	0.037333	supercritical
506.0	98.75	109.81	0.0091068	581.21	671.14	2.3175	0.85747	1.1582	339.92	0.26245	2.5956e-05	0.037489	supercritical
506.0	102.0	113.61	0.0088019	580.37	670.15	2.3098	0.85836	1.1632	340.06	0.26075	2.6036e-05	0.037648	supercritical
506.0	105.25	117.42	0.0085161	579.53	669.17	2.3023	0.85924	1.1683	340.21	0.25903	2.6118e-05	0.037808	supercritical
506.0	108.5	121.25	0.0082476	578.7	668.18	2.295	0.86012	1.1733	340.39	0.25729	2.6201e-05	0.03797	supercritical
506.0	111.75	125.08	0.007995	577.86	667.2	2.2879	0.861	1.1784	340.57	0.25553	2.6286e-05	0.038135	supercritical
506.0	115.0	128.92	0.0077569	577.02	666.23	2.2809	0.86187	1.1835	340.78	0.25376	2.6373e-05	0.038301	supercritical
506.0	118.25	132.76	0.0075322	576.18	665.25	2.274	0.86273	1.1886	341.0	0.25196	2.6461e-05	0.038469	supercritical
506.0	121.5	136.62	0.0073197	575.34	664.28	2.2673	0.86359	1.1936	341.24	0.25015	2.6551e-05	0.038639	supercritical
506.0	124.75	140.48	0.0071185	574.51	663.31	2.2608	0.86445	1.1987	341.5	0.24832	2.6643e-05	0.038811	supercritical
506.0	128.0	144.35	0.0069278	573.67	662.34	2.2544	0.86529	1.2038	341.78	0.24647	2.6736e-05	0.038985	supercritical
506.0	131.25	148.22	0.0067467	572.83	661.38	2.2481	0.86613	1.2089	342.07	0.24461	2.6831e-05	0.039162	supercritical
506.0	134.5	152.1	0.0065746	571.99	660.42	2.2419	0.86697	1.214	342.38	0.24272	2.6928e-05	0.03934	supercritical
506.0	137.75	155.98	0.0064109	571.16	659.47	2.2359	0.8678	1.219	342.71	0.24083	2.7026e-05	0.03952	supercritical
506.0	141.0	159.87	0.006255	570.32	658.51	2.2299	0.86862	1.2241	343.06	0.23892	2.7126e-05	0.039703	supercritical
506.0	144.25	163.77	0.0061062	569.48	657.57	2.2241	0.86944	1.2291	343.43	0.23699	2.7228e-05	0.039888	supercritical
