Temperature (K)	Pressure (bar)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/bar)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
529.0	56.5	58.215	0.017178	612.29	709.35	2.4925	0.858	1.0994	348.05	0.25357	2.5936e-05	0.037343	vapor
529.0	59.75	61.658	0.016219	611.53	708.44	2.4805	0.85879	1.1035	348.07	0.25226	2.5993e-05	0.037471	vapor
529.0	63.0	65.109	0.015359	610.78	707.54	2.4691	0.85957	1.1075	348.09	0.25094	2.6052e-05	0.0376	vapor
529.0	66.25	68.569	0.014584	610.02	706.63	2.4582	0.86035	1.1116	348.13	0.2496	2.6112e-05	0.03773	vapor
529.0	69.5	72.038	0.013881	609.26	705.73	2.4478	0.86113	1.1156	348.18	0.24825	2.6173e-05	0.037861	vapor
529.0	72.75	75.516	0.013242	608.5	704.83	2.4377	0.8619	1.1197	348.24	0.24688	2.6234e-05	0.037993	vapor
529.0	76.0	79.001	0.012658	607.74	703.94	2.4281	0.86267	1.1238	348.32	0.24551	2.6297e-05	0.038126	vapor
529.0	76.0	79.001	0.012658	607.74	703.94	2.4281	0.86267	1.1238	348.32	0.24551	2.6297e-05	0.038126	supercritical
529.0	76.0	79.001	0.012658	607.74	703.94	2.4281	0.86267	1.1238	348.32	0.24551	2.6297e-05	0.038126	supercritical
529.0	79.25	82.495	0.012122	606.97	703.04	2.4188	0.86344	1.128	348.41	0.24412	2.6362e-05	0.03826	supercritical
529.0	82.5	85.996	0.011628	606.21	702.15	2.4098	0.86421	1.1321	348.51	0.24271	2.6427e-05	0.038396	supercritical
529.0	85.75	89.505	0.011173	605.45	701.25	2.4011	0.86497	1.1363	348.63	0.2413	2.6494e-05	0.038532	supercritical
529.0	89.0	93.021	0.01075	604.69	700.36	2.3927	0.86574	1.1404	348.76	0.23986	2.6561e-05	0.03867	supercritical
529.0	92.25	96.545	0.010358	603.92	699.48	2.3845	0.86649	1.1446	348.9	0.23842	2.663e-05	0.038809	supercritical
529.0	95.5	100.07	0.0099925	603.16	698.59	2.3766	0.86725	1.1488	349.06	0.23697	2.6701e-05	0.03895	supercritical
529.0	98.75	103.61	0.0096515	602.4	697.71	2.3689	0.868	1.153	349.23	0.2355	2.6772e-05	0.039092	supercritical
529.0	102.0	107.15	0.0093324	601.64	696.83	2.3614	0.86875	1.1572	349.41	0.23401	2.6845e-05	0.039235	supercritical
529.0	105.25	110.7	0.0090332	600.87	695.95	2.3541	0.86949	1.1614	349.61	0.23252	2.6919e-05	0.03938	supercritical
